브랜드명,지점명,시도명,시군구명,주소
파스쿠찌,창원상남점,경상남도,창원시,경상남도 창원시 성산구 상남동 19-4
파스쿠찌,전주에코시티점,전라북도,전주시,전라북도 전주시 덕진구 송천동2가 354-1번지
파스쿠찌,가평휴게소 하행선점,경기도,가평군,경기도 가평군 설악면 미사리로 540번길 51
파스쿠찌,가평휴게소 상행선점,경기도,가평군,경기도 가평군 설악면 미사리로 544
파스쿠찌,원주행구길카페점,강원도,원주시,강원도 원주시 행구로 466(행구동 198번지)
파스쿠찌,목포해상케이블카유달산점,전라남도,목포시,"전라남도 목포시 해양대학로 240, 1층 2101호(죽교동, 유달산STA)"
파스쿠찌,야탑역점,경기도,성남시,경기도 성남시 분당구 성남대로926번길 18
파스쿠찌,천안신부점,충청남도,천안시,충청남도 천안시 동남구 만남로 28 천안문빌딩 2층
파스쿠찌,김해부원역점,경상남도,김해시,"김해시 김해대로 2349, 1층(부원동, 그린코아더센텀)"
파스쿠찌,송도유원지점,인천광역시,연수구,인천시 연수구 청량로 125
파스쿠찌,전주 백제대로DT점,전라북도,전주시,전라북도 전주시 덕진구 백제대로 556
파스쿠찌,전남화순점,전라남도,화순군,전라남도 화순군 화순읍 쌍충로 84
파스쿠찌,대전죽동점,대전광역시,유성구,"대전광역시 유성구 죽동로297번길 46, 1층"
파스쿠찌,성남신흥역,경기도,성남시,경기 성남시 수정구 산성대로 267 롯데시네마타워 2층
파스쿠찌,상무타임스점,광주광역시,서구,"광주광역시 서구 상무중앙로 58, 타임스타워 1층"
파스쿠찌,대구칠곡태전DT,대구광역시,북구,대구 북구 칠곡중앙대로 238
파스쿠찌,대구국가산단점,대구광역시,달성군,대구 달성군 국가산단대로42길 5-23
파스쿠찌,역삼테헤란점,서울특별시,강남구,"서울시 강남구 테헤란로 151, 1층 (역삼하이츠빌딩)"
파스쿠찌,광명역자이스트릿점,경기도,광명시,"경기도 광명시 광명역로 28,근린생활시설 1층"
파스쿠찌,경산월드컵대로점,경상북도,경산시,경북 경산시 삼성현로 50
파스쿠찌,해운대장산점,부산광역시,해운대구,부산광역시 해운대구 세실로69번길 17
파스쿠찌,진하비치점,울산광역시,울주군,울산광역시 울주군 서생면 깨목4길 15
파스쿠찌,이대서울병원점,서울특별시,강서구,서울특별시 강서구 공항대로 260
파스쿠찌,첨단리버사이드DT점,광주광역시,북구,광주광역시 북구 임방울대로 945 (신용동 477-12)
파스쿠찌,세종고운점,세종특별자치시,세종특별자치시,세종특별자치시 마음로 272-5
파스쿠찌,광교법조타운점,경기도,수원시,"경기도 수원시 영통구광교중앙로248번길 95-3 (하동, 1층)"
파스쿠찌,서울대관정도서관점,서울특별시,관악구,"서울시 관악구 관악로1 서울대학교 관정도서관 부속동 2,3층"
파스쿠찌,대전성모병원점,대전광역시,중구,"대전광역시 중구 대흥로 64 (대흥동, 1층)"
파스쿠찌,전포카페거리점,부산광역시,부산진구,부산 부산진구 전포동 692-5
파스쿠찌,서울대병원,서울특별시,종로구,"서울시 종로구 대학로 101, 서울대병원첨단외래센터 지하1층 4호(연건동)"
파스쿠찌,거제거붕백병원점,경상남도,거제시,경상남도 거제시 계룡로 5길 14 거붕백병원
파스쿠찌,김포공항국내선점,서울특별시,강서구,"서울시 강서구 하늘길 112, 국내선 3층 (출발층, 동편)"
파스쿠찌,대전봉명점,대전광역시,유성구,"대전광역시 유성구 온천북로 15, 1층 (봉명동 627-3)"
파스쿠찌,대전코젤병원점,대전광역시,유성구,"대전광역시 유성구 계백로 927, 대전코젤병원 1층 1101호"
파스쿠찌,세종다정점,세종특별자치시,세종특별자치시,세종특별자치시 다정로 14 (다정동 산10)
파스쿠찌,서귀포신시가지점,제주특별자치도,서귀포시,제주 서귀포시 김정문화로27번길 10-1(강정동)
파스쿠찌,대구범어역점,대구광역시,수성구,대구광역시 수성구 달구벌대로 2386
파스쿠찌,대구 월배역점,대구광역시,달서구,대구광역시 달서구 월배로 168 아보스타워 1~2층
파스쿠찌,아산배방점,충청남도,아산시,충청남도 아산시 배방읍 배방로 88
파스쿠찌,전주혁신점,전라북도,완주군,"전라북도 완주군 이서면 오공로 11-13 108호, 109호"
파스쿠찌,제천장락점,충청북도,제천시,"충청북도 제천시 청전대로 216, 재림빌딩 1층(장락동)"
파스쿠찌,광주 방림DT점,광주광역시,남구,광주광역시 남구 대남대로 85
파스쿠찌,송도컨벤시아점,인천광역시,연수구,인천 연수구 센트럴로 123송도컨벤시아 M 18호
파스쿠찌,구미문성지점,경상북도,구미시,경상북도 구미시 고아읍 들성로 183
파스쿠찌,충북영동점,충청북도,영동군,충북 영동군 영동읍 난계로 1108
파스쿠찌,순천문화의거리점,전라남도,순천시,전라남도 순천시 중앙로 94-2
파스쿠찌,부산온천장점,부산광역시,동래구,부산광역시 동래구 온천장로 89
파스쿠찌,밀양점,경상남도,밀양시,경상남도 밀양시 밀양대로 1753-27(삼문동)
파스쿠찌,동김해점,경상남도,김해시,경상남도 김해시 인제로 9(어방동)
파스쿠찌,의정부민락제이맘점,경기도,의정부시,"경기도 의정부시 오목로225번길 115(민락동) 제이맘태워 101, 201호"
파스쿠찌,충주칠금점,충청북도,충주시,"충청북도 충주시 계명대로 29 1층 (칠금동, 금강빌딩)"
파스쿠찌,김포공항국제선점,서울특별시,강서구,"서울시 강서구 하늘길 38, 국제선 청사 1층 서편"
파스쿠찌,포항성모병원점,경상북도,포항시,"경상북도 포항시 남구 대잠동길 17, B1F"
파스쿠찌,서충주신도시점,충청북도,충주시,"충청북도 충주시 중앙탑면 기업도시로 222 서충주메디컬타워 2, 3층"
파스쿠찌,아산신정호점,충청남도,아산시,충남 아산시 신창면 신정호길 268
파스쿠찌,대전도룡점,대전광역시,유성구,"대전광역시 유성구 대덕대로 554, 지상 1, 2층(도룡동 399-1)"
파스쿠찌,대전용문점,대전광역시,서구,"대전광역시 서구 괴정로 155 1, 2층"
파스쿠찌,울산보람병원점,울산광역시,남구,"울산광역시 남구 돋질로 336번길 10(삼산동, 울산보람병원 신관 1층)"
파스쿠찌,강진군청점,전라남도,강진군,전라남도 강진군 강진읍 탐진로 103
파스쿠찌,속초영랑호점,강원도,속초시,강원도 속초시 영랑호반길 575
파스쿠찌,제주중문점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 천제연로232번길 15
파스쿠찌,화정샹그릴라점,광주광역시,서구,"광주광역시 서구 내방로 337 1층 108호(화정동, 해광샹그릴라 센트럴 337)"
파스쿠찌,분당 정자역점,경기도,성남시,경기도 성남시 분당구 성남대로 331번길 9-9
파스쿠찌,대전복합터미널점,대전광역시,동구,대전광역시 동구 용전동 111-14
파스쿠찌,인천공항 T1 탑승동점,인천광역시,중구,"인천 중구 공항로 271, "
파스쿠찌,구미확장단지점,경상북도,구미시,경상북도 구미시 산동면 신당리 1430
파스쿠찌,포항영일대비치점,경상북도,포항시,포항시 북구 해안로 131
파스쿠찌,서초점,서울특별시,서초구,"서울특별시 서초구 서초동 1623-8, 9 B1"
파스쿠찌,대구강정고령보점,대구광역시,달성군,대구광역시 달성군 다사읍 강전본길 83 4F
파스쿠찌,인천공항 T1 L/S점,인천광역시,중구,인천 중구 공항로 271 인천공항 T1 여객터미널 일반구역
파스쿠찌,부천역점,경기도,부천시,경기도 부천시 심곡동 385 까뮤스퀘어피노키오 1층
파스쿠찌,춘천후평사거리점,강원도,춘천시,강원도 춘천시 춘천로 324
파스쿠찌,진주휴게소점,경상남도,진주시,경상남도 진주시 남해고속도로 194(호탄동)
파스쿠찌,천안신불당점,충청남도,천안시,"충남 천안시 서북구 불당동 1544, 근린생활시설 13동 C103호"
파스쿠찌,공주신관점,충청남도,공주시,충청남도 공주시 흑수골길 33 1층 101호
파스쿠찌,황전휴게소 하행점,전라남도,순천시,전라남도 순천시 황전면 순천완주고속도로 25
파스쿠찌,황전휴게소 상행점,전라남도,순천시,전라남도 순천시 황전면 순천완주고속도로 28
파스쿠찌,경북도청점,경상북도,안동시,경상북도 안동시 풍천면 검무로 4-8
파스쿠찌,팔공산가산산성점,경상북도,칠곡군,경상북도 칠곡군 동명면 한티로 535
파스쿠찌,부산센텀시티점,부산광역시,해운대구,부산시 해운대구 센텀1로 25
파스쿠찌,서대전세이점,대전광역시,중구,대전 중구 계백로 1711
파스쿠찌,대구 신평리네거리점,대구광역시,서구,대구시 서구 국채보상로 204
파스쿠찌,속초청초호점,강원도,속초시,강원도 속초시 청학동 482-525 속초씨크루즈호텔 1층
파스쿠찌,제주삼화지구점,제주특별자치도,제주시,제주 제주시 건주로4길 10-4 (도련1동 1939-3)
파스쿠찌,용산더센트럴점,서울특별시,용산구,서울시 용산구 서빙고로 17(한강로3가) 1층 118호
파스쿠찌,시화나래휴게소 2호점,경기도,안산시,경기도 안산시 단원구 대부황금로 1901
파스쿠찌,익산부송점,전라북도,익산시,전북 익산시 부송로 116 (부송동 1106-4)
파스쿠찌,대구대명역점,대구광역시,남구,대구광역시 남구 대명로 73
파스쿠찌,제주한라병원점,제주특별자치도,제주시,제주 제주시 도령로 73 (연동 1964-3) 2층
파스쿠찌,광주학동점,광주광역시,동구,광주광역시 동구 남문로 663(학동) 우리빌딩 1층
파스쿠찌,대구칠호광장점,대구광역시,달서구,대구 달서구 달구벌대로 1696
파스쿠찌,울산정자해변점,울산광역시,북구,울산광역시 북구 동해안로 1544(정자동)
