date,team,1,2,3,4,5,6,7,8,9,선발투수
2020-06-05,키움,김혜성,김하성,이정후,박병호,박동원,전병우,이택근,허정협,박준태,최원태
2020-06-05,삼성,김상수,박찬도,살라디노,김동엽,이성규,박해민,박승규,강민호,김지찬,김대우
2020-06-05,SK,노수광,최지훈,최정,로맥,오준혁,정진기,최항,이흥련,정현,핀토
2020-06-05,NC,박민우,이명기,나성범,양의지,박석민,노진혁,강진성,알테어,권희동,라이트
2020-06-05,한화,이용규,정은원,호잉,김태균,정진호,송광민,노시환,최재훈,김회성,장시환
2020-06-05,KT,배정대,문상철,조용호,로하스,박경수,황재균,장성우,강민국,김민혁,김민수
2020-06-05,롯데,손아섭,전준우,안치홍,이대호,허일,오윤석,한동희,정보근,마차도,서준원
2020-06-06,KIA,김호령,김선빈,터커,최형우,나지완,유민상,장영석,한승택,박찬호,가뇽
2020-06-06,두산,박건우,페르난데스,오재일,김재환,최주환,박세혁,류지혁,양찬열,권민석,플렉센
2020-06-06,LG,이천웅,김현수,김민성,라모스,박용택,정근우,홍창기,유강남,오지환,윌슨
2020-06-06,키움,서건창,전병우,이정후,김하성,김웅빈,이지영,김혜성,박정음,박준태,이승호
2020-06-06,삼성,김상수,박해민,살라디노,김동엽,백승민,양우현,이학주,김응민,박승규,최채흥
2020-06-06,SK,김강민,최지훈,정의윤,로맥,윤석민,남태혁,최항,이흥련,정현,박종훈
2020-06-06,NC,김성욱,권희동,나성범,양의지,박석민,강진성,알테어,노진혁,지석훈,구창모
2020-06-06,한화,이용규,정은원,송광민,최진행,김태균,김회성,노시환,이해창,정진호,채드벨
2020-06-06,KT,심우준,김민혁,조용호,로하스,박경수,황재균,배정대,장성우,문상철,배제성
2020-06-06,롯데,손아섭,전준우,안치홍,이대호,허일,오윤석,한동희,정보근,마차도,스트레일리
2020-06-07,KIA,김호령,김선빈,터커,최형우,나지완,김주찬,한승택,황윤호,박찬호,임기영
2020-06-07,두산,박건우,페르난데스,오재일,김재환,최주환,박세혁,김재호,류지혁,양찬열,유희관
2020-06-07,LG,이천웅,김현수,박용택,라모스,김민성,홍창기,오지환,이성우,정주현,차우찬
2020-06-07,키움,서건창,김하성,이정후,박병호,박동원,전병우,김혜성,허정협,박준태,한현희
2020-06-07,삼성,김상수,박찬도,살라디노,이성규,최영진,박해민,박승규,강민호,김지찬,뷰캐넌
2020-06-07,SK,노수광,최지훈,정의윤,로맥,오준혁,윤석민,최항,이흥련,정현,문승원
2020-06-07,NC,박민우,이명기,나성범,강진성,박석민,노진혁,알테어,김태진,김태군,이재학
2020-06-07,한화,이용규,정은원,김태균,최진행,이성열,정진호,송광민,최재훈,노시환,김도현
2020-06-07,KT,심우준,김민혁,배정대,로하스,유한준,박경수,문상철,장성우,강민국,데스파이네
2020-06-07,롯데,손아섭,강로한,안치홍,이대호,오윤석,김준태,마차도,한동희,김재유,박세웅
2020-06-09,SK,노수광,최지훈,최정,로맥,정의윤,정진기,이흥련,최항,김성현,이건욱
2020-06-09,LG,이천웅,김현수,채은성,라모스,김민성,박용택,정근우,유강남,오지환,켈리
2020-06-09,KIA,김선빈,터커,최형우,나지완,유민상,한승택,최원준,박찬호,나주환,양현종
2020-06-09,KT,심우준,조용호,강백호,유한준,로하스,박경수,장성우,강민국,배정대,소형준
2020-06-09,키움,서건창,김하성,이정후,박병호,박동원,전병우,허정협,김주형,김규민,조영건
2020-06-09,삼성,김상수,박찬도,구자욱,살라디노,이학주,최영진,박해민,강민호,이성규,원태인
2020-06-09,한화,이용규,박정현,최인호,노시환,호잉,김태균,이시원,박상언,조한민,서폴드
2020-06-09,롯데,손아섭,전준우,안치홍,이대호,오윤석,김준태,마차도,허일,강로한,샘슨
2020-06-09,두산,박건우,페르난데스,오재일,김재환,최주환,김재호,정수빈,정상호,권민석,조제영
2020-06-09,NC,박민우,이명기,나성범,강진성,양의지,박석민,노진혁,알테어,권희동,최성영
2020-06-10,KIA,김호령,터커,최형우,나지완,유민상,한승택,류지혁,박찬호,김규성,브룩스
2020-06-10,KT,심우준,조용호,강백호,유한준,로하스,박경수,장성우,천성호,배정대,김민
2020-06-10,키움,서건창,김하성,이정후,박병호,박동원,전병우,김혜성,김규민,박준태,요키시
2020-06-10,삼성,김상수,박승규,구자욱,살라디노,이성규,이학주,최영진,강민호,박해민,백정현
2020-06-10,한화,이용규,정은원,최인호,노시환,호잉,김태균,정진호,최재훈,조한민,김민우
2020-06-10,롯데,손아섭,전준우,안치홍,이대호,오윤석,김준태,마차도,김재유,강로한,노경은
2020-06-10,두산,정수빈,페르난데스,오재일,김재환,최주환,박세혁,김재호,양찬열,권민석,알칸타라
2020-06-10,NC,박민우,이명기,나성범,강진성,양의지,박석민,노진혁,알테어,권희동,루친스키
2020-06-11,KIA,김호령,터커,나지완,류지혁,백용환,오선우,김주찬,김규성,박찬호,이민우
2020-06-11,KT,조용호,배정대,강백호,유한준,로하스,박경수,장성우,천성호,심우준,김민수
2020-06-11,키움,서건창,박병호,이정후,김하성,박동원,김혜성,전병우,김규민,박준태,최원태
2020-06-11,삼성,김상수,박승규,구자욱,살라디노,이성규,이학주,김동엽,강민호,박해민,김대우
2020-06-11,한화,정은원,정진호,이용규,호잉,최인호,노시환,노태형,최재훈,박한결,장민재
2020-06-11,롯데,손아섭,전준우,안치홍,이대호,오윤석,지성준,마차도,김재유,강로한,서준원
2020-06-11,두산,박건우,페르난데스,오재일,김재환,최주환,김재호,박세혁,정수빈,권민석,이영하
2020-06-11,NC,박민우,이명기,나성범,양의지,강진성,노진혁,알테어,김태군,김태진,라이트
2020-06-12,롯데,손아섭,전준우,안치홍,이대호,마차도,지성준,오윤석,한동희,민병헌,스트레일리
2020-06-12,LG,이천웅,김현수,박용택,채은성,김민성,김호은,정근우,유강남,구본혁,윌슨
2020-06-12,KIA,김호령,터커,최형우,나지완,류지혁,김주찬,한승택,김규성,박찬호,가뇽
2020-06-12,SK,김강민,최지훈,최정,로맥,정의윤,정진기,이흥련,김성현,정현,박종훈
2020-06-12,두산,박건우,페르난데스,최주환,오재일,김재환,김재호,정수빈,정상호,권민석,최원준
2020-06-12,한화,이용규,정은원,호잉,김태균,양성우,노태형,노시환,최재훈,박한결,채드벨
2020-06-12,키움,김혜성,박병호,김하성,박동원,이지영,전병우,김규민,허정협,박정음,이승호
2020-06-12,NC,박민우,이명기,나성범,양의지,강진성,박석민,알테어,권희동,김찬형,구창모
2020-06-13,롯데,민병헌,전준우,손아섭,이대호,김동한,지성준,오윤석,마차도,한동희,박세웅
2020-06-13,LG,이천웅,홍창기,김현수,채은성,유강남,김호은,정근우,오지환,구본혁,차우찬
2020-06-13,KIA,김호령,류지혁,터커,나지완,유민상,오선우,한승택,김규성,나주환,임기영
2020-06-13,SK,최지훈,고종욱,최정,로맥,정진기,최항,이흥련,김성현,노수광,문승원
2020-06-13,두산,박건우,페르난데스,최주환,오재일,김재환,김재호,박세혁,정수빈,권민석,유희관
2020-06-13,한화,이용규,정은원,김태균,호잉,김민하,양성우,노시환,최재훈,박한결,한승주
2020-06-13,키움,서건창,박병호,이정후,김하성,박동원,전병우,김혜성,허정협,박준태,한현희
2020-06-13,NC,박민우,이명기,나성범,박석민,모창민,권희동,알테어,김태군,김찬형,이재학
2020-06-14,롯데,민병헌,손아섭,전준우,이대호,신본기,김준태,오윤석,한동희,마차도,샘슨
2020-06-14,LG,이천웅,김현수,박용택,채은성,김민성,김호은,정근우,유강남,오지환,켈리
2020-06-14,KIA,김호령,터커,최형우,나지완,류지혁,김주찬,백용환,김규성,박찬호,양현종
2020-06-14,SK,김강민,정의윤,최정,로맥,남태혁,이흥련,정진기,김성현,정현,이건욱
2020-06-14,두산,박건우,정수빈,최주환,페르난데스,김재환,김재호,박세혁,양찬열,이유찬,박종기
2020-06-14,한화,이용규,정은원,호잉,김태균,정진호,노시환,노태형,최재훈,박한결,서폴드
2020-06-14,KT,김민혁,배정대,강백호,로하스,유한준,김영환,천성호,허도환,심우준,소형준
2020-06-14,삼성,김상수,구자욱,살라디노,이원석,이학주,이성규,김지찬,강민호,박해민,원태인
2020-06-14,키움,서건창,박병호,이정후,김하성,박동원,전병우,김혜성,허정협,박준태,조영건
2020-06-14,NC,박민우,이명기,나성범,양의지,강진성,권희동,박석민,알테어,김찬형,김진호
2020-06-16,삼성,김상수,구자욱,살라디노,이원석,이학주,이성규,박승규,김응민,박해민,백정현
2020-06-16,두산,박건우,정수빈,최주환,페르난데스,김재호,김재환,박세혁,김인태,서예일,알칸타라
2020-06-16,롯데,김동한,전준우,손아섭,이대호,마차도,김민수,배성근,김준태,민병헌,노경은
2020-06-16,키움,서건창,박병호,이정후,김하성,박동원,김혜성,전병우,허정협,박준태,요키시
2020-06-16,KT,조용호,배정대,강백호,유한준,로하스,황재균,박경수,장성우,천성호,김민수
2020-06-16,SK,최지훈,고종욱,최정,로맥,정의윤,김강민,이흥련,최준우,김성현,핀토
2020-06-16,LG,이천웅,오지환,김현수,채은성,박용택,김호은,유강남,정주현,구본혁,정찬헌
2020-06-16,한화,이용규,양성우,정은원,김태균,노태형,호잉,최재훈,노시환,조한민,장민재
2020-06-16,NC,박민우,이명기,나성범,양의지,강진성,권희동,박석민,알테어,김찬형,루친스키
2020-06-16,KIA,김호령,터커,최형우,나지완,유민상,한승택,나주환,김규성,박찬호,브룩스
2020-06-17,삼성,김상수,구자욱,살라디노,이원석,이학주,이성규,박승규,김응민,박해민,김대우
2020-06-17,두산,박건우,정수빈,최주환,페르난데스,김재호,김재환,박세혁,국해성,서예일,플렉센
2020-06-17,롯데,정훈,손아섭,전준우,이대호,마차도,김민수,김재유,정보근,김동한,서준원
2020-06-17,키움,서건창,전병우,이정후,김하성,허정협,김혜성,이지영,김수환,박준태,최원태
2020-06-17,KT,배정대,황재균,조용호,유한준,로하스,박경수,문상철,장성우,심우준,조병욱
2020-06-17,SK,최지훈,고종욱,최정,로맥,정의윤,김강민,이흥련,최준우,김성현,김태훈
2020-06-17,LG,이천웅,오지환,김현수,채은성,정근우,김호은,유강남,정주현,손호영,임찬규
2020-06-17,한화,정은원,정진호,이용규,김태균,김민하,호잉,노시환,박상언,조한민,채드벨
2020-06-17,NC,박민우,이명기,나성범,알테어,강진성,모창민,박석민,김태군,김찬형,라이트
2020-06-17,KIA,김호령,터커,최형우,나지완,황대인,한승택,나주환,김규성,박찬호,이민우
2020-06-18,삼성,김상수,구자욱,살라디노,이원석,이학주,이성규,박찬도,김응민,박해민,허윤동
2020-06-18,두산,박건우,페르난데스,최주환,김재환,김재호,박세혁,국해성,정수빈,서예일,유희관
2020-06-18,롯데,민병헌,전준우,손아섭,이대호,정훈,마차도,안치홍,정보근,김동한,스트레일리
2020-06-18,키움,서건창,김혜성,이정후,김하성,허정협,이지영,전병우,김규민,박준태,이승호
2020-06-18,KT,김민혁,배정대,조용호,강백호,로하스,황재균,박경수,허도환,심우준,데스파이네
2020-06-18,SK,최지훈,고종욱,최정,로맥,정의윤,김강민,이흥련,최준우,김성현,박종훈
2020-06-18,LG,홍창기,오지환,김현수,라모스,채은성,김호은,유강남,정주현,구본혁,윌슨
2020-06-18,한화,노수광,정은원,이용규,최진행,김태균,호잉,최재훈,노시환,조한민,장시환
2020-06-19,두산,이유찬,페르난데스,박건우,김재환,최주환,국해성,정상호,백동훈,권민석,이영하
2020-06-19,LG,이천웅,김현수,채은성,라모스,박용택,유강남,오지환,정주현,손호영,차우찬
2020-06-19,SK,최지훈,고종욱,최정,로맥,정의윤,정진기,이흥련,최준우,김성현,문승원
2020-06-19,키움,서건창,김혜성,이정후,김하성,박동원,이지영,전병우,허정협,박정음,한현희
2020-06-19,롯데,손아섭,정훈,전준우,이대호,마차도,안치홍,김준태,한동희,민병헌,박세웅
2020-06-19,KT,배정대,조용호,로하스,강백호,유한준,황재균,장성우,천성호,심우준,배제성
2020-06-19,삼성,김상수,박찬도,구자욱,살라디노,이학주,이원석,김지찬,김응민,박해민,뷰캐넌
2020-06-19,KIA,김호령,터커,최형우,나지완,유민상,한승택,나주환,김규성,박찬호,가뇽
2020-06-19,한화,노수광,정은원,이용규,김태균,최진행,김민하,조한민,최재훈,노시환,김범수
2020-06-19,NC,이명기,권희동,강진성,알테어,나성범,박석민,이상호,김태군,박준영,구창모
2020-06-20,두산,정수빈,페르난데스,박건우,김재환,최주환,김재호,박세혁,국해성,이유찬,박종기
2020-06-20,LG,이천웅,김현수,채은성,라모스,박용택,오지환,정주현,이성우,손호영,켈리
2020-06-20,SK,김강민,최지훈,최정,로맥,고종욱,정진기,이현석,김성현,최준우,이건욱
2020-06-20,키움,김혜성,김하성,이정후,박동원,박병호,주효상,허정협,전병우,박준태,조영건
2020-06-20,롯데,정훈,전준우,손아섭,이대호,민병헌,마차도,안치홍,김준태,한동희,샘슨
2020-06-20,KT,배정대,조용호,로하스,강백호,유한준,황재균,박경수,장성우,심우준,소형준
2020-06-20,삼성,김상수,구자욱,살라디노,이학주,이원석,김헌곤,박승규,김응민,김지찬,원태인
2020-06-20,KIA,김호령,터커,최형우,나지완,유민상,한승택,나주환,최정용,박찬호,임기영
2020-06-20,한화,노수광,호잉,김태균,최진행,이성열,노태형,노시환,최재훈,조한민,서폴드
2020-06-20,NC,박민우,이명기,강진성,나성범,권희동,알테어,이상호,김태군,박준영,이재학
2020-06-21,두산,박건우,페르난데스,최주환,김재환,김재호,박세혁,국해성,이유찬,김인태,알칸타라
2020-06-21,LG,이천웅,오지환,김현수,라모스,채은성,박용택,정근우,유강남,구본혁,이민호
2020-06-21,SK,김강민,최지훈,최정,로맥,정의윤,이재원,윤석민,김성현,정현,핀토
2020-06-21,키움,서건창,김하성,이정후,박동원,박병호,허정협,김혜성,박정음,박준태,요키시
2020-06-21,롯데,정훈,전준우,민병헌,이대호,마차도,안치홍,김재유,한동희,김준태,노경은
2020-06-21,KT,배정대,조용호,로하스,강백호,유한준,박경수,황재균,장성우,심우준,쿠에바스
2020-06-21,삼성,김상수,박승규,구자욱,살라디노,이원석,최영진,이학주,김민수,김헌곤,백정현
2020-06-21,KIA,김호령,터커,최형우,나지완,황대인,백용환,나주환,박찬호,최정용,양현종
2020-06-21,한화,노수광,이용규,김태균,최진행,이성열,정은원,노태형,박상언,조한민,김민우
2020-06-21,NC,박민우,이명기,강진성,나성범,권희동,박석민,노진혁,알테어,김형준,김진호
2020-06-23,키움,서건창,김하성,이정후,박동원,박병호,허정협,김혜성,전병우,박준태,최원태
2020-06-23,LG,이천웅,홍창기,김현수,라모스,박용택,유강남,정근우,오지환,장준원,김윤식
2020-06-23,두산,허경민,페르난데스,박건우,김재환,최주환,국해성,정수빈,정상호,권민석,플렉센
2020-06-23,SK,고종욱,최지훈,최정,로맥,정의윤,정진기,이재원,최준우,김성현,김태훈
2020-06-23,NC,박민우,이명기,나성범,양의지,강진성,권희동,노진혁,알테어,김태진,루친스키
2020-06-23,KT,조용호,배정대,로하스,강백호,유한준,박경수,황재균,장성우,심우준,데스파이네
2020-06-23,한화,노수광,이용규,김태균,최진행,송광민,이성열,정은원,최재훈,조한민,채드벨
2020-06-23,삼성,김상수,구자욱,살라디노,이원석,이학주,최영진,박승규,김응민,김헌곤,최채흥
2020-06-23,KIA,김호령,터커,최형우,유민상,오선우,한승택,최정용,나주환,박찬호,브룩스
2020-06-23,롯데,손아섭,허일,전준우,이대호,마차도,한동희,안치홍,정보근,민병헌,서준원
2020-06-24,한화,이용규,김민하,김태균,최진행,송광민,장운호,정은원,최재훈,오선진,장시환
2020-06-24,삼성,김상수,박해민,구자욱,이원석,이학주,최영진,이성곤,김응민,이성규,허윤동
2020-06-25,한화,이용규,정은원,정진호,김태균,이성열,송광민,오선진,최재훈,최인호,김범수
2020-06-25,삼성,김헌곤,박계범,이학주,이원석,최영진,김동엽,박승규,김응민,박해민,뷰캐넌
2020-06-26,NC,박민우,이명기,나성범,양의지,강진성,노진혁,박석민,알테어,김성욱,이재학
2020-06-26,두산,허경민,페르난데스,오재일,김재환,최주환,김재호,박세혁,김인태,정수빈,박종기
2020-06-26,KIA,김호령,김선빈,터커,최형우,나지완,유민상,나주환,한승택,박찬호,가뇽
2020-06-26,키움,서건창,김하성,이정후,박병호,박동원,허정협,김혜성,전병우,박준태,조영건
2020-06-26,LG,이천웅,전민수,김현수,라모스,유강남,오지환,홍창기,정주현,장준원,켈리
2020-06-26,SK,김경호,최지훈,최정,로맥,정의윤,김강민,이재원,최준우,김성현,이건욱
2020-06-26,KT,김민혁,배정대,로하스,강백호,유한준,황재균,천성호,장성우,심우준,소형준
2020-06-26,한화,이용규,정은원,정진호,김태균,강경학,오선진,이성열,최재훈,최인호,서폴드
2020-06-26,삼성,김헌곤,박해민,구자욱,이학주,이원석,김동엽,박계범,김민수,김지찬,원태인
2020-06-26,롯데,정훈,손아섭,전준우,이대호,마차도,한동희,안치홍,정보근,민병헌,스트레일리
2020-06-27,NC,박민우,권희동,나성범,박석민,알테어,모창민,노진혁,김성욱,김태군,최성영
2020-06-27,두산,허경민,페르난데스,박건우,김재환,오재일,최주환,김재호,정상호,정수빈,알칸타라
2020-06-27,KIA,김호령,김선빈,터커,최형우,나지완,황대인,나주환,백용환,박찬호,양현종
2020-06-27,키움,서건창,김하성,이정후,박병호,박동원,허정협,김혜성,전병우,박준태,요키시
2020-06-27,LG,이천웅,오지환,김현수,라모스,유강남,김호은,홍창기,정주현,장준원,정찬헌
2020-06-27,SK,김경호,최지훈,최정,로맥,고종욱,김강민,이재원,최준우,김성현,핀토
2020-06-27,KT,조용호,배정대,로하스,강백호,박경수,황재균,김민혁,허도환,심우준,쿠에바스
2020-06-27,한화,이용규,정은원,정진호,김태균,강경학,오선진,이성열,최재훈,최인호,김민우
2020-06-27,삼성,김상수,박해민,구자욱,이학주,이성곤,김동엽,김헌곤,강민호,김지찬,백정현
2020-06-27,롯데,정훈,전준우,손아섭,이대호,한동희,마차도,안치홍,김준태,민병헌,샘슨
2020-06-28,NC,박민우,권희동,강진성,양의지,박석민,노진혁,알테어,김태진,김성욱,루친스키
2020-06-28,두산,허경민,페르난데스,오재일,김재환,최주환,박세혁,국해성,정수빈,권민석,플렉센
2020-06-28,KIA,김호령,김선빈,터커,최형우,나지완,유민상,나주환,한승택,박찬호,브룩스
2020-06-28,키움,서건창,김혜성,이정후,박병호,박동원,허정협,김규민,전병우,박준태,최원태
2020-06-28,LG,이천웅,오지환,김현수,라모스,유강남,김호은,홍창기,정주현,장준원,임찬규
2020-06-28,SK,김경호,정진기,최정,로맥,고종욱,이재원,최준우,김성현,최지훈,김주한
2020-06-28,KT,배정대,황재균,로하스,강백호,유한준,박경수,장성우,오태곤,심우준,데스파이네
2020-06-28,한화,이용규,오선진,정은원,김태균,이성열,송광민,최인호,박상언,정진호,채드벨
2020-06-28,삼성,김상수,박해민,구자욱,이성곤,김헌곤,김동엽,강민호,김호재,김지찬,김대우
2020-06-28,롯데,김재유,손아섭,전준우,이대호,김준태,신본기,안치홍,마차도,정훈,박세웅
2020-06-30,KT,배정대,황재균,로하스,강백호,유한준,박경수,김민혁,장성우,심우준,김민수
2020-06-30,LG,이천웅,오지환,김현수,라모스,채은성,정근우,홍창기,유강남,장준원,이민호
2020-06-30,두산,허경민,페르난데스,오재일,김재환,최주환,국해성,정수빈,정상호,권민석,유희관
2020-06-30,키움,서건창,김혜성,이정후,박병호,박동원,허정협,이지영,전병우,박준태,이승호
2020-06-30,SK,최지훈,로맥,최정,정의윤,남태혁,김강민,이재원,최준우,김성현,박종훈
2020-06-30,삼성,김상수,구자욱,김동엽,이성곤,강민호,박해민,이원석,박승규,김지찬,최채흥
2020-06-30,롯데,손아섭,전준우,정훈,이대호,마차도,김준태,안치홍,한동희,민병헌,김대우
2020-06-30,NC,박민우,권희동,나성범,양의지,박석민,알테어,노진혁,강진성,이명기,라이트
2020-07-01,KT,배정대,황재균,로하스,강백호,유한준,박경수,오태곤,장성우,심우준,배제성
2020-07-01,LG,이천웅,오지환,김현수,라모스,채은성,홍창기,유강남,정주현,장준원,차우찬
2020-07-01,두산,박건우,페르난데스,오재일,김재환,최주환,허경민,오재원,박세혁,국해성,이영하
2020-07-01,키움,서건창,이지영,이정후,박병호,박동원,김하성,김혜성,허정협,박준태,한현희
2020-07-01,SK,김경호,최지훈,로맥,최정,채태인,고종욱,이재원,최준우,김성현,문승원
2020-07-01,삼성,김상수,구자욱,이성곤,이원석,김헌곤,김동엽,박해민,강민호,김지찬,뷰캐넌
2020-07-01,한화,이용규,정은원,오선진,김태균,최인호,송광민,이성열,최재훈,정진호,장시환
2020-07-01,KIA,김선빈,터커,최형우,나지완,유민상,김호령,나주환,한승택,박찬호,임기영
2020-07-01,롯데,민병헌,김동한,한동희,정훈,김재유,허일,마차도,김준태,신본기,장원삼
2020-07-01,NC,이명기,권희동,나성범,양의지,알테어,박석민,모창민,노진혁,김태진,구창모
2020-07-02,KT,배정대,황재균,로하스,강백호,유한준,박경수,오태곤,허도환,심우준,조병욱
2020-07-02,LG,이천웅,오지환,김현수,라모스,채은성,정근우,홍창기,이성우,장준원,켈리
2020-07-02,두산,박건우,페르난데스,오재일,김재환,최주환,허경민,오재원,박세혁,국해성,박종기
2020-07-02,키움,서건창,김하성,이정후,박병호,박동원,이지영,김혜성,전병우,김규민,조영건
2020-07-02,SK,최지훈,고종욱,로맥,최정,채태인,김강민,이재원,최준우,김성현,이건욱
2020-07-02,삼성,김상수,박해민,구자욱,이원석,이성곤,김헌곤,김동엽,강민호,김지찬,원태인
2020-07-02,한화,이용규,정은원,오선진,김태균,최재훈,강경학,최인호,송광민,정진호,서폴드
2020-07-02,KIA,김선빈,터커,최형우,나지완,유민상,김호령,나주환,한승택,박찬호,이민우
2020-07-02,롯데,정훈,손아섭,안치홍,이대호,전준우,한동희,민병헌,정보근,마차도,스트레일리
2020-07-02,NC,김태진,이명기,나성범,알테어,박석민,권희동,노진혁,강진성,김태군,이재학
2020-07-03,한화,이용규,정은원,김태균,최진행,최재훈,오선진,송광민,유장혁,정진호,김범수
2020-07-03,두산,박건우,페르난데스,오재일,김재환,최주환,허경민,오재원,박세혁,국해성,알칸타라
2020-07-03,키움,서건창,김하성,이정후,박병호,허정협,박동원,김혜성,전병우,박준태,요키시
2020-07-03,KT,배정대,황재균,로하스,문상철,유한준,강민국,허도환,김민혁,심우준,데스파이네
2020-07-03,LG,이천웅,김현수,채은성,라모스,유강남,오지환,정주현,김용의,장준원,윌슨
2020-07-03,삼성,김상수,구자욱,김동엽,이성곤,박해민,최영진,송준석,강민호,김지찬,백정현
2020-07-03,SK,최지훈,오준혁,최정,로맥,채태인,최준우,이현석,김성현,김경호,핀토
2020-07-03,롯데,손아섭,정훈,전준우,이대호,마차도,김준태,안치홍,한동희,김재유,샘슨
2020-07-03,KIA,김선빈,터커,최형우,나지완,유민상,김호령,나주환,한승택,박찬호,가뇽
2020-07-03,NC,이명기,권희동,나성범,알테어,박석민,노진혁,강진성,김태군,김태진,최성영
2020-07-04,한화,이용규,정은원,최진행,김태균,최재훈,오선진,정진호,송광민,장운호,김민우
2020-07-04,두산,박건우,페르난데스,오재일,김재환,최주환,허경민,오재원,박세혁,정수빈,플렉센
2020-07-04,키움,서건창,김하성,이정후,박병호,허정협,박동원,이지영,김혜성,박준태,최원태
2020-07-04,KT,조용호,황재균,로하스,강백호,장성우,배정대,문상철,천성호,심우준,쿠에바스
2020-07-04,LG,이천웅,정근우,김현수,라모스,유강남,채은성,오지환,홍창기,구본혁,임찬규
2020-07-04,삼성,김상수,박해민,구자욱,이원석,이성곤,김동엽,송준석,김민수,김지찬,허윤동
2020-07-04,SK,최지훈,오준혁,최정,로맥,채태인,최준우,이현석,유서준,김재현,김주한
2020-07-04,롯데,정훈,손아섭,전준우,이대호,마차도,한동희,안치홍,정보근,민병헌,서준원
2020-07-04,KIA,김선빈,터커,최형우,나지완,유민상,김호령,나주환,백용환,박찬호,양현종
2020-07-04,NC,김성욱,권희동,나성범,양의지,알테어,박석민,강진성,김찬형,지석훈,루친스키
2020-07-05,한화,이용규,정은원,최진행,김태균,노태형,오선진,정진호,최재훈,최인호,채드벨
2020-07-05,두산,허경민,페르난데스,박건우,오재일,김재환,최주환,김재호,박세혁,국해성,유희관
2020-07-05,키움,서건창,김하성,이정후,박병호,허정협,김혜성,이지영,김규민,박준태,이승호
2020-07-05,KT,조용호,황재균,로하스,강백호,장성우,박경수,배정대,강민국,문상철,김민수
2020-07-05,LG,이천웅,김현수,채은성,라모스,유강남,오지환,정주현,홍창기,구본혁,정찬헌
2020-07-05,삼성,김상수,박해민,이학주,이원석,이성곤,김동엽,송준석,강민호,김지찬,최채흥
2020-07-05,SK,최지훈,오준혁,최정,로맥,정의윤,최준우,이현석,정현,김성현,박종훈
2020-07-05,롯데,정훈,손아섭,전준우,이대호,김준태,한동희,안치홍,마차도,민병헌,박세웅
2020-07-05,KIA,김선빈,터커,최형우,나지완,유민상,김호령,나주환,한승택,박찬호,브룩스
2020-07-05,NC,이명기,권희동,나성범,알테어,양의지,박석민,강진성,노진혁,김태진,라이트
2020-07-07,LG,이천웅,김현수,채은성,라모스,김호은,오지환,유강남,백승현,정주현,차우찬
2020-07-07,두산,허경민,페르난데스,박건우,김재환,오재일,최주환,김재호,박세혁,정수빈,이영하
2020-07-07,삼성,김상수,최영진,구자욱,이원석,이학주,김동엽,박해민,강민호,박승규,뷰캐넌
2020-07-07,키움,서건창,김하성,이정후,박병호,허정협,박동원,김혜성,전병우,박준태,김재웅
2020-07-07,NC,이명기,권희동,나성범,양의지,알테어,박석민,노진혁,강진성,김태진,구창모
2020-07-07,SK,최지훈,김강민,최정,로맥,정의윤,이현석,최준우,김성현,오준혁,문승원
2020-07-07,롯데,정훈,손아섭,전준우,이대호,김준태,한동희,안치홍,마차도,민병헌,장원삼
2020-07-07,한화,이용규,최진행,노태형,김태균,정은원,오선진,정진호,최재훈,유장혁,장시환
2020-07-07,KT,조용호,황재균,로하스,강백호,유한준,배정대,박경수,장성우,심우준,배제성
2020-07-07,KIA,이창진,터커,최형우,나지완,유민상,나주환,한승택,박찬호,김규성,임기영
2020-07-08,LG,이천웅,홍창기,김현수,라모스,김호은,오지환,유강남,백승현,정주현,켈리
2020-07-08,두산,허경민,페르난데스,박건우,김재환,오재일,최주환,김재호,박세혁,정수빈,박종기
2020-07-08,삼성,김상수,박해민,구자욱,이원석,이학주,김동엽,송준석,강민호,최영진,원태인
2020-07-08,키움,김혜성,전병우,서건창,이정후,이지영,김규민,김주형,박준태,박정음,문성현
2020-07-08,NC,박민우,이명기,나성범,알테어,박석민,노진혁,모창민,강진성,김태군,이재학
2020-07-08,SK,최지훈,오준혁,정의윤,로맥,채태인,최준우,윤석민,이현석,김성현,이건욱
2020-07-08,롯데,정훈,손아섭,전준우,이대호,마차도,안치홍,한동희,정보근,민병헌,스트레일리
2020-07-08,한화,정은원,최진행,하주석,김태균,노태형,오선진,정진호,박상언,김지수,서폴드
2020-07-08,KT,조용호,황재균,로하스,강백호,유한준,배정대,박경수,장성우,심우준,데스파이네
2020-07-08,KIA,이창진,터커,최형우,나지완,유민상,나주환,한승택,박찬호,김규성,이민우
2020-07-09,LG,이천웅,홍창기,김현수,라모스,채은성,오지환,유강남,백승현,정주현,윌슨
2020-07-09,두산,박건우,페르난데스,오재일,김재환,최주환,허경민,박세혁,김재호,정수빈,알칸타라
2020-07-09,삼성,김상수,구자욱,김동엽,이원석,이학주,최영진,강민호,박승규,박해민,백정현
2020-07-09,키움,서건창,김하성,이정후,박병호,이지영,박동원,김혜성,전병우,박준태,요키시
2020-07-09,NC,박민우,권희동,나성범,양의지,알테어,노진혁,모창민,김태진,김성욱,최성영
2020-07-09,SK,최지훈,김강민,윤석민,로맥,정의윤,최준우,이거연,이현석,김성현,핀토
