순위,이름,팀,WAAwithADJ,출장,선발,이닝,기회,자살,보살,실책,수비율,RF9,RNG,ARM,CS,BLK,E+,RAA,/133,POSADJ,RAAwithADJ,WAAw/oADJ
1,최지훈,22SCF, 1.909 , 142 ,138.0,1239.1, 336 , 324 ,11.0,1.0, .997 , 2.43 ,10.61,7.29, 0.00 , 0.00 ,0.63,18.53, 17.90 , -0.05 ,18.48,1.914
2,박해민,22LCF, 1.858 , 144 ,142.0,1206.0, 361 , 356 ,3.0,2.0, .995 , 2.68 ,14.97,0.52, 0.00 , 0.00 ,0.39,15.88, 15.76 , 1.98 ,17.86,1.652
3,김혜성,22키2B, 1.320 , 127 ,123.0,1085.2, 676 , 296 ,369.0,11.0, .984 , 5.51 ,10.32,0.0, 0.00 , 0.00 ,0.7,11.02, 12.15 , 1.83 ,12.85,1.132
4,오지환,22LSS, 1.275 , 142 ,137.0,1167.0, 584 , 210 ,359.0,15.0, .974 , 4.39 ,4.97,0.0, 0.00 , 0.00 ,1.63,6.6, 6.77 , 5.87 ,12.47,0.674
5,이정후,22키CF, 1.223 , 134 ,132.0,1155.1, 313 , 304 ,7.0,2.0, .994 , 2.42 ,4.79,5.06, 0.00 , 0.00 ,0.35,10.21, 10.57 , 1.97 ,12.18,1.025
6,하주석,22한SS, 1.196 , 110 ,104.0,900.0, 432 , 136 ,277.0,19.0, .956 , 4.13 ,7.26,0.0, 0.00 , 0.00 ,-0.23,7.03, 9.34 , 4.42 ,11.44,0.734
7,송성문,22키3B, 1.120 , 139 ,137.0,1220.0, 356 , 92 ,249.0,15.0, .958 , 2.52 ,8.13,0.0, 0.00 , 0.00 ,0.62,8.75, 8.59 , 1.99 ,10.74,0.913
8,김주원,22NSS, 1.053 , 92 ,81.0,731.1, 410 , 166 ,233.0,11.0, .973 , 4.91 ,6.25,0.0, 0.00 , 0.00 ,0.58,6.83, 11.18 , 3.31 ,10.14,0.71
9,박동원,22키KC, 1.017 , 114 ,98.0,866.0, 778 , 703 ,70.0,5.0, .994 , 8.03 ,0.08,0.0, 1.51 , 0.80 ,0.27,2.66, 3.68 , 7.18 ,9.84,0.275
10,양의지,22NC, 0.992 , 96 ,89.0,736.2, 744 , 688 ,54.0,2.0, .997 , 9.07 ,2.14,0.0, 1.21 , -0.51 ,0.68,3.53, 5.73 , 6.18 ,9.7,0.361
11,이지영,22키C, 0.945 , 137 ,102.0,994.2, 905 , 818 ,76.0,11.0, .988 , 8.09 ,-0.36,0.0, 1.00 , 0.98 ,-0.75,0.89, 1.07 , 8.17 ,9.06,0.093
12,박찬호,22KSS, 0.890 , 130 ,129.0,1115.1, 579 , 215 ,342.0,22.0, .962 , 4.50 ,3.09,0.0, 0.00 , 0.00 ,0.01,3.09, 3.32 , 5.50 ,8.59,0.321
13,심우준,22KSS, 0.889 , 129 ,124.0,1048.1, 525 , 211 ,298.0,16.0, .970 , 4.37 ,2.4,0.0, 0.00 , 0.00 ,0.96,3.35, 3.83 , 5.18 ,8.53,0.349
14,강민호,22삼C, 0.822 , 96 ,84.0,714.1, 590 , 547 ,39.0,4.0, .993 , 7.38 ,0.03,0.0, 0.56 , 1.19 ,0.24,2.02, 3.39 , 5.91 ,7.93,0.209
15,유강남,22LC, 0.817 , 135 ,116.0,1008.1, 899 , 821 ,71.0,7.0, .992 , 7.96 ,0.48,0.0, -2.31 , 1.30 ,0.07,-0.45, -0.54 , 8.34 ,7.88,-0.047
16,최재훈,22한C, 0.798 , 106 ,101.0,853.2, 725 , 644 ,78.0,3.0, .996 , 7.61 ,-0.99,0.0, 0.96 , 0.02 ,0.65,0.64, 0.89 , 7.04 ,7.68,0.066
17,오태곤,22SLF, 0.779 , 125 ,63.0,673.2, 268 , 243 ,24.0,1.0, .996 , 3.57 ,6.75,3.94, 0.00 , 0.00 ,0.41,11.1, 19.72 , -3.65 ,7.45,1.161
18,박정현,22한SS, 0.756 , 76 ,53.0,500.1, 307 , 172 ,127.0,8.0, .974 , 5.38 ,6.92,-0.0, 0.00 , 0.00 ,-0.03,6.89, 16.48 , 0.32 ,7.2,0.723
19,문보경,22L3B, 0.752 , 125 ,113.0,1006.2, 439 , 277 ,155.0,7.0, .984 , 3.86 ,6.91,0.0, 0.00 , 0.00 ,1.32,8.23, 9.78 , -0.90 ,7.33,0.844
20,문성주,22LRF, 0.663 , 59 ,49.0,456.1, 129 , 125 ,4.0,0.0, 1.000 , 2.54 ,8.05,0.32, 0.00 , 0.00 ,0.34,8.71, 22.85 , -2.27 ,6.44,0.897
21,장성우,22KC, 0.631 , 101 ,87.0,763.2, 707 , 661 ,39.0,7.0, .990 , 8.25 ,-1.4,0.0, -0.13 , 1.59 ,-0.28,-0.23, -0.36 , 6.38 ,6.15,-0.023
22,박세혁,22두C, 0.622 , 126 ,110.0,884.0, 762 , 689 ,68.0,5.0, .993 , 7.71 ,-0.09,0.0, -0.99 , -0.52 ,0.29,-1.3, -1.76 , 7.28 ,5.98,-0.136
23,김태군,22삼C, 0.607 , 69 ,40.0,390.0, 347 , 323 ,23.0,1.0, .997 , 7.99 ,0.56,0.0, 1.47 , 0.23 ,0.37,2.63, 8.06 , 3.23 ,5.85,0.272
24,이도윤,22한SS, 0.562 , 66 ,27.0,306.2, 132 , 45 ,81.0,6.0, .955 , 3.70 ,4.68,0.0, 0.00 , 0.00 ,-0.21,4.48, 17.47 , 0.87 ,5.35,0.471
25,최정,22S3B, 0.553 , 117 ,115.0,958.1, 254 , 72 ,170.0,12.0, .953 , 2.27 ,3.37,0.0, 0.00 , 0.00 ,0.45,3.82, 4.77 , 1.61 ,5.43,0.389
26,이학주,22롯SS, 0.536 , 86 ,68.0,616.0, 332 , 119 ,200.0,13.0, .961 , 4.66 ,2.23,0.0, 0.00 , 0.00 ,-0.16,2.08, 4.04 , 3.01 ,5.09,0.219
27,홍현빈,22KRF, 0.525 , 59 ,24.0,253.2, 66 , 62 ,3.0,1.0, .985 , 2.31 ,5.84,0.16, 0.00 , 0.00 ,-0.01,5.99, 28.28 , -0.98 ,5.01,0.627
28,김민식,22KSC, 0.472 , 98 ,64.0,595.0, 518 , 462 ,51.0,5.0, .990 , 7.76 ,0.06,0.0, 0.45 , -0.74 ,-0.13,-0.36, -0.73 , 4.90 ,4.54,-0.038
29,김준태,22KC, 0.463 , 79 ,57.0,504.2, 438 , 415 ,21.0,2.0, .995 , 7.78 ,0.63,0.0, -0.29 , -0.38 ,0.34,0.29, 0.70 , 4.19 ,4.49,0.03
30,서호철,22N2B, 0.448 , 80 ,51.0,496.2, 219 , 84 ,130.0,5.0, .977 , 3.88 ,3.22,0.0, 0.00 , 0.00 ,0.38,3.6, 8.68 , 0.68 ,4.28,0.378
31,김기환,22NCF, 0.441 , 64 ,28.0,322.1, 87 , 83 ,2.0,2.0, .977 , 2.37 ,3.94,0.7, 0.00 , 0.00 ,-0.19,4.45, 16.52 , -0.22 ,4.23,0.463
32,김성현,22S2B, 0.429 , 128 ,89.0,854.2, 457 , 160 ,285.0,12.0, .974 , 4.69 ,2.35,0.0, 0.00 , 0.00 ,0.03,2.38, 3.33 , 1.70 ,4.09,0.25
33,한승택,22KC, 0.407 , 63 ,34.0,298.2, 267 , 242 ,25.0,0.0, 1.000 , 8.05 ,0.46,0.0, 0.29 , 0.26 ,0.44,1.44, 5.77 , 2.44 ,3.88,0.151
34,박성한,22SSS, 0.397 , 138 ,131.0,1176.0, 613 , 212 ,377.0,24.0, .961 , 4.51 ,-1.89,0.0, 0.00 , 0.00 ,-0.13,-2.03, -2.06 , 5.90 ,3.87,-0.208
35,홍창기,22LRF, 0.382 , 109 ,101.0,898.1, 195 , 189 ,5.0,1.0, .995 , 1.94 ,5.75,1.64, 0.00 , 0.00 ,0.52,7.91, 10.53 , -4.20 ,3.71,0.814
36,강승호,22두2B, 0.381 , 131 ,113.0,1005.2, 581 , 256 ,311.0,14.0, .976 , 5.07 ,2.77,0.0, 0.00 , 0.00 ,-0.17,2.6, 3.10 , 1.08 ,3.68,0.269
37,김강민,22SCF, 0.360 , 60 ,35.0,341.0, 85 , 85 ,0.0,0.0, 1.000 , 2.24 ,2.9,-0.2, 0.00 , 0.00 ,0.22,2.93, 10.27 , 0.57 ,3.49,0.302
38,황재균,22K3B, 0.350 , 138 ,134.0,1154.2, 311 , 90 ,209.0,12.0, .961 , 2.33 ,0.51,0.0, 0.00 , 0.00 ,1.02,1.53, 1.59 , 1.84 ,3.38,0.159
39,박승욱,22롯SS, 0.347 , 96 ,60.0,554.0, 273 , 105 ,158.0,10.0, .963 , 4.27 ,1.01,0.0, 0.00 , 0.00 ,0.02,1.03, 2.23 , 2.29 ,3.32,0.108
40,김재호,22두SS, 0.338 , 101 ,65.0,614.0, 312 , 113 ,193.0,6.0, .981 , 4.49 ,-0.88,0.0, 0.00 , 0.00 ,1.2,0.32, 0.63 , 2.91 ,3.23,0.034
41,한유섬,22SRF, 0.332 , 120 ,114.0,979.2, 214 , 210 ,4.0,0.0, 1.000 , 1.97 ,7.02,0.33, 0.00 , 0.00 ,0.79,8.15, 9.95 , -4.91 ,3.23,0.836
42,박승규,22삼CF, 0.316 , 46 ,17.0,200.0, 63 , 63 ,0.0,0.0, 1.000 , 2.84 ,3.41,-0.38, 0.00 , 0.00 ,0.14,3.17, 18.95 , -0.15 ,3.02,0.332
43,지시완,22롯C, 0.301 , 71 ,48.0,426.1, 413 , 388 ,23.0,2.0, .995 , 8.68 ,0.06,0.0, -1.02 , 0.11 ,0.22,-0.62, -1.75 , 3.51 ,2.89,-0.065
44,정보근,22롯C, 0.299 , 94 ,67.0,585.2, 641 , 592 ,43.0,6.0, .991 , 9.76 ,-1.04,0.0, 0.17 , -0.72 ,-0.34,-1.93, -3.95 , 4.77 ,2.84,-0.203
45,박민우,22N2B, 0.298 , 100 ,97.0,840.0, 450 , 196 ,246.0,8.0, .982 , 4.74 ,0.86,0.0, 0.00 , 0.00 ,0.63,1.49, 2.13 , 1.39 ,2.88,0.154
46,신본기,22KSS, 0.298 , 68 ,28.0,335.1, 140 , 53 ,86.0,1.0, .993 , 3.73 ,0.9,0.0, 0.00 , 0.00 ,0.91,1.81, 6.45 , 1.03 ,2.84,0.189
47,장준원,22K2B, 0.298 , 33 ,13.0,151.2, 67 , 26 ,41.0,0.0, 1.000 , 3.98 ,2.02,0.0, 0.00 , 0.00 ,0.47,2.49, 19.68 , 0.37 ,2.86,0.26
48,박경수,22K2B, 0.296 , 86 ,45.0,413.1, 242 , 81 ,154.0,7.0, .971 , 5.12 ,2.44,0.0, 0.00 , 0.00 ,-0.3,2.14, 6.21 , 0.67 ,2.82,0.225
49,김호령,22KCF, 0.289 , 48 ,19.0,209.0, 71 , 66 ,2.0,3.0, .958 , 2.93 ,1.69,1.21, 0.00 , 0.00 ,-0.46,2.44, 13.97 , 0.34 ,2.78,0.254
50,안상현,22S2B, 0.284 , 32 ,9.0,107.0, 65 , 21 ,43.0,1.0, .985 , 5.38 ,2.46,-0.0, 0.00 , 0.00 ,0.09,2.55, 28.51 , 0.18 ,2.72,0.265
51,이재원,22SC, 0.273 , 100 ,78.0,660.1, 592 , 567 ,21.0,4.0, .993 , 8.01 ,-1.94,0.0, -1.36 , 0.32 ,0.17,-2.81, -5.09 , 5.43 ,2.62,-0.293
52,김응민,22NC, 0.233 , 34 ,17.0,179.2, 181 , 163 ,17.0,1.0, .995 , 9.02 ,0.25,0.0, 0.84 , -0.41 ,0.06,0.75, 4.98 , 1.46 ,2.2,0.079
53,박대온,22NC, 0.213 , 58 ,37.0,338.1, 324 , 309 ,13.0,2.0, .994 , 8.57 ,-0.71,0.0, 0.19 , -0.31 ,0.09,-0.73, -2.57 , 2.75 ,2.02,-0.077
54,한태양,22롯SS, 0.198 , 36 ,20.0,187.0, 91 , 31 ,55.0,5.0, .945 , 4.14 ,1.33,0.0, 0.00 , 0.00 ,-0.28,1.04, 6.68 , 0.83 ,1.87,0.11
55,소크라테스,22KCF, 0.196 , 125 ,125.0,1084.2, 328 , 321 ,2.0,5.0, .985 , 2.68 ,5.55,-4.66, 0.00 , 0.00 ,-0.29,0.6, 0.66 , 1.32 ,1.92,0.061
56,안주형,22삼2B, 0.195 , 17 ,3.0,55.0, 38 , 13 ,25.0,0.0, 1.000 , 6.22 ,1.6,0.0, 0.00 , 0.00 ,0.15,1.75, 38.12 , 0.09 ,1.84,0.185
57,배정대,22KCF, 0.182 , 144 ,134.0,1195.2, 321 , 313 ,5.0,3.0, .991 , 2.39 ,-2.29,1.89, 0.00 , 0.00 ,0.18,-0.22, -0.22 , 1.98 ,1.76,-0.023
58,임기영,22KP, 0.177 , 26 ,23.0,129.1, 20 , 3 ,17.0,0.0, 1.000 , 1.39 ,1.32,0.0, 0.00 , 0.06 ,0.32,1.7, 15.76 , 0.00 ,1.7,0.177
59,김민혁,22KLF, 0.174 , 71 ,61.0,459.0, 116 , 113 ,3.0,0.0, 1.000 , 2.28 ,2.82,0.81, 0.00 , 0.00 ,0.3,3.93, 10.26 , -2.26 ,1.67,0.41
60,장승현,22두C, 0.167 , 59 ,24.0,260.1, 212 , 194 ,14.0,4.0, .981 , 7.19 ,-0.12,0.0, -0.17 , 0.17 ,-0.42,-0.53, -2.46 , 2.14 ,1.6,-0.056
61,허도환,22LC, 0.165 , 63 ,27.0,254.2, 224 , 211 ,13.0,0.0, 1.000 , 7.92 ,0.56,0.0, -0.81 , -0.64 ,0.37,-0.52, -2.43 , 2.10 ,1.59,-0.054
62,안승한,22두C, 0.154 , 29 ,8.0,96.0, 87 , 77 ,10.0,0.0, 1.000 , 8.16 ,0.37,0.0, 0.60 , -0.41 ,0.14,0.7, 8.67 , 0.80 ,1.49,0.072
63,김광현,22SP, 0.149 , 28 ,28.0,173.1, 38 , 6 ,30.0,2.0, .947 , 1.87 ,1.32,0.0, 0.00 , 0.09 ,0.03,1.43, 9.90 , 0.00 ,1.43,0.149
64,김재현,22키C, 0.146 , 56 ,31.0,217.1, 171 , 149 ,18.0,4.0, .977 , 6.92 ,0.44,0.0, -0.08 , -0.26 ,-0.48,-0.39, -2.15 , 1.79 ,1.4,-0.041
65,배제성,22KP, 0.144 , 24 ,18.0,107.0, 26 , 6 ,18.0,2.0, .923 , 2.02 ,1.47,0.0, 0.00 , 0.05 ,-0.13,1.39, 15.57 , 0.00 ,1.39,0.144
66,장진혁,22한RF, 0.142 , 38 ,31.0,275.0, 71 , 64 ,3.0,4.0, .944 , 2.19 ,1.64,1.59, 0.00 , 0.00 ,-0.58,2.64, 11.50 , -1.29 ,1.35,0.277
67,안우진,22키P, 0.138 , 30 ,30.0,196.0, 30 , 3 ,25.0,2.0, .933 , 1.29 ,1.14,0.0, 0.00 , 0.10 ,0.09,1.33, 8.12 , 0.00 ,1.33,0.138
68,김도영,22K3B, 0.134 , 90 ,60.0,567.2, 219 , 76 ,130.0,13.0, .941 , 3.27 ,0.58,0.0, 0.00 , 0.00 ,-0.75,-0.17, -0.37 , 1.47 ,1.29,-0.018
69,김재성,22삼C, 0.133 , 26 ,18.0,171.2, 140 , 133 ,5.0,2.0, .986 , 7.24 ,0.38,0.0, -0.19 , -0.18 ,-0.15,-0.14, -0.96 , 1.44 ,1.3,-0.014
70,장지훈,22SP, 0.129 , 40 ,0.0,55.0, 17 , 3 ,13.0,1.0, .941 , 2.62 ,1.28,0.0, 0.00 , 0.03 ,-0.06,1.24, 27.02 , 0.00 ,1.24,0.129
71,파노니,22KP, 0.127 , 14 ,14.0,82.2, 16 , 0 ,15.0,1.0, .938 , 1.63 ,1.17,0.0, 0.00 , 0.04 ,0.01,1.22, 17.69 , 0.00 ,1.22,0.127
72,장시환,22한P, 0.126 , 64 ,0.0,63.2, 11 , 4 ,7.0,0.0, 1.000 , 1.56 ,1.03,0.0, 0.00 , 0.03 ,0.16,1.22, 22.85 , 0.00 ,1.22,0.126
73,도태훈,22N3B, 0.124 , 84 ,33.0,396.0, 247 , 170 ,73.0,4.0, .984 , 5.52 ,1.82,0.0, 0.00 , 0.00 ,0.19,2.01, 6.08 , -0.82 ,1.19,0.21
74,양현,22키P, 0.123 , 25 ,0.0,36.2, 10 , 1 ,9.0,0.0, 1.000 , 2.46 ,1.08,0.0, 0.00 , 0.02 ,0.09,1.19, 38.69 , 0.00 ,1.19,0.123
75,김영규,22NP, 0.119 , 72 ,0.0,66.0, 22 , 5 ,17.0,0.0, 1.000 , 3.00 ,1.09,0.0, 0.00 , -0.10 ,0.16,1.15, 20.88 , 0.00 ,1.15,0.119
76,이영빈,22L2B, 0.119 , 43 ,11.0,145.0, 96 , 48 ,46.0,2.0, .979 , 5.83 ,0.86,-0.0, 0.00 , 0.00 ,0.05,0.9, 7.46 , 0.24 ,1.14,0.094
77,박세웅,22롯P, 0.117 , 28 ,28.0,157.1, 34 , 7 ,24.0,3.0, .912 , 1.77 ,1.26,0.0, 0.00 , 0.08 ,-0.21,1.13, 8.60 , 0.00 ,1.13,0.117
78,데스파이네,22KP, 0.117 , 30 ,29.0,163.0, 37 , 17 ,19.0,1.0, .973 , 1.99 ,0.84,0.0, 0.00 , 0.08 ,0.21,1.13, 8.28 , 0.00 ,1.13,0.117
79,윤중현,22KP, 0.116 , 47 ,0.0,53.2, 18 , 2 ,15.0,1.0, .944 , 2.85 ,1.16,0.0, 0.00 , 0.03 ,-0.07,1.12, 24.98 , 0.00 ,1.12,0.116
80,원태인,22삼P, 0.116 , 27 ,27.0,165.1, 46 , 14 ,30.0,2.0, .957 , 2.40 ,1.02,0.0, 0.00 , 0.08 ,0.01,1.12, 8.08 , 0.00 ,1.12,0.116
81,수아레즈,22삼P, 0.113 , 30 ,29.0,173.2, 44 , 15 ,27.0,2.0, .955 , 2.18 ,0.97,0.0, 0.00 , 0.09 ,0.03,1.09, 7.49 , 0.00 ,1.09,0.113
82,김한별,22NSS, 0.110 , 24 ,4.0,78.2, 38 , 11 ,23.0,4.0, .895 , 3.89 ,1.17,0.0, 0.00 , 0.00 ,-0.49,0.68, 10.27 , 0.37 ,1.05,0.071
83,최민준,22SP, 0.101 , 51 ,1.0,68.1, 17 , 6 ,10.0,1.0, .941 , 2.11 ,0.97,0.0, 0.00 , 0.03 ,-0.03,0.98, 17.14 , 0.00 ,0.98,0.101
84,박상언,22한C, 0.101 , 51 ,35.0,329.2, 310 , 275 ,26.0,9.0, .971 , 8.22 ,0.19,0.0, -0.61 , -0.01 ,-1.32,-1.75, -6.34 , 2.72 ,0.97,-0.182
85,이흥련,22SC, 0.101 , 22 ,15.0,139.0, 114 , 109 ,5.0,0.0, 1.000 , 7.38 ,0.4,0.0, -0.74 , -0.04 ,0.2,-0.18, -1.53 , 1.13 ,0.95,-0.019
86,주현상,22한P, 0.100 , 49 ,0.0,55.1, 12 , 4 ,8.0,0.0, 1.000 , 1.95 ,0.8,0.0, 0.00 , 0.03 ,0.14,0.97, 20.96 , 0.00 ,0.97,0.1
87,이승현,22삼P, 0.099 , 54 ,0.0,50.0, 8 , 2 ,6.0,0.0, 1.000 , 1.44 ,0.81,0.0, 0.00 , 0.02 ,0.12,0.95, 22.84 , 0.00 ,0.95,0.099
88,이형종,22LRF, 0.097 , 8 ,3.0,34.2, 19 , 18 ,1.0,0.0, 1.000 , 4.93 ,1.25,-0.15, 0.00 , 0.00 ,0.04,1.14, 39.44 , -0.21 ,0.93,0.119
89,신정락,22한P, 0.097 , 44 ,0.0,47.0, 16 , 6 ,10.0,0.0, 1.000 , 3.06 ,0.8,0.0, 0.00 , 0.02 ,0.12,0.94, 23.86 , 0.00 ,0.94,0.097
90,장민재,22한P, 0.096 , 32 ,25.0,126.2, 32 , 12 ,19.0,1.0, .969 , 2.20 ,0.74,0.0, 0.00 , 0.06 ,0.12,0.92, 8.71 , 0.00 ,0.92,0.096
91,고영표,22KP, 0.092 , 28 ,28.0,182.1, 57 , 18 ,35.0,4.0, .930 , 2.62 ,1.15,0.0, 0.00 , 0.09 ,-0.35,0.89, 5.85 , 0.00 ,0.89,0.092
92,오윤석,22K2B, 0.087 , 104 ,86.0,752.1, 509 , 263 ,236.0,10.0, .980 , 5.97 ,1.19,0.0, 0.00 , 0.00 ,-0.11,1.09, 1.73 , -0.25 ,0.84,0.113
93,윤정현,22키P, 0.085 , 17 ,2.0,22.2, 7 , 2 ,5.0,0.0, 1.000 , 2.78 ,0.75,0.0, 0.00 , 0.01 ,0.06,0.82, 43.44 , 0.00 ,0.82,0.085
94,켈리,22LP, 0.084 , 27 ,27.0,166.1, 33 , 10 ,23.0,0.0, 1.000 , 1.79 ,0.32,0.0, 0.00 , 0.08 ,0.41,0.81, 5.84 , 0.00 ,0.81,0.084
95,벤자민,22KP, 0.080 , 17 ,17.0,96.2, 13 , 1 ,11.0,1.0, .923 , 1.12 ,0.68,0.0, 0.00 , 0.05 ,0.04,0.77, 9.55 , 0.00 ,0.77,0.08
96,최준용,22롯P, 0.079 , 68 ,0.0,71.0, 15 , 6 ,9.0,0.0, 1.000 , 1.90 ,0.67,0.0, -0.12 , 0.04 ,0.18,0.76, 12.82 , 0.00 ,0.76,0.079
97,노경은,22SP, 0.078 , 41 ,8.0,79.2, 19 , 8 ,11.0,0.0, 1.000 , 2.15 ,0.65,0.0, 0.00 , -0.09 ,0.2,0.75, 11.32 , 0.00 ,0.75,0.078
98,홍건희,22두P, 0.077 , 58 ,0.0,62.0, 17 , 5 ,12.0,0.0, 1.000 , 2.47 ,0.56,0.0, 0.00 , 0.03 ,0.15,0.74, 14.31 , 0.00 ,0.74,0.077
99,강태율,22롯C, 0.076 , 17 ,9.0,82.0, 85 , 78 ,7.0,0.0, 1.000 , 9.33 ,-0.33,0.0, 0.40 , -0.14 ,0.12,0.05, 0.78 , 0.66 ,0.71,0.006
100,예진원,22키LF, 0.076 , 15 ,1.0,30.0, 8 , 8 ,0.0,0.0, 1.000 , 2.40 ,0.86,-0.03, 0.00 , 0.00 ,0.02,0.85, 33.83 , -0.12 ,0.73,0.088
101,임종찬,22한RF, 0.074 , 20 ,17.0,138.0, 27 , 24 ,2.0,1.0, .963 , 1.70 ,0.38,1.08, 0.00 , 0.00 ,-0.09,1.37, 11.86 , -0.66 ,0.7,0.145
102,최정용,22K2B, 0.074 , 19 ,3.0,49.2, 21 , 4 ,16.0,1.0, .952 , 3.62 ,0.69,0.0, 0.00 , 0.00 ,-0.07,0.63, 15.10 , 0.08 ,0.71,0.066
103,이승현,22삼P, 0.073 , 58 ,0.0,47.2, 12 , 1 ,11.0,0.0, 1.000 , 2.27 ,0.7,0.0, 0.00 , -0.11 ,0.12,0.71, 17.78 , 0.00 ,0.71,0.073
104,윤정빈,22삼RF, 0.072 , 11 ,0.0,20.0, 9 , 9 ,0.0,0.0, 1.000 , 4.05 ,0.64,0.14, 0.00 , 0.00 ,0.02,0.79, 47.54 , -0.11 ,0.68,0.084
105,권동진,22K2B, 0.070 , 39 ,8.0,110.2, 73 , 29 ,43.0,1.0, .986 , 5.86 ,0.24,0.0, 0.00 , 0.00 ,0.14,0.38, 4.13 , 0.28 ,0.67,0.04
106,김동혁,22키P, 0.069 , 24 ,0.0,26.2, 10 , 3 ,7.0,0.0, 1.000 , 3.38 ,0.59,0.0, 0.00 , 0.01 ,0.07,0.67, 29.87 , 0.00 ,0.67,0.069
107,윤형준,22N1B, 0.068 , 23 ,14.0,121.0, 109 , 99 ,10.0,0.0, 1.000 , 8.11 ,1.4,0.0, 0.00 , 0.00 ,0.23,1.63, 16.16 , -0.99 ,0.65,0.172
108,임대한,22삼P, 0.068 , 12 ,0.0,13.2, 4 , 0 ,4.0,0.0, 1.000 , 2.63 ,0.61,0.0, 0.00 , 0.01 ,0.03,0.65, 56.93 , 0.00 ,0.65,0.068
109,이재학,22NP, 0.067 , 26 ,17.0,91.0, 19 , 5 ,12.0,2.0, .895 , 1.68 ,0.78,0.0, 0.00 , 0.04 ,-0.17,0.65, 8.52 , 0.00 ,0.65,0.067
110,폰트,22SP, 0.066 , 28 ,28.0,184.0, 21 , 4 ,16.0,1.0, .952 , 0.98 ,0.29,0.0, 0.00 , 0.09 ,0.26,0.64, 4.16 , 0.00 ,0.64,0.066
111,구승민,22롯P, 0.065 , 73 ,0.0,62.0, 8 , 2 ,6.0,0.0, 1.000 , 1.16 ,0.7,0.0, -0.12 , -0.10 ,0.15,0.63, 12.18 , 0.00 ,0.63,0.065
112,고영창,22KP, 0.065 , 27 ,0.0,24.0, 4 , 0 ,4.0,0.0, 1.000 , 1.50 ,0.56,0.0, 0.00 , 0.01 ,0.06,0.63, 31.31 , 0.00 ,0.63,0.065
113,한석현,22LRF, 0.065 , 5 ,1.0,27.0, 7 , 7 ,0.0,0.0, 1.000 , 2.33 ,0.61,0.04, 0.00 , 0.00 ,0.02,0.67, 29.82 , -0.07 ,0.61,0.072
114,문성현,22키P, 0.065 , 45 ,0.0,41.1, 6 , 2 ,4.0,0.0, 1.000 , 1.31 ,0.62,0.0, -0.12 , 0.02 ,0.1,0.63, 18.11 , 0.00 ,0.63,0.065
115,신민혁,22NP, 0.063 , 26 ,23.0,118.1, 22 , 9 ,13.0,0.0, 1.000 , 1.67 ,0.26,0.0, 0.00 , 0.06 ,0.29,0.61, 6.15 , 0.00 ,0.61,0.063
116,홍정우,22삼P, 0.062 , 26 ,0.0,26.2, 8 , 2 ,6.0,0.0, 1.000 , 2.70 ,0.52,0.0, 0.00 , 0.01 ,0.07,0.6, 26.92 , 0.00 ,0.6,0.062
117,김사윤,22KP, 0.061 , 31 ,0.0,27.0, 7 , 1 ,6.0,0.0, 1.000 , 2.33 ,0.63,0.0, -0.12 , 0.01 ,0.07,0.59, 26.01 , 0.00 ,0.59,0.061
118,김재웅,22키P, 0.060 , 65 ,0.0,62.2, 10 , 3 ,7.0,0.0, 1.000 , 1.44 ,0.39,0.0, 0.00 , 0.03 ,0.16,0.58, 11.11 , 0.00 ,0.58,0.06
119,신성현,22두LF, 0.060 , 12 ,7.0,49.2, 17 , 14 ,1.0,2.0, .882 , 2.72 ,0.61,0.58, 0.00 , 0.00 ,-0.36,0.83, 19.93 , -0.26 ,0.57,0.087
120,신준우,22키SS, 0.058 , 75 ,16.0,212.1, 120 , 38 ,80.0,2.0, .983 , 5.00 ,-0.86,0.0, 0.00 , 0.00 ,0.42,-0.44, -2.48 , 1.00 ,0.56,-0.046
121,로니,22KP, 0.055 , 10 ,9.0,44.1, 11 , 4 ,7.0,0.0, 1.000 , 2.23 ,0.4,0.0, 0.00 , 0.02 ,0.11,0.53, 14.37 , 0.00 ,0.53,0.055
122,플럿코,22LP, 0.055 , 28 ,28.0,162.0, 12 , 1 ,11.0,0.0, 1.000 , 0.67 ,0.05,0.0, 0.00 , 0.08 ,0.4,0.53, 3.94 , 0.00 ,0.53,0.055
123,김진욱,22롯P, 0.054 , 14 ,12.0,46.2, 6 , 0 ,6.0,0.0, 1.000 , 1.16 ,0.38,0.0, 0.00 , 0.02 ,0.12,0.52, 13.37 , 0.00 ,0.52,0.054
124,안중열,22롯C, 0.054 , 31 ,20.0,186.2, 172 , 151 ,17.0,4.0, .977 , 8.10 ,-0.02,0.0, -0.15 , -0.32 ,-0.53,-1.02, -6.53 , 1.53 ,0.52,-0.106
125,이영하,22두P, 0.053 , 21 ,20.0,98.2, 23 , 3 ,18.0,2.0, .913 , 1.92 ,0.62,0.0, 0.00 , 0.05 ,-0.15,0.51, 6.24 , 0.00 ,0.51,0.053
126,문용익,22삼P, 0.052 , 39 ,0.0,37.2, 4 , 2 ,2.0,0.0, 1.000 , 0.96 ,0.39,0.0, 0.00 , 0.02 ,0.09,0.5, 15.97 , 0.00 ,0.5,0.052
