순위,이름,팀,WAAwithADJ,출장,선발,이닝,기회,자살,보살,실책,수비율,RF9,RNG,ARM,CS,BLK,E+,RAA,/133,POSADJ,RAAwithADJ,WAAw/oADJ
378,장진혁,20한RF, -0.026 , 2 ,7.0,83.0, 20 , 18 ,2.0,0.0, 1.000 , 2.17 ,-1.07,0.98, 0.00 , 0.00 ,0.05,-0.04, -0.53 , -0.23 ,-0.27,-0.004
379,김택형,20SP, -0.026 , 3 ,0.0,23.0, 2 , 0 ,2.0,0.0, 1.000 , 0.78 ,0.06,0.0, -0.13 , -0.25 ,0.05,-0.28, -14.38 , 0.00 ,-0.28,-0.026
380,플렉센,20두P, -0.026 , 2 ,21.0,116.2, 12 , 4 ,8.0,0.0, 1.000 , 0.93 ,-0.59,0.0, 0.00 , 0.08 ,0.23,-0.28, -2.85 , 0.00 ,-0.28,-0.026
381,최승준,20한1B, -0.026 , 1 ,0.0,5.0, 3 , 3 ,0.0,0.0, 1.000 , 5.40 ,-0.25,0.0, 0.00 , 0.00 ,0.01,-0.24, -57.03 , -0.05 ,-0.28,-0.022
382,김유영,20롯P, -0.027 , 1 ,0.0,7.1, 2 , 0 ,2.0,0.0, 1.000 , 2.46 ,-0.11,0.0, 0.00 , -0.20 ,0.01,-0.29, -47.58 , 0.00 ,-0.29,-0.027
383,홍상삼,20KP, -0.029 , 2 ,0.0,48.0, 5 , 1 ,4.0,0.0, 1.000 , 0.94 ,-0.31,0.0, 0.00 , -0.10 ,0.1,-0.31, -7.81 , 0.00 ,-0.31,-0.029
384,배민서,20NP, -0.030 , 1 ,0.0,13.1, 3 , 2 ,1.0,0.0, 1.000 , 2.03 ,-0.35,0.0, 0.00 , 0.01 ,0.03,-0.32, -28.67 , 0.00 ,-0.32,-0.03
385,홍정우,20삼P, -0.032 , 3 ,0.0,30.0, 3 , 1 ,2.0,0.0, 1.000 , 0.90 ,-0.29,0.0, -0.13 , 0.02 ,0.06,-0.34, -13.67 , 0.00 ,-0.34,-0.032
386,김정인,20키P, -0.032 , 1 ,0.0,1.0, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.35,0.0, 0.00 , 0.00 ,0.0,-0.35, -415.69 , 0.00 ,-0.35,-0.032
387,김단우,20LP, -0.032 , 3 ,0.0,32.1, 8 , 2 ,5.0,1.0, .875 , 1.95 ,-0.1,0.0, 0.00 , -0.11 ,-0.14,-0.35, -12.77 , 0.00 ,-0.35,-0.032
388,윤정현,20키P, -0.033 , 3 ,4.0,27.1, 6 , 3 ,2.0,1.0, .833 , 1.65 ,-0.23,0.0, 0.00 , 0.02 ,-0.15,-0.35, -15.46 , 0.00 ,-0.35,-0.033
389,진해수,20LP, -0.033 , 3 ,0.0,50.0, 10 , 3 ,7.0,0.0, 1.000 , 1.80 ,-0.09,0.0, 0.00 , -0.37 ,0.1,-0.35, -8.49 , 0.00 ,-0.35,-0.033
390,김상수,20키P, -0.034 , 2 ,0.0,51.1, 8 , 3 ,4.0,1.0, .875 , 1.23 ,-0.17,0.0, -0.13 , 0.03 ,-0.1,-0.36, -8.43 , 0.00 ,-0.36,-0.034
391,김명찬,20KP, -0.036 , 2 ,0.0,8.2, 2 , 0 ,1.0,1.0, .500 , 1.04 ,0.06,0.0, 0.00 , -0.26 ,-0.18,-0.38, -52.62 , 0.00 ,-0.38,-0.036
392,이영준,20키P, -0.036 , 3 ,0.0,40.0, 7 , 3 ,4.0,0.0, 1.000 , 1.58 ,-0.23,0.0, -0.26 , 0.03 ,0.08,-0.39, -11.59 , 0.00 ,-0.39,-0.036
393,오원석,20SP, -0.037 , 1 ,1.0,9.2, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.42,0.0, 0.00 , 0.01 ,0.02,-0.39, -48.45 , 0.00 ,-0.39,-0.037
394,손동현,20KP, -0.038 , 2 ,0.0,20.1, 4 , 2 ,1.0,1.0, .750 , 1.33 ,-0.26,0.0, 0.00 , 0.01 ,-0.16,-0.4, -23.66 , 0.00 ,-0.4,-0.038
395,이승헌,20NP, -0.038 , 1 ,0.0,2.0, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.42,0.0, 0.00 , 0.00 ,0.0,-0.41, -246.34 , 0.00 ,-0.41,-0.038
396,박진형,20롯P, -0.039 , 2 ,0.0,42.2, 8 , 4 ,4.0,0.0, 1.000 , 1.69 ,-0.13,0.0, -0.26 , -0.11 ,0.09,-0.42, -11.66 , 0.00 ,-0.42,-0.039
397,임정호,20NP, -0.040 , 3 ,0.0,41.0, 1 , 0 ,1.0,0.0, 1.000 , 0.22 ,-0.53,0.0, 0.00 , 0.03 ,0.08,-0.42, -12.29 , 0.00 ,-0.42,-0.04
398,고우석,20LP, -0.040 , 2 ,0.0,41.2, 8 , 4 ,3.0,1.0, .875 , 1.51 ,-0.34,0.0, 0.00 , 0.03 ,-0.12,-0.43, -12.22 , 0.00 ,-0.43,-0.04
399,강동연,20NP, -0.040 , 2 ,0.0,24.0, 3 , 0 ,2.0,1.0, .667 , 0.75 ,-0.29,0.0, 0.00 , 0.02 ,-0.15,-0.43, -21.39 , 0.00 ,-0.43,-0.04
400,이상호,20N2B, -0.041 , 4 ,9.0,206.1, 130 , 96 ,33.0,1.0, .992 , 5.63 ,-0.35,0.0, 0.00 , 0.00 ,0.27,-0.08, -0.44 , -0.35 ,-0.43,-0.007
401,이승현,20삼P, -0.041 , 2 ,0.0,54.1, 7 , 3 ,4.0,0.0, 1.000 , 1.16 ,-0.45,0.0, -0.13 , 0.04 ,0.11,-0.44, -9.61 , 0.00 ,-0.44,-0.041
402,정현,20SSS, -0.042 , 3 ,32.0,358.0, 183 , 54 ,122.0,7.0, .962 , 4.43 ,-1.85,0.0, 0.00 , 0.00 ,-0.33,-2.18, -7.30 , 1.74 ,-0.44,-0.207
403,박주홍,20키LF, -0.042 , 1 ,3.0,23.0, 7 , 6 ,0.0,1.0, .857 , 2.35 ,0.3,-0.43, 0.00 , 0.00 ,-0.19,-0.32, -16.46 , -0.12 ,-0.44,-0.03
404,양성우,20한LF, -0.042 , 1 ,3.0,25.0, 1 , 1 ,0.0,0.0, 1.000 , 0.36 ,-0.34,0.02, 0.00 , 0.00 ,0.01,-0.31, -14.73 , -0.14 ,-0.44,-0.029
405,권혁,20두P, -0.044 , 2 ,0.0,7.2, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.35,0.0, 0.00 , -0.13 ,0.02,-0.46, -72.38 , 0.00 ,-0.46,-0.044
406,김규민,20키LF, -0.044 , 3 ,24.0,238.0, 74 , 70 ,3.0,1.0, .987 , 2.76 ,0.16,0.74, 0.00 , 0.00 ,-0.06,0.84, 4.24 , -1.30 ,-0.46,0.081
407,브룩스,20KP, -0.044 , 2 ,23.0,151.1, 40 , 13 ,25.0,2.0, .950 , 2.26 ,-0.47,0.0, 0.00 , 0.10 ,-0.1,-0.47, -3.70 , 0.00 ,-0.47,-0.044
408,최성훈,20LP, -0.044 , 2 ,0.0,33.1, 7 , 0 ,7.0,0.0, 1.000 , 1.89 ,-0.43,0.0, 0.00 , -0.11 ,0.07,-0.47, -16.93 , 0.00 ,-0.47,-0.044
409,쿠에바스,20KP, -0.045 , 2 ,27.0,158.0, 29 , 9 ,18.0,2.0, .931 , 1.54 ,-0.5,0.0, 0.00 , 0.10 ,-0.08,-0.48, -3.61 , 0.00 ,-0.48,-0.045
410,박주홍,20한P, -0.046 , 2 ,5.0,24.2, 2 , 0 ,1.0,1.0, .500 , 0.37 ,-0.35,0.0, 0.00 , 0.02 ,-0.15,-0.49, -23.65 , 0.00 ,-0.49,-0.046
411,김진영,20한P, -0.046 , 3 ,0.0,54.0, 9 , 2 ,7.0,0.0, 1.000 , 1.50 ,-0.1,0.0, -0.26 , -0.23 ,0.11,-0.49, -10.91 , 0.00 ,-0.49,-0.046
412,김사윤,20SP, -0.047 , 3 ,0.0,47.1, 3 , 0 ,3.0,0.0, 1.000 , 0.57 ,-0.29,0.0, 0.00 , -0.30 ,0.09,-0.5, -12.57 , 0.00 ,-0.5,-0.047
413,이준영,20KP, -0.047 , 3 ,0.0,23.2, 6 , 1 ,5.0,0.0, 1.000 , 2.28 ,-0.16,0.0, -0.13 , -0.25 ,0.05,-0.5, -25.17 , 0.00 ,-0.5,-0.047
414,최형우,20KLF, -0.047 , 1 ,1.0,8.0, 2 , 2 ,0.0,0.0, 1.000 , 2.25 ,-0.21,-0.27, 0.00 , 0.00 ,0.0,-0.47, -69.84 , -0.04 ,-0.51,-0.043
415,채현우,20SLF, -0.047 , 1 ,4.0,44.2, 12 , 11 ,1.0,0.0, 1.000 , 2.42 ,-0.63,0.29, 0.00 , 0.00 ,0.02,-0.31, -8.42 , -0.18 ,-0.5,-0.03
416,김민하,20한RF, -0.049 , 2 ,15.0,164.2, 68 , 65 ,1.0,2.0, .971 , 3.61 ,1.31,-0.67, 0.00 , 0.00 ,-0.28,0.36, 2.60 , -0.87 ,-0.52,0.034
417,김세현,20SP, -0.050 , 2 ,0.0,42.0, 5 , 0 ,4.0,1.0, .800 , 0.86 ,-0.31,0.0, 0.00 , -0.11 ,-0.12,-0.53, -15.03 , 0.00 ,-0.53,-0.05
418,오준혁,20SLF, -0.051 , 2 ,27.0,196.2, 43 , 43 ,0.0,0.0, 1.000 , 1.97 ,1.19,-0.77, 0.00 , 0.00 ,0.11,0.53, 3.25 , -1.07 ,-0.53,0.051
419,최동환,20LP, -0.051 , 3 ,0.0,57.0, 7 , 3 ,2.0,2.0, .714 , 0.79 ,-0.29,0.0, 0.00 , 0.04 ,-0.29,-0.54, -11.36 , 0.00 ,-0.54,-0.051
420,강지광,20SP, -0.051 , 1 ,0.0,3.2, 2 , 0 ,1.0,1.0, .500 , 2.46 ,-0.35,0.0, 0.00 , 0.00 ,-0.19,-0.55, -177.92 , 0.00 ,-0.55,-0.051
421,김수환,20키1B, -0.052 , 1 ,1.0,21.0, 25 , 23 ,2.0,0.0, 1.000 , 10.71 ,-0.39,0.0, 0.00 , 0.00 ,0.03,-0.35, -20.15 , -0.19 ,-0.54,-0.034
422,류효승,20S1B, -0.052 , 1 ,0.0,8.0, 4 , 4 ,0.0,0.0, 1.000 , 4.50 ,-0.49,0.0, 0.00 , 0.00 ,0.01,-0.48, -71.77 , -0.07 ,-0.55,-0.045
423,채태인,20S1B, -0.052 , 1 ,11.0,75.1, 71 , 69 ,2.0,0.0, 1.000 , 8.48 ,0.01,0.0, 0.00 , 0.00 ,0.12,0.13, 2.08 , -0.69 ,-0.56,0.012
424,남태혁,20S1B, -0.054 , 2 ,5.0,52.0, 55 , 53 ,2.0,0.0, 1.000 , 9.52 ,-0.18,0.0, 0.00 , 0.00 ,0.08,-0.1, -2.30 , -0.47 ,-0.57,-0.01
425,조상우,20키P, -0.054 , 3 ,0.0,54.1, 4 , 2 ,2.0,0.0, 1.000 , 0.66 ,-0.33,0.0, -0.39 , 0.04 ,0.11,-0.58, -12.73 , 0.00 ,-0.58,-0.054
426,강로한,20롯CF, -0.055 , 2 ,4.0,49.0, 9 , 8 ,0.0,1.0, .889 , 1.47 ,-0.34,-0.05, 0.00 , 0.00 ,-0.18,-0.56, -13.67 , -0.02 ,-0.58,-0.053
427,신재영,20키P, -0.057 , 2 ,0.0,5.0, 2 , 1 ,0.0,1.0, .500 , 1.80 ,-0.42,0.0, 0.00 , 0.00 ,-0.19,-0.6, -144.51 , 0.00 ,-0.6,-0.057
428,조수행,20두RF, -0.058 , 1 ,8.0,132.2, 31 , 30 ,0.0,1.0, .968 , 2.04 ,-0.07,0.16, 0.00 , 0.00 ,-0.12,-0.02, -0.22 , -0.59 ,-0.61,-0.002
429,김진욱,20한P, -0.058 , 1 ,6.0,44.2, 9 , 3 ,6.0,0.0, 1.000 , 1.81 ,-0.6,0.0, -0.13 , 0.03 ,0.09,-0.61, -16.45 , 0.00 ,-0.61,-0.058
430,안권수,20두LF, -0.060 , 2 ,0.0,140.2, 40 , 39 ,1.0,0.0, 1.000 , 2.56 ,-0.93,0.8, 0.00 , 0.00 ,0.08,-0.05, -0.45 , -0.58 ,-0.63,-0.005
431,고영창,20KP, -0.061 , 2 ,0.0,58.0, 10 , 2 ,7.0,1.0, .900 , 1.40 ,-0.47,0.0, -0.13 , 0.04 ,-0.08,-0.64, -13.28 , 0.00 ,-0.64,-0.061
432,추재현,20롯CF, -0.061 , 1 ,6.0,48.1, 15 , 15 ,0.0,0.0, 1.000 , 2.79 ,-0.24,-0.39, 0.00 , 0.00 ,0.03,-0.6, -14.91 , -0.04 ,-0.64,-0.058
433,황영국,20한P, -0.062 , 1 ,0.0,19.1, 4 , 2 ,2.0,0.0, 1.000 , 1.86 ,-0.11,0.0, -0.13 , -0.46 ,0.04,-0.66, -40.93 , 0.00 ,-0.66,-0.062
434,이시원,20한CF, -0.063 , 2 ,5.0,87.1, 25 , 25 ,0.0,0.0, 1.000 , 2.58 ,-0.12,-0.52, 0.00 , 0.00 ,0.04,-0.59, -8.11 , -0.07 ,-0.66,-0.056
435,김성표,20삼CF, -0.063 , 2 ,1.0,26.0, 7 , 7 ,0.0,0.0, 1.000 , 2.42 ,-0.22,-0.43, 0.00 , 0.00 ,0.01,-0.64, -29.48 , -0.03 ,-0.67,-0.061
436,권오준,20삼P, -0.063 , 3 ,0.0,16.0, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.45,0.0, -0.26 , 0.01 ,0.03,-0.67, -50.31 , 0.00 ,-0.67,-0.063
437,김태훈,20SP, -0.065 , 2 ,8.0,62.0, 6 , 1 ,3.0,2.0, .667 , 0.58 ,-0.33,0.0, 0.00 , -0.09 ,-0.28,-0.69, -13.41 , 0.00 ,-0.69,-0.065
438,이재원,20LRF, -0.065 , 1 ,5.0,46.0, 11 , 10 ,0.0,1.0, .909 , 1.96 ,0.13,-0.4, 0.00 , 0.00 ,-0.17,-0.44, -11.53 , -0.24 ,-0.68,-0.042
439,김민준,20SLF, -0.068 , 1 ,0.0,18.1, 3 , 3 ,0.0,0.0, 1.000 , 1.47 ,-0.27,-0.36, 0.00 , 0.00 ,0.01,-0.62, -40.74 , -0.09 ,-0.72,-0.059
440,최정용,20K2B, -0.068 , 3 ,10.0,127.1, 68 , 26 ,40.0,2.0, .971 , 4.67 ,-0.87,0.0, 0.00 , 0.00 ,-0.08,-0.95, -8.91 , 0.23 ,-0.72,-0.09
441,남재현,20KP, -0.070 , 1 ,0.0,15.2, 2 , 1 ,0.0,1.0, .500 , 0.57 ,-0.59,0.0, 0.00 , 0.01 ,-0.17,-0.75, -57.32 , 0.00 ,-0.75,-0.07
442,김경호,20SLF, -0.071 , 2 ,20.0,228.0, 50 , 49 ,1.0,0.0, 1.000 , 1.97 ,0.24,-0.13, 0.00 , 0.00 ,0.13,0.23, 1.23 , -0.98 ,-0.75,0.022
443,김태진,20N3B, -0.071 , 0 ,1.0,18.0, 3 , 3 ,0.0,0.0, 1.000 , 1.50 ,-0.71,0.01, 0.00 , 0.00 ,0.01,-0.69, -45.74 , -0.08 ,-0.77,-0.064
444,정해영,20KP, -0.072 , 2 ,0.0,37.2, 5 , 1 ,3.0,1.0, .800 , 0.96 ,-0.4,0.0, -0.26 , 0.02 ,-0.12,-0.76, -24.19 , 0.00 ,-0.76,-0.072
445,이현승,20두P, -0.072 , 2 ,0.0,42.1, 3 , 1 ,2.0,0.0, 1.000 , 0.64 ,-0.68,0.0, 0.00 , -0.17 ,0.08,-0.77, -21.76 , 0.00 ,-0.77,-0.072
446,유서준,20SSS, -0.074 , 1 ,2.0,48.1, 27 , 10 ,15.0,2.0, .926 , 4.66 ,-0.72,0.08, 0.00 , 0.00 ,-0.28,-0.92, -22.69 , 0.13 ,-0.79,-0.086
447,김회성,20한1B, -0.077 , 2 ,5.0,68.0, 41 , 35 ,4.0,2.0, .951 , 5.16 ,-0.27,0.0, 0.00 , 0.00 ,-0.25,-0.52, -9.15 , -0.29 ,-0.81,-0.049
448,양승철,20KP, -0.078 , 1 ,1.0,28.2, 4 , 2 ,1.0,1.0, .750 , 0.94 ,-0.7,0.0, 0.00 , 0.02 ,-0.14,-0.83, -34.60 , 0.00 ,-0.83,-0.078
449,윤석민,20S3B, -0.081 , 2 ,12.0,115.0, 55 , 40 ,13.0,2.0, .964 , 4.15 ,-0.54,0.0, 0.00 , 0.00 ,-0.1,-0.65, -6.72 , -0.20 ,-0.85,-0.062
450,이진영,20KRF, -0.081 , 2 ,1.0,33.0, 14 , 13 ,0.0,1.0, .929 , 3.55 ,0.51,-1.01, 0.00 , 0.00 ,-0.18,-0.68, -24.68 , -0.18 ,-0.86,-0.064
451,김진성,20NP, -0.082 , 1 ,0.0,47.1, 9 , 1 ,6.0,2.0, .778 , 1.33 ,-0.6,0.0, 0.00 , 0.03 ,-0.31,-0.87, -22.09 , 0.00 ,-0.87,-0.082
452,최정민,20K2B, -0.085 , 3 ,1.0,17.1, 7 , 2 ,4.0,1.0, .857 , 3.12 ,-0.76,0.0, 0.00 , 0.00 ,-0.16,-0.91, -63.18 , 0.02 ,-0.9,-0.086
453,라이트,20NP, -0.086 , 3 ,29.0,157.2, 16 , 9 ,7.0,0.0, 1.000 , 0.91 ,-1.34,0.0, 0.00 , 0.10 ,0.32,-0.92, -6.96 , 0.00 ,-0.92,-0.086
454,김주찬,20K1B, -0.086 , 1 ,4.0,38.0, 40 , 39 ,1.0,0.0, 1.000 , 9.47 ,-0.63,0.0, 0.00 , 0.00 ,0.06,-0.57, -18.03 , -0.35 ,-0.92,-0.054
455,전상현,20KP, -0.086 , 2 ,0.0,47.2, 7 , 2 ,3.0,2.0, .714 , 0.94 ,-0.65,0.0, 0.00 , 0.03 ,-0.3,-0.92, -23.07 , 0.00 ,-0.92,-0.086
456,김민우,20한P, -0.088 , 2 ,25.0,132.2, 14 , 5 ,8.0,1.0, .929 , 0.88 ,-1.09,0.0, 0.00 , 0.09 ,0.07,-0.94, -8.48 , 0.00 ,-0.94,-0.088
457,강경학,20한2B, -0.091 , 1 ,56.0,458.2, 290 , 157 ,127.0,6.0, .979 , 5.57 ,-0.94,-0.01, 0.00 , 0.00 ,-0.15,-1.11, -2.89 , 0.15 ,-0.96,-0.105
458,원종현,20NP, -0.092 , 3 ,0.0,57.0, 12 , 4 ,7.0,1.0, .917 , 1.74 ,-0.93,0.0, 0.00 , 0.04 ,-0.09,-0.98, -20.48 , 0.00 ,-0.98,-0.092
459,김지수,20한LF, -0.094 , 1 ,7.0,61.0, 20 , 17 ,2.0,1.0, .950 , 2.80 ,-1.19,0.51, 0.00 , 0.00 ,-0.17,-0.84, -16.50 , -0.15 ,-0.99,-0.08
460,최인호,20한LF, -0.095 , 1 ,33.0,266.2, 71 , 67 ,4.0,0.0, 1.000 , 2.40 ,-1.08,1.38, 0.00 , 0.00 ,0.16,0.46, 2.05 , -1.44 ,-0.99,0.044
461,최영진,20삼3B, -0.098 , 3 ,20.0,245.2, 130 , 96 ,31.0,3.0, .977 , 4.65 ,-0.51,-0.06, 0.00 , 0.00 ,0.01,-0.55, -2.68 , -0.49 ,-1.04,-0.052
462,정진기,20SRF, -0.098 , 3 ,31.0,280.0, 82 , 78 ,0.0,4.0, .951 , 2.51 ,2.25,-1.47, 0.00 , 0.00 ,-0.64,0.14, 0.61 , -1.17 ,-1.03,0.014
463,김기훈,20KP, -0.098 , 1 ,7.0,52.0, 7 , 1 ,4.0,2.0, .714 , 0.87 ,-0.79,0.0, 0.00 , 0.03 ,-0.3,-1.05, -24.11 , 0.00 ,-1.05,-0.098
464,박준영,20NSS, -0.099 , 1 ,9.0,104.0, 33 , 13 ,18.0,2.0, .939 , 2.68 ,-1.48,0.0, 0.00 , 0.00 ,-0.09,-1.57, -18.09 , 0.53 ,-1.04,-0.149
465,페르난데스,20두1B, -0.100 , 2 ,24.0,191.2, 181 , 170 ,10.0,1.0, .995 , 8.45 ,0.59,0.0, 0.00 , 0.00 ,0.1,0.69, 4.32 , -1.77 ,-1.08,0.064
466,이현호,20한P, -0.103 , 2 ,0.0,15.1, 2 , 0 ,1.0,1.0, .500 , 0.59 ,-0.8,0.0, 0.00 , -0.12 ,-0.17,-1.1, -85.70 , 0.00 ,-1.1,-0.103
467,하주석,20한SS, -0.103 , 2 ,67.0,558.0, 246 , 89 ,148.0,9.0, .963 , 3.82 ,-4.01,0.0, 0.00 , 0.00 ,-0.12,-4.13, -8.87 , 3.04 ,-1.09,-0.39
468,장지훈,20삼P, -0.103 , 2 ,0.0,27.2, 4 , 1 ,1.0,2.0, .500 , 0.65 ,-0.77,0.0, 0.00 , 0.02 ,-0.34,-1.1, -47.51 , 0.00 ,-1.1,-0.103
469,박진우,20NP, -0.107 , 4 ,1.0,43.0, 11 , 2 ,7.0,2.0, .818 , 1.88 ,-0.85,0.0, 0.00 , 0.03 ,-0.31,-1.13, -31.57 , 0.00 ,-1.13,-0.107
470,이성열,20한1B, -0.108 , 2 ,5.0,37.0, 35 , 33 ,1.0,1.0, .971 , 8.27 ,-0.66,0.0, 0.00 , 0.00 ,-0.14,-0.8, -25.81 , -0.33 ,-1.13,-0.076
471,고효준,20롯P, -0.108 , 2 ,0.0,15.2, 4 , 2 ,2.0,0.0, 1.000 , 2.30 ,-1.06,0.0, 0.00 , -0.12 ,0.03,-1.15, -87.86 , 0.00 ,-1.15,-0.108
472,나주환,20K3B, -0.108 , 2 ,58.0,500.0, 160 , 47 ,104.0,9.0, .944 , 2.72 ,-1.63,0.0, 0.00 , 0.00 ,-0.29,-1.91, -4.58 , 0.77 ,-1.15,-0.181
473,김재현,20삼SS, -0.110 , 2 ,1.0,63.0, 28 , 12 ,15.0,1.0, .964 , 3.86 ,-1.4,0.0, 0.00 , 0.00 ,-0.02,-1.42, -26.96 , 0.25 ,-1.17,-0.134
474,정의윤,20SLF, -0.110 , 2 ,22.0,174.0, 44 , 43 ,1.0,0.0, 1.000 , 2.28 ,-0.11,-0.21, 0.00 , 0.00 ,0.1,-0.22, -1.49 , -0.94 ,-1.16,-0.021
475,노수광,20S한CF, -0.111 , 2 ,61.0,552.0, 164 , 155 ,5.0,4.0, .976 , 2.61 ,0.06,-0.05, 0.00 , 0.00 ,-0.51,-0.5, -1.09 , -0.66 ,-1.17,-0.048
476,박건우,20두RF, -0.111 , 3 ,123.0,963.0, 242 , 233 ,7.0,2.0, .992 , 2.24 ,2.29,1.21, 0.00 , 0.00 ,0.17,3.66, 4.56 , -4.85 ,-1.19,0.342
477,박준태,20키CF, -0.111 , 3 ,112.0,965.1, 258 , 247 ,6.0,5.0, .981 , 2.36 ,-0.01,0.01, 0.00 , 0.00 ,-0.5,-0.51, -0.63 , -0.67 ,-1.18,-0.048
478,천성호,20K2B, -0.112 , 2 ,15.0,182.1, 85 , 27 ,55.0,3.0, .965 , 4.05 ,-1.42,0.0, 0.00 , 0.00 ,-0.12,-1.54, -10.12 , 0.36 ,-1.18,-0.146
479,김종수,20한P, -0.116 , 2 ,0.0,50.0, 13 , 4 ,7.0,2.0, .846 , 1.98 ,-0.56,0.0, -0.13 , -0.24 ,-0.3,-1.23, -29.43 , 0.00 ,-1.23,-0.116
480,오선우,20KRF, -0.116 , 1 ,9.0,111.0, 22 , 21 ,1.0,0.0, 1.000 , 1.78 ,-1.07,0.38, 0.00 , 0.00 ,0.07,-0.62, -6.74 , -0.61 ,-1.23,-0.059
481,오태곤,20KSLF, -0.117 , 3 ,32.0,308.2, 111 , 106 ,5.0,0.0, 1.000 , 3.24 ,0.02,0.37, 0.00 , 0.00 ,0.22,0.61, 2.36 , -1.85 ,-1.24,0.057
482,송명기,20NP, -0.118 , 3 ,12.0,87.2, 12 , 2 ,8.0,2.0, .833 , 1.03 ,-1.08,0.0, 0.00 , 0.06 ,-0.22,-1.25, -17.06 , 0.00 ,-1.25,-0.118
483,이민우,20KP, -0.123 , 2 ,22.0,106.0, 22 , 5 ,13.0,4.0, .818 , 1.53 ,-0.8,0.0, 0.00 , 0.07 ,-0.59,-1.31, -14.84 , 0.00 ,-1.31,-0.123
484,정기훈,20한3B, -0.125 , 1 ,6.0,66.2, 22 , 10 ,10.0,2.0, .909 , 2.70 ,-1.24,0.0, 0.00 , 0.00 ,-0.22,-1.46, -26.26 , 0.14 ,-1.33,-0.138
485,황대인,20K1B, -0.128 , 3 ,28.0,260.1, 297 , 275 ,18.0,4.0, .987 , 10.13 ,1.4,0.0, 0.00 , 0.00 ,-0.39,1.01, 4.65 , -2.37 ,-1.36,0.095
486,이인복,20롯P, -0.130 , 2 ,1.0,45.1, 6 , 1 ,4.0,1.0, .833 , 0.99 ,-0.9,0.0, -0.39 , 0.03 ,-0.11,-1.38, -36.33 , 0.00 ,-1.38,-0.13
487,이승진,20두P, -0.132 , 1 ,5.0,51.1, 8 , 2 ,4.0,2.0, .750 , 1.05 ,-1.14,0.0, 0.00 , 0.03 ,-0.3,-1.4, -32.70 , 0.00 ,-1.4,-0.132
488,오태곤,20SLF, -0.134 , 0 ,23.0,172.0, 56 , 39 ,15.0,2.0, .964 , 2.83 ,-0.69,-0.36, 0.00 , 0.00 ,-0.1,-1.15, -7.98 , -0.28 ,-1.43,-0.106
489,김창평,20S2B, -0.134 , 2 ,23.0,208.1, 111 , 39 ,69.0,3.0, .973 , 4.67 ,-1.67,0.0, 0.00 , 0.00 ,-0.12,-1.79, -10.28 , 0.38 ,-1.41,-0.169
490,허일,20롯LF, -0.138 , 2 ,11.0,154.0, 33 , 33 ,0.0,0.0, 1.000 , 1.93 ,0.1,-0.9, 0.00 , 0.00 ,0.09,-0.71, -5.53 , -0.74 ,-1.45,-0.068
491,정진호,20한LF, -0.139 , 3 ,69.0,623.1, 164 , 158 ,5.0,1.0, .994 , 2.35 ,0.42,1.02, 0.00 , 0.00 ,0.15,1.59, 3.06 , -3.06 ,-1.47,0.151
492,주권,20KP, -0.148 , 3 ,0.0,70.0, 9 , 2 ,5.0,2.0, .778 , 0.90 ,-1.36,0.0, 0.00 , 0.05 ,-0.26,-1.57, -26.83 , 0.00 ,-1.57,-0.148
493,최채흥,20삼P, -0.148 , 2 ,26.0,146.0, 35 , 8 ,20.0,7.0, .800 , 1.73 ,-0.57,0.0, 0.00 , 0.10 ,-1.11,-1.58, -12.96 , 0.00 ,-1.58,-0.148
494,류지혁,20두3B, -0.151 , 2 ,3.0,54.1, 25 , 11 ,12.0,2.0, .920 , 3.81 ,-1.53,0.0, 0.00 , 0.00 ,-0.25,-1.78, -39.25 , 0.16 ,-1.62,-0.166
495,송우현,20키RF, -0.153 , 1 ,4.0,39.2, 8 , 8 ,0.0,0.0, 1.000 , 1.82 ,-1.1,-0.32, 0.00 , 0.00 ,0.02,-1.4, -42.21 , -0.22 ,-1.61,-0.132
496,김민,20KP, -0.156 , 2 ,6.0,42.2, 2 , 0 ,1.0,1.0, .500 , 0.21 ,-1.43,0.0, 0.00 , -0.11 ,-0.11,-1.65, -46.34 , 0.00 ,-1.65,-0.156
497,박치국,20두P, -0.158 , 2 ,0.0,71.2, 14 , 3 ,9.0,2.0, .857 , 1.51 ,-1.33,0.0, -0.13 , 0.05 ,-0.26,-1.68, -27.99 , 0.00 ,-1.68,-0.158
498,이승호,20키P, -0.158 , 3 ,23.0,118.2, 24 , 8 ,15.0,1.0, .958 , 1.74 ,-1.81,0.0, 0.00 , 0.08 ,0.04,-1.69, -17.05 , 0.00 ,-1.69,-0.158
499,김동엽,20삼LF, -0.163 , 2 ,27.0,231.0, 68 , 64 ,2.0,2.0, .971 , 2.57 ,0.14,-0.34, 0.00 , 0.00 ,-0.27,-0.47, -2.44 , -1.27 ,-1.74,-0.044
500,노태형,20한2B, -0.165 , 3 ,28.0,248.2, 156 , 98 ,53.0,5.0, .968 , 5.47 ,-1.02,0.0, 0.00 , 0.00 ,-0.44,-1.46, -7.01 , -0.28 ,-1.74,-0.138
