순위,이름,팀,WAAwithADJ,출장,선발,이닝,기회,자살,보살,실책,수비율,RF9,RNG,ARM,CS,BLK,E+,RAA,/133,POSADJ,RAAwithADJ,WAAw/oADJ
379,주권,21KP, -0.018 , 62 ,0.0,49.0, 18 , 5 ,12.0,1.0, .944 , 3.12 ,0.03,0.0, -0.13 , 0.02 ,-0.11,-0.18, -4.47 , 0.00 ,-0.18,-0.018
380,최보성,21N3B, -0.020 , 8 ,3.0,34.0, 11 , 2 ,7.0,2.0, .818 , 2.38 ,0.03,0.0, 0.00 , 0.00 ,-0.29,-0.26, -9.15 , 0.06 ,-0.2,-0.026
381,박주홍,21키LF, -0.020 , 12 ,6.0,60.0, 31 , 31 ,0.0,0.0, 1.000 , 4.65 ,0.46,-0.37, 0.00 , 0.00 ,0.04,0.13, 2.55 , -0.33 ,-0.2,0.013
382,장필준,21삼P, -0.021 , 41 ,0.0,34.2, 3 , 1 ,2.0,0.0, 1.000 , 0.78 ,-0.29,0.0, 0.00 , 0.01 ,0.06,-0.21, -7.21 , 0.00 ,-0.21,-0.021
383,김호은,21L1B, -0.021 , 2 ,1.0,9.0, 11 , 9 ,2.0,0.0, 1.000 , 11.00 ,-0.15,0.0, 0.00 , 0.00 ,0.02,-0.13, -17.05 , -0.08 ,-0.2,-0.013
384,김준완,21NCF, -0.022 , 11 ,1.0,30.0, 11 , 11 ,0.0,0.0, 1.000 , 3.30 ,0.14,-0.32, 0.00 , 0.00 ,0.02,-0.16, -6.33 , -0.07 ,-0.22,-0.016
385,구승민,21롯P, -0.023 , 68 ,0.0,62.1, 12 , 5 ,7.0,0.0, 1.000 , 1.73 ,-0.11,0.0, -0.13 , -0.11 ,0.12,-0.23, -4.44 , 0.00 ,-0.23,-0.023
386,차우찬,21LP, -0.023 , 5 ,5.0,22.1, 2 , 0 ,2.0,0.0, 1.000 , 0.81 ,-0.28,0.0, 0.00 , 0.01 ,0.04,-0.23, -12.46 , 0.00 ,-0.23,-0.023
387,김성진,21키P, -0.024 , 45 ,0.0,40.2, 8 , 2 ,5.0,1.0, .875 , 1.55 ,-0.13,0.0, 0.00 , 0.02 ,-0.12,-0.24, -6.99 , 0.00 ,-0.24,-0.024
388,박치국,21두P, -0.024 , 23 ,0.0,22.0, 6 , 2 ,4.0,0.0, 1.000 , 2.46 ,-0.15,0.0, 0.00 , -0.12 ,0.04,-0.24, -12.96 , 0.00 ,-0.24,-0.024
389,이명기,21키1B, -0.024 , 2 ,2.0,12.0, 15 , 13 ,2.0,0.0, 1.000 , 11.25 ,-0.16,0.0, 0.00 , 0.00 ,0.02,-0.14, -13.66 , -0.10 ,-0.24,-0.014
390,이대은,21KP, -0.024 , 31 ,0.0,31.0, 6 , 4 ,2.0,0.0, 1.000 , 1.74 ,-0.31,0.0, 0.00 , 0.01 ,0.06,-0.24, -9.33 , 0.00 ,-0.24,-0.024
391,이강준,21K롯P, -0.025 , 14 ,0.0,8.1, 0 , 0 ,0.0,0.0,  , 0.00 ,0.0,0.0, 0.00 , -0.26 ,0.02,-0.25, -35.67 , 0.00 ,-0.25,-0.025
392,이민호,21LP, -0.025 , 25 ,22.0,115.0, 29 , 7 ,18.0,4.0, .862 , 1.96 ,0.28,0.0, 0.00 , 0.05 ,-0.59,-0.26, -2.66 , 0.00 ,-0.26,-0.025
393,김건형,21KRF, -0.026 , 11 ,11.0,85.0, 10 , 9 ,1.0,0.0, 1.000 , 1.06 ,-0.74,0.86, 0.00 , 0.00 ,0.06,0.17, 2.43 , -0.43 ,-0.26,0.017
394,박지훈,21두1B, -0.027 , 23 ,1.0,37.2, 29 , 24 ,5.0,0.0, 1.000 , 6.93 ,-0.28,0.07, 0.00 , 0.00 ,0.09,-0.12, -3.77 , -0.15 ,-0.27,-0.012
395,서진용,21SP, -0.027 , 64 ,0.0,67.1, 7 , 2 ,5.0,0.0, 1.000 , 0.94 ,-0.18,0.0, -0.25 , 0.03 ,0.13,-0.27, -4.87 , 0.00 ,-0.27,-0.027
396,원종현,21NP, -0.028 , 61 ,0.0,53.0, 9 , 3 ,5.0,1.0, .889 , 1.36 ,-0.2,0.0, 0.00 , 0.02 ,-0.1,-0.28, -6.31 , 0.00 ,-0.28,-0.028
397,백동훈,21두CF, -0.028 , 4 ,2.0,10.1, 6 , 6 ,0.0,0.0, 1.000 , 5.23 ,-0.33,0.04, 0.00 , 0.00 ,0.01,-0.28, -32.96 , 0.00 ,-0.28,-0.029
398,하준호,21KP, -0.028 , 10 ,0.0,12.0, 2 , 0 ,2.0,0.0, 1.000 , 1.50 ,-0.31,0.0, 0.00 , 0.01 ,0.02,-0.29, -28.57 , 0.00 ,-0.29,-0.028
399,오준혁,21SLF, -0.029 , 8 ,2.0,22.0, 5 , 5 ,0.0,0.0, 1.000 , 2.05 ,-0.19,0.0, 0.00 , 0.00 ,0.01,-0.18, -9.64 , -0.11 ,-0.29,-0.018
400,이용찬,21NP, -0.030 , 39 ,0.0,37.0, 6 , 1 ,4.0,1.0, .833 , 1.22 ,-0.18,0.0, 0.00 , 0.02 ,-0.13,-0.3, -9.65 , 0.00 ,-0.3,-0.03
401,이창재,21KP, -0.030 , 32 ,0.0,26.2, 1 , 0 ,1.0,0.0, 1.000 , 0.34 ,-0.37,0.0, 0.00 , 0.01 ,0.05,-0.3, -13.66 , 0.00 ,-0.3,-0.03
402,서동민,21SP, -0.030 , 20 ,0.0,26.1, 5 , 1 ,4.0,0.0, 1.000 , 1.71 ,-0.37,0.0, 0.00 , 0.01 ,0.05,-0.31, -13.87 , 0.00 ,-0.31,-0.03
403,김현준,21삼RF, -0.031 , 11 ,0.0,17.2, 8 , 8 ,0.0,0.0, 1.000 , 4.08 ,-0.27,0.03, 0.00 , 0.00 ,0.01,-0.23, -15.68 , -0.08 ,-0.31,-0.023
404,모창민,21N1B, -0.031 , 3 ,2.0,16.0, 16 , 15 ,1.0,0.0, 1.000 , 9.00 ,-0.2,0.0, 0.00 , 0.00 ,0.03,-0.17, -12.56 , -0.13 ,-0.3,-0.017
405,최준용,21롯P, -0.031 , 44 ,0.0,47.1, 9 , 1 ,7.0,1.0, .889 , 1.52 ,-0.22,0.0, 0.00 , 0.02 ,-0.11,-0.31, -7.90 , 0.00 ,-0.31,-0.031
406,신민혁,21NP, -0.032 , 30 ,25.0,145.0, 22 , 7 ,13.0,2.0, .909 , 1.24 ,-0.25,0.0, 0.00 , 0.06 ,-0.13,-0.32, -2.63 , 0.00 ,-0.32,-0.032
407,이정훈,21KC, -0.032 , 4 ,4.0,33.0, 28 , 24 ,2.0,2.0, .929 , 7.09 ,-0.0,0.0, -0.25 , -0.00 ,-0.35,-0.6, -21.85 , 0.28 ,-0.32,-0.06
408,이재익,21삼P, -0.032 , 11 ,0.0,10.0, 1 , 0 ,1.0,0.0, 1.000 , 0.90 ,-0.34,0.0, 0.00 , 0.00 ,0.02,-0.32, -38.24 , 0.00 ,-0.32,-0.032
409,배재준,21LP, -0.033 , 15 ,6.0,32.2, 7 , 3 ,3.0,1.0, .857 , 1.65 ,-0.21,0.0, 0.00 , 0.01 ,-0.14,-0.34, -12.35 , 0.00 ,-0.34,-0.033
410,서예일,21두3B, -0.034 , 5 ,1.0,10.0, 4 , 1 ,2.0,1.0, .750 , 2.70 ,-0.2,0.0, 0.00 , 0.00 ,-0.17,-0.36, -43.61 , 0.02 ,-0.34,-0.036
411,소이현,21NP, -0.034 , 10 ,0.0,10.2, 2 , 1 ,1.0,0.0, 1.000 , 1.69 ,-0.37,0.0, 0.00 , 0.00 ,0.02,-0.34, -38.38 , 0.00 ,-0.34,-0.034
412,이병규,21롯1B, -0.035 , 3 ,2.0,17.0, 16 , 16 ,0.0,0.0, 1.000 , 8.47 ,-0.24,0.0, 0.00 , 0.00 ,0.03,-0.2, -14.37 , -0.15 ,-0.35,-0.02
413,장재영,21키P, -0.035 , 19 ,2.0,17.2, 3 , 0 ,3.0,0.0, 1.000 , 1.53 ,0.14,0.0, -0.13 , -0.39 ,0.03,-0.35, -23.86 , 0.00 ,-0.35,-0.035
414,김기중,21한P, -0.036 , 15 ,12.0,53.2, 4 , 1 ,3.0,0.0, 1.000 , 0.67 ,-0.48,0.0, 0.00 , 0.02 ,0.1,-0.36, -8.05 , 0.00 ,-0.36,-0.036
415,정성종,21롯P, -0.036 , 12 ,0.0,12.0, 5 , 0 ,4.0,1.0, .800 , 3.00 ,-0.19,0.0, 0.00 , 0.01 ,-0.18,-0.36, -36.19 , 0.00 ,-0.36,-0.036
416,홍건희,21두P, -0.037 , 64 ,0.0,74.1, 18 , 6 ,12.0,0.0, 1.000 , 2.18 ,-0.15,0.0, -0.25 , -0.10 ,0.14,-0.37, -5.91 , 0.00 ,-0.37,-0.037
417,장준원,21L3B, -0.037 , 5 ,0.0,9.0, 6 , 3 ,2.0,1.0, .833 , 5.00 ,-0.19,0.0, 0.00 , 0.00 ,-0.17,-0.37, -48.84 , 0.00 ,-0.37,-0.037
418,허관회,21한C, -0.037 , 17 ,9.0,94.0, 78 , 74 ,3.0,1.0, .987 , 7.37 ,-0.17,0.0, -0.39 , -0.55 ,-0.06,-1.17, -14.88 , 0.80 ,-0.37,-0.117
419,진해수,21LP, -0.037 , 50 ,0.0,44.1, 13 , 4 ,9.0,0.0, 1.000 , 2.64 ,-0.47,0.0, 0.00 , 0.02 ,0.08,-0.37, -10.04 , 0.00 ,-0.37,-0.037
420,허윤동,21삼P, -0.037 , 1 ,1.0,3.2, 1 , 0 ,1.0,0.0, 1.000 , 2.46 ,-0.4,0.0, 0.00 , 0.00 ,0.01,-0.39, -126.67 , 0.00 ,-0.39,-0.037
421,이용준,21NP, -0.038 , 2 ,0.0,1.2, 0 , 0 ,0.0,0.0,  , 0.00 ,0.0,0.0, -0.25 , -0.13 ,0.0,-0.38, -274.83 , 0.00 ,-0.38,-0.038
422,루친스키,21NP, -0.039 , 30 ,30.0,178.2, 34 , 9 ,24.0,1.0, .971 , 1.66 ,-0.6,0.0, 0.00 , 0.08 ,0.13,-0.39, -2.61 , 0.00 ,-0.39,-0.039
423,안권수,21두RF, -0.039 , 73 ,4.0,166.2, 40 , 39 ,1.0,0.0, 1.000 , 2.16 ,0.65,-0.47, 0.00 , 0.00 ,0.1,0.28, 2.02 , -0.67 ,-0.39,0.028
424,브룩스,21KP, -0.039 , 13 ,13.0,78.0, 25 , 8 ,16.0,1.0, .960 , 2.77 ,-0.37,0.0, 0.00 , 0.03 ,-0.05,-0.4, -6.06 , 0.00 ,-0.4,-0.039
425,김윤수,21삼P, -0.039 , 19 ,1.0,19.0, 3 , 1 ,2.0,0.0, 1.000 , 1.42 ,-0.44,0.0, 0.00 , 0.01 ,0.04,-0.39, -24.85 , 0.00 ,-0.39,-0.039
426,정동윤,21SP, -0.040 , 1 ,0.0,2.0, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.42,0.0, 0.00 , 0.00 ,0.0,-0.41, -248.29 , 0.00 ,-0.41,-0.04
427,한차현,21KP, -0.040 , 3 ,0.0,3.2, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.42,0.0, 0.00 , 0.00 ,0.01,-0.41, -134.15 , 0.00 ,-0.41,-0.04
428,김민수,21KP, -0.041 , 56 ,1.0,58.0, 15 , 6 ,7.0,2.0, .867 , 2.02 ,-0.15,0.0, 0.00 , 0.02 ,-0.29,-0.41, -8.56 , 0.00 ,-0.41,-0.041
429,김용의,21L1B, -0.042 , 85 ,3.0,172.2, 172 , 154 ,17.0,1.0, .994 , 8.91 ,0.83,-0.01, 0.00 , 0.00 ,0.12,0.94, 6.53 , -1.36 ,-0.42,0.094
430,김도현,21한P, -0.042 , 14 ,5.0,26.0, 4 , 0 ,3.0,1.0, .750 , 1.04 ,-0.28,0.0, 0.00 , 0.01 ,-0.15,-0.42, -19.51 , 0.00 ,-0.42,-0.042
431,임찬규,21LP, -0.042 , 17 ,17.0,90.2, 17 , 6 ,10.0,1.0, .941 , 1.59 ,-0.43,0.0, 0.00 , 0.04 ,-0.03,-0.42, -5.60 , 0.00 ,-0.42,-0.042
432,조현우,21KP, -0.043 , 49 ,0.0,31.0, 17 , 4 ,11.0,2.0, .882 , 4.36 ,0.12,0.0, 0.05 , -0.25 ,-0.34,-0.43, -16.57 , 0.00 ,-0.43,-0.043
433,오윤석,21롯K2B, -0.043 , 80 ,45.0,439.2, 316 , 194 ,120.0,2.0, .994 , 6.43 ,-0.04,0.0, 0.00 , 0.00 ,0.63,0.59, 1.60 , -1.02 ,-0.43,0.058
434,김세현,21SP, -0.043 , 5 ,0.0,4.1, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.45,0.0, 0.00 , 0.00 ,0.01,-0.44, -121.24 , 0.00 ,-0.44,-0.043
435,김태현,21NP, -0.043 , 6 ,0.0,5.1, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.45,0.0, 0.00 , 0.00 ,0.01,-0.44, -97.98 , 0.00 ,-0.44,-0.043
436,수아레즈,21LP, -0.044 , 23 ,22.0,115.1, 17 , 4 ,12.0,1.0, .941 , 1.25 ,-0.51,0.0, 0.00 , 0.05 ,0.02,-0.44, -4.62 , 0.00 ,-0.44,-0.044
437,배민서,21NP, -0.045 , 31 ,2.0,40.0, 8 , 3 ,4.0,1.0, .875 , 1.58 ,-0.21,0.0, 0.00 , -0.12 ,-0.13,-0.45, -13.41 , 0.00 ,-0.45,-0.045
438,문용익,21삼P, -0.045 , 22 ,0.0,22.0, 4 , 2 ,2.0,0.0, 1.000 , 1.64 ,-0.37,0.0, 0.00 , -0.12 ,0.04,-0.45, -24.50 , 0.00 ,-0.45,-0.045
439,권희동,21NLF, -0.046 , 41 ,28.0,259.2, 55 , 52 ,2.0,1.0, .982 , 1.87 ,-0.33,1.12, 0.00 , 0.00 ,-0.06,0.72, 3.34 , -1.20 ,-0.47,0.071
440,유장혁,21한CF, -0.047 , 32 ,28.0,253.0, 78 , 77 ,1.0,0.0, 1.000 , 2.78 ,-1.15,0.34, 0.00 , 0.00 ,0.12,-0.69, -3.24 , 0.22 ,-0.46,-0.07
441,요키시,21키P, -0.047 , 31 ,31.0,181.1, 61 , 21 ,35.0,5.0, .918 , 2.78 ,0.11,0.0, 0.00 , 0.08 ,-0.66,-0.48, -3.15 , 0.00 ,-0.48,-0.047
442,윤호솔,21한P, -0.050 , 55 ,0.0,48.2, 1 , 0 ,0.0,1.0, .000 , 0.00 ,-0.42,0.0, 0.00 , 0.02 ,-0.11,-0.5, -12.42 , 0.00 ,-0.5,-0.05
443,김범수,21한P, -0.053 , 56 ,2.0,70.2, 9 , 2 ,7.0,0.0, 1.000 , 1.15 ,-0.31,0.0, -0.25 , -0.10 ,0.13,-0.54, -9.09 , 0.00 ,-0.54,-0.053
444,김대우,21삼P, -0.053 , 31 ,4.0,51.0, 6 , 3 ,3.0,0.0, 1.000 , 1.06 ,-0.65,0.0, 0.00 , 0.02 ,0.1,-0.54, -12.61 , 0.00 ,-0.54,-0.053
445,김도규,21롯P, -0.054 , 43 ,0.0,42.0, 10 , 1 ,8.0,1.0, .900 , 1.93 ,-0.18,0.0, -0.13 , -0.12 ,-0.12,-0.54, -15.49 , 0.00 ,-0.54,-0.054
446,김창평,21SLF, -0.054 , 21 ,4.0,60.2, 15 , 11 ,4.0,0.0, 1.000 , 2.23 ,-0.88,0.35, 0.00 , 0.00 ,0.09,-0.45, -8.80 , -0.09 ,-0.54,-0.045
447,손정욱,21NP, -0.055 , 15 ,0.0,12.1, 1 , 1 ,0.0,0.0, 1.000 , 0.73 ,-0.45,0.0, 0.00 , -0.13 ,0.02,-0.55, -53.77 , 0.00 ,-0.55,-0.055
448,이우찬,21LP, -0.056 , 15 ,5.0,34.0, 5 , 1 ,4.0,0.0, 1.000 , 1.32 ,-0.65,0.0, 0.00 , 0.01 ,0.06,-0.57, -19.99 , 0.00 ,-0.57,-0.056
449,장현식,21KP, -0.057 , 68 ,0.0,76.2, 11 , 1 ,9.0,1.0, .909 , 1.17 ,-0.28,0.0, 0.00 , -0.24 ,-0.06,-0.57, -8.87 , 0.00 ,-0.57,-0.057
450,배동현,21한P, -0.057 , 20 ,4.0,38.0, 4 , 1 ,3.0,0.0, 1.000 , 0.95 ,-0.66,0.0, 0.00 , 0.02 ,0.07,-0.57, -18.07 , 0.00 ,-0.57,-0.057
451,송우현,21키RF, -0.058 , 66 ,63.0,560.1, 119 , 113 ,5.0,1.0, .992 , 1.90 ,-0.29,2.44, 0.00 , 0.00 ,0.17,2.33, 4.97 , -2.91 ,-0.58,0.23
452,전민재,21두2B, -0.058 , 7 ,0.0,12.0, 6 , 3 ,2.0,1.0, .833 , 3.75 ,-0.44,0.0, 0.00 , 0.00 ,-0.17,-0.61, -60.70 , 0.02 ,-0.59,-0.06
453,천성호,21K1B, -0.060 , 26 ,7.0,90.1, 54 , 35 ,16.0,3.0, .944 , 5.08 ,0.01,0.0, 0.00 , 0.00 ,-0.38,-0.37, -4.88 , -0.23 ,-0.6,-0.037
454,킹엄,21한P, -0.060 , 25 ,24.0,144.0, 29 , 13 ,15.0,1.0, .966 , 1.75 ,-0.74,0.0, 0.00 , 0.06 ,0.07,-0.61, -5.04 , 0.00 ,-0.61,-0.06
455,서균,21한P, -0.061 , 3 ,0.0,1.2, 1 , 0 ,0.0,1.0, .000 , 0.00 ,-0.42,0.0, 0.00 , 0.00 ,-0.2,-0.62, -446.05 , 0.00 ,-0.62,-0.061
456,고영창,21KP, -0.062 , 23 ,0.0,23.1, 1 , 1 ,0.0,0.0, 1.000 , 0.39 ,-0.55,0.0, -0.13 , 0.01 ,0.04,-0.62, -31.91 , 0.00 ,-0.62,-0.062
457,강동연,21NP, -0.062 , 12 ,3.0,23.0, 2 , 0 ,2.0,0.0, 1.000 , 0.78 ,-0.29,0.0, -0.13 , -0.26 ,0.04,-0.63, -32.82 , 0.00 ,-0.63,-0.062
458,김민우,21한P, -0.065 , 29 ,28.0,155.1, 32 , 15 ,16.0,1.0, .969 , 1.80 ,-0.81,0.0, 0.00 , 0.07 ,0.09,-0.65, -5.01 , 0.00 ,-0.65,-0.065
459,한동희,21롯3B, -0.065 , 120 ,116.0,1004.2, 310 , 101 ,195.0,14.0, .955 , 2.65 ,-2.62,0.0, 0.00 , 0.00 ,0.31,-2.3, -2.75 , 1.65 ,-0.66,-0.227
460,최성훈,21LP, -0.065 , 46 ,0.0,40.2, 6 , 4 ,1.0,1.0, .833 , 1.11 ,-0.55,0.0, 0.00 , 0.02 ,-0.12,-0.65, -19.28 , 0.00 ,-0.65,-0.065
461,강태경,21NP, -0.065 , 3 ,3.0,12.2, 4 , 1 ,2.0,1.0, .750 , 2.13 ,-0.5,0.0, 0.00 , 0.01 ,-0.18,-0.67, -63.06 , 0.00 ,-0.67,-0.065
462,이보근,21KP, -0.066 , 15 ,0.0,10.0, 2 , 0 ,2.0,0.0, 1.000 , 1.80 ,-0.29,0.0, -0.13 , -0.26 ,0.02,-0.66, -79.15 , 0.00 ,-0.66,-0.066
463,김수환,21키1B, -0.066 , 12 ,10.0,85.1, 61 , 50 ,9.0,2.0, .967 , 6.22 ,-0.01,0.0, 0.00 , 0.00 ,-0.2,-0.22, -3.02 , -0.44 ,-0.65,-0.022
464,박시영,21KP, -0.066 , 47 ,0.0,45.0, 7 , 2 ,4.0,1.0, .857 , 1.20 ,-0.44,0.0, -0.13 , 0.02 ,-0.12,-0.66, -17.69 , 0.00 ,-0.66,-0.066
465,강태율,21롯C, -0.067 , 19 ,10.0,79.2, 67 , 55 ,8.0,4.0, .940 , 7.12 ,-0.6,0.0, -0.05 , -0.01 ,-0.68,-1.35, -20.23 , 0.68 ,-0.67,-0.135
466,김규성,21K2B, -0.068 , 46 ,10.0,140.2, 80 , 24 ,52.0,4.0, .950 , 4.86 ,-0.78,0.0, 0.00 , 0.00 ,-0.35,-1.13, -9.63 , 0.45 ,-0.68,-0.113
467,송재영,21롯P, -0.069 , 19 ,0.0,14.2, 2 , 1 ,1.0,0.0, 1.000 , 1.23 ,-0.34,0.0, -0.25 , -0.13 ,0.03,-0.7, -56.72 , 0.00 ,-0.7,-0.069
468,오명진,21두3B, -0.069 , 2 ,0.0,5.0, 1 , 1 ,0.0,0.0, 1.000 , 1.80 ,-0.72,0.0, 0.00 , 0.00 ,0.01,-0.7, -168.55 , 0.01 ,-0.7,-0.07
469,이상민,21삼P, -0.071 , 29 ,0.0,24.2, 5 , 2 ,3.0,0.0, 1.000 , 1.82 ,-0.51,0.0, -0.13 , -0.12 ,0.05,-0.71, -34.63 , 0.00 ,-0.71,-0.071
470,김재웅,21키P, -0.072 , 50 ,0.0,53.1, 8 , 0 ,6.0,2.0, .750 , 1.01 ,-0.44,0.0, 0.00 , 0.02 ,-0.3,-0.72, -16.18 , 0.00 ,-0.72,-0.072
471,페레즈,21한1B, -0.072 , 53 ,54.0,465.0, 273 , 200 ,63.0,10.0, .963 , 5.09 ,2.43,-0.51, 0.00 , 0.00 ,-1.01,0.91, 2.34 , -1.63 ,-0.72,0.091
472,문상철,21K1B, -0.073 , 19 ,7.0,69.2, 77 , 74 ,3.0,0.0, 1.000 , 9.95 ,-0.28,-0.01, 0.00 , 0.00 ,0.13,-0.16, -2.69 , -0.58 ,-0.73,-0.016
473,김성표,21삼CF, -0.075 , 24 ,3.0,72.0, 18 , 17 ,0.0,1.0, .944 , 2.13 ,-1.1,0.43, 0.00 , 0.00 ,-0.17,-0.83, -13.85 , 0.08 ,-0.75,-0.082
474,이민우,21KP, -0.077 , 16 ,12.0,57.0, 11 , 4 ,7.0,0.0, 1.000 , 1.74 ,-0.9,0.0, 0.00 , 0.02 ,0.11,-0.77, -16.24 , 0.00 ,-0.77,-0.077
475,김민혁,21KLF, -0.079 , 41 ,31.0,243.0, 55 , 54 ,0.0,1.0, .982 , 2.00 ,1.82,-1.29, 0.00 , 0.00 ,-0.09,0.44, 2.16 , -1.23 ,-0.79,0.044
476,다카하시,21KP, -0.079 , 7 ,7.0,36.2, 5 , 3 ,2.0,0.0, 1.000 , 1.23 ,-0.89,0.0, 0.00 , 0.02 ,0.07,-0.8, -26.18 , 0.00 ,-0.8,-0.079
477,김은성,21키LF, -0.080 , 6 ,5.0,44.0, 17 , 17 ,0.0,0.0, 1.000 , 3.48 ,-0.27,-0.33, 0.00 , 0.00 ,0.02,-0.57, -15.62 , -0.23 ,-0.8,-0.057
478,차명진,21KP, -0.080 , 4 ,3.0,10.2, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.84,0.0, 0.00 , 0.00 ,0.02,-0.81, -91.35 , 0.00 ,-0.81,-0.08
479,권민석,21두2B, -0.082 , 27 ,1.0,54.0, 25 , 18 ,6.0,1.0, .960 , 4.00 ,-0.71,-0.0, 0.00 , 0.00 ,-0.06,-0.77, -17.13 , -0.06 ,-0.83,-0.077
480,채지선,21LP, -0.082 , 14 ,0.0,17.1, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.87,0.0, 0.00 , 0.01 ,0.03,-0.83, -57.17 , 0.00 ,-0.83,-0.082
481,신준우,21키SS, -0.083 , 49 ,16.0,164.1, 92 , 32 ,55.0,5.0, .946 , 4.77 ,-1.14,0.0, 0.00 , 0.00 ,-0.41,-1.55, -11.29 , 0.72 ,-0.83,-0.155
482,이승호,21키P, -0.083 , 38 ,3.0,47.1, 10 , 1 ,8.0,1.0, .900 , 1.71 ,-0.62,0.0, -0.13 , 0.02 ,-0.11,-0.84, -21.23 , 0.00 ,-0.84,-0.083
483,한석현,21LLF, -0.084 , 10 ,7.0,58.0, 8 , 7 ,0.0,1.0, .875 , 1.09 ,0.03,-0.45, 0.00 , 0.00 ,-0.17,-0.6, -12.36 , -0.25 ,-0.85,-0.059
484,김성민,21키P, -0.085 , 47 ,0.0,46.2, 15 , 2 ,11.0,2.0, .867 , 2.51 ,-0.5,0.0, 0.00 , -0.05 ,-0.31,-0.86, -21.93 , 0.00 ,-0.86,-0.085
485,이우성,21KLF, -0.089 , 59 ,20.0,257.2, 63 , 61 ,1.0,1.0, .984 , 2.17 ,0.52,-0.0, 0.00 , 0.00 ,-0.08,0.44, 2.02 , -1.32 ,-0.89,0.044
486,장시환,21한P, -0.089 , 19 ,16.0,69.0, 13 , 4 ,7.0,2.0, .846 , 1.44 ,-0.66,0.0, 0.00 , 0.03 ,-0.27,-0.9, -15.60 , 0.00 ,-0.9,-0.089
487,이대호,21롯1B, -0.090 , 19 ,15.0,119.1, 118 , 107 ,9.0,2.0, .983 , 8.75 ,0.28,0.0, 0.00 , 0.00 ,-0.18,0.1, 1.05 , -1.01 ,-0.91,0.01
488,조상우,21키P, -0.091 , 44 ,0.0,44.0, 3 , 1 ,1.0,1.0, .667 , 0.41 ,-0.81,0.0, 0.00 , 0.02 ,-0.12,-0.91, -24.83 , 0.00 ,-0.91,-0.091
489,김병희,21K3B, -0.091 , 30 ,17.0,150.2, 59 , 15 ,39.0,5.0, .915 , 3.23 ,-0.61,0.0, 0.00 , 0.00 ,-0.56,-1.17, -9.28 , 0.23 ,-0.93,-0.114
490,남태혁,21S1B, -0.093 , 6 ,3.0,23.0, 23 , 21 ,0.0,2.0, .913 , 8.22 ,-0.39,0.0, 0.00 , 0.00 ,-0.36,-0.74, -38.64 , -0.20 ,-0.94,-0.073
491,박주성,21키P, -0.094 , 13 ,0.0,18.1, 4 , 2 ,1.0,1.0, .750 , 1.47 ,-0.79,0.0, 0.00 , 0.01 ,-0.17,-0.95, -61.95 , 0.00 ,-0.95,-0.094
492,김동엽,21삼LF, -0.099 , 35 ,25.0,193.2, 41 , 39 ,1.0,1.0, .976 , 1.86 ,-0.32,0.44, 0.00 , 0.00 ,-0.11,0.01, 0.06 , -0.99 ,-0.98,0.001
493,황윤호,21K3B, -0.102 , 7 ,4.0,41.1, 12 , 2 ,8.0,2.0, .833 , 2.18 ,-0.81,0.0, 0.00 , 0.00 ,-0.28,-1.09, -31.48 , 0.07 ,-1.02,-0.109
494,송호정,21한SS, -0.103 , 6 ,2.0,24.0, 5 , 0 ,4.0,1.0, .800 , 1.50 ,-1.03,-0.0, 0.00 , 0.00 ,-0.11,-1.14, -56.88 , 0.11 ,-1.03,-0.114
495,최항,21S2B, -0.104 , 21 ,15.0,112.0, 70 , 35 ,32.0,3.0, .957 , 5.38 ,-0.87,0.0, 0.00 , 0.00 ,-0.31,-1.18, -12.59 , 0.13 ,-1.04,-0.117
496,김주성,21L3B, -0.104 , 2 ,1.0,13.0, 3 , 1 ,0.0,2.0, .333 , 0.69 ,-0.75,0.0, 0.00 , 0.00 ,-0.36,-1.11, -102.53 , 0.03 ,-1.09,-0.106
497,조이현,21SP, -0.106 , 30 ,8.0,66.2, 10 , 2 ,8.0,0.0, 1.000 , 1.35 ,-1.22,0.0, 0.00 , 0.03 ,0.12,-1.07, -19.23 , 0.00 ,-1.07,-0.106
498,김민규,21두P, -0.108 , 30 ,6.0,56.1, 4 , 3 ,1.0,0.0, 1.000 , 0.64 ,-1.21,0.0, 0.00 , 0.02 ,0.11,-1.08, -23.04 , 0.00 ,-1.08,-0.108
499,유희관,21두P, -0.109 , 15 ,15.0,63.0, 9 , 6 ,3.0,0.0, 1.000 , 1.29 ,-1.25,0.0, 0.00 , 0.03 ,0.12,-1.1, -20.95 , 0.00 ,-1.1,-0.109
500,로켓,21두P, -0.110 , 21 ,21.0,124.0, 26 , 7 ,15.0,4.0, .846 , 1.60 ,-0.59,0.0, 0.00 , 0.05 ,-0.57,-1.11, -10.71 , 0.00 ,-1.11,-0.11
501,이정범,21SLF, -0.110 , 17 ,17.0,109.0, 21 , 19 ,1.0,1.0, .952 , 1.65 ,-0.66,0.26, 0.00 , 0.00 ,-0.15,-0.55, -6.01 , -0.57 ,-1.12,-0.054
