순위,이름,팀,WAAwithADJ,출장,선발,이닝,기회,자살,보살,실책,수비율,RF9,RNG,ARM,CS,BLK,E+,RAA,/133,POSADJ,RAAwithADJ,WAAw/oADJ
253,김웅빈,23키1B, -0.015 , 5 ,3.0,30.0, 26 , 24 ,2.0,0.0, 1.000 , 7.80 ,0.01,0.0, 0.00 , 0.00 ,0.09,0.09, 3.76 , -0.24 ,-0.14,0.01
254,안재석,23두SS, -0.016 , 14 ,10.0,93.0, 48 , 19 ,28.0,1.0, .979 , 4.55 ,-0.66,0.0, 0.00 , 0.00 ,0.13,-0.53, -6.82 , 0.38 ,-0.15,-0.056
255,변우혁,23K1B, -0.016 , 14 ,11.0,95.0, 51 , 37 ,10.0,4.0, .922 , 4.45 ,0.69,0.0, 0.00 , 0.00 ,-0.51,0.18, 2.26 , -0.33 ,-0.15,0.019
256,앤더슨,23KP, -0.017 , 6 ,6.0,38.1, 13 , 5 ,7.0,1.0, .923 , 2.82 ,-0.07,0.0, 0.00 , 0.02 ,-0.11,-0.16, -5.01 , 0.00 ,-0.16,-0.017
257,유상빈,23한RF, -0.019 , 1 ,1.0,8.0, 1 , 1 ,0.0,0.0, 1.000 , 1.13 ,-0.15,0.01, 0.00 , 0.00 ,0.01,-0.14, -20.25 , -0.04 ,-0.17,-0.015
258,장운호,23한RF, -0.019 , 4 ,3.0,28.0, 6 , 6 ,0.0,0.0, 1.000 , 1.93 ,0.12,-0.18, 0.00 , 0.00 ,0.03,-0.04, -1.81 , -0.14 ,-0.18,-0.004
259,최원준,23두P, -0.019 , 5 ,5.0,29.0, 5 , 2 ,2.0,1.0, .800 , 1.24 ,-0.06,0.0, 0.00 , 0.01 ,-0.14,-0.18, -7.58 , 0.00 ,-0.18,-0.019
260,조민석,23NP, -0.020 , 1 ,0.0,1.1, 1 , 0 ,0.0,1.0, .000 , 0.00 ,0.0,0.0, 0.00 , 0.00 ,-0.2,-0.2, -176.14 , 0.00 ,-0.2,-0.02
261,원종현,23키P, -0.021 , 2 ,0.0,1.2, 1 , 0 ,1.0,0.0, 1.000 , 5.40 ,0.05,0.0, -0.12 , -0.13 ,0.0,-0.2, -146.34 , 0.00 ,-0.2,-0.021
262,강재민,23한P, -0.023 , 13 ,0.0,12.2, 1 , 0 ,1.0,0.0, 1.000 , 0.71 ,-0.25,0.0, 0.00 , 0.01 ,0.03,-0.21, -20.22 , 0.00 ,-0.21,-0.023
263,송명기,23NP, -0.023 , 5 ,5.0,26.0, 5 , 1 ,3.0,1.0, .800 , 1.39 ,-0.09,0.0, 0.00 , 0.01 ,-0.14,-0.22, -9.93 , 0.00 ,-0.22,-0.023
264,문상철,23K1B, -0.025 , 8 ,1.0,20.1, 16 , 16 ,0.0,0.0, 1.000 , 7.08 ,-0.14,0.0, 0.00 , 0.00 ,0.06,-0.08, -4.71 , -0.15 ,-0.23,-0.008
265,이형범,23두P, -0.025 , 4 ,0.0,3.2, 1 , 0 ,1.0,0.0, 1.000 , 2.46 ,-0.25,0.0, 0.00 , 0.00 ,0.01,-0.24, -78.22 , 0.00 ,-0.24,-0.025
266,김기연,23LC, -0.025 , 9 ,4.0,37.0, 44 , 36 ,5.0,3.0, .932 , 9.97 ,0.0,0.0, -0.17 , 0.16 ,-0.53,-0.54, -17.42 , 0.30 ,-0.24,-0.057
267,원태인,23삼P, -0.026 , 5 ,5.0,29.2, 4 , 1 ,2.0,1.0, .750 , 0.91 ,-0.13,0.0, 0.00 , 0.01 ,-0.13,-0.25, -10.02 , 0.00 ,-0.25,-0.026
268,한승주,23한P, -0.026 , 10 ,0.0,11.0, 2 , 1 ,1.0,0.0, 1.000 , 1.64 ,-0.28,0.0, 0.00 , 0.01 ,0.02,-0.25, -27.18 , 0.00 ,-0.25,-0.026
269,배제성,23KP, -0.027 , 5 ,3.0,22.0, 2 , 1 ,1.0,0.0, 1.000 , 0.82 ,-0.32,0.0, 0.00 , 0.01 ,0.05,-0.26, -13.89 , 0.00 ,-0.26,-0.027
270,홍현빈,23KCF, -0.027 , 18 ,5.0,63.2, 17 , 16 ,1.0,0.0, 1.000 , 2.40 ,-0.62,0.34, 0.00 , 0.00 ,0.03,-0.25, -4.64 , -0.01 ,-0.26,-0.026
271,윤동희,23롯RF, -0.029 , 4 ,0.0,11.0, 3 , 3 ,0.0,0.0, 1.000 , 2.46 ,-0.15,-0.09, 0.00 , 0.00 ,0.01,-0.22, -24.33 , -0.05 ,-0.28,-0.023
272,이명기,23한LF, -0.030 , 2 ,2.0,15.0, 4 , 4 ,0.0,0.0, 1.000 , 2.40 ,-0.15,-0.06, 0.00 , 0.00 ,0.01,-0.21, -16.50 , -0.07 ,-0.28,-0.022
273,강한울,23삼3B, -0.030 , 7 ,7.0,60.2, 18 , 10 ,8.0,0.0, 1.000 , 2.67 ,-0.61,0.0, 0.00 , 0.00 ,0.21,-0.4, -7.90 , 0.12 ,-0.28,-0.044
274,이승현,23삼P, -0.031 , 11 ,0.0,11.0, 2 , 0 ,2.0,0.0, 1.000 , 1.64 ,-0.32,0.0, 0.00 , 0.01 ,0.02,-0.29, -31.87 , 0.00 ,-0.29,-0.031
275,정준영,23KCF, -0.031 , 9 ,1.0,35.2, 17 , 16 ,0.0,1.0, .941 , 4.04 ,0.41,-0.57, 0.00 , 0.00 ,-0.18,-0.34, -11.50 , 0.05 ,-0.29,-0.036
276,문동주,23한P, -0.032 , 4 ,4.0,22.2, 3 , 3 ,0.0,0.0, 1.000 , 1.19 ,-0.36,0.0, 0.00 , 0.01 ,0.05,-0.3, -15.99 , 0.00 ,-0.3,-0.032
277,홍건희,23두P, -0.032 , 11 ,0.0,11.0, 2 , 0 ,2.0,0.0, 1.000 , 1.64 ,-0.2,0.0, 0.00 , -0.13 ,0.02,-0.3, -33.02 , 0.00 ,-0.3,-0.032
278,김대우,23삼P, -0.035 , 6 ,0.0,10.1, 1 , 1 ,0.0,0.0, 1.000 , 0.87 ,-0.37,0.0, 0.00 , 0.01 ,0.02,-0.34, -39.13 , 0.00 ,-0.34,-0.035
279,정주현,23LSS, -0.036 , 9 ,3.0,39.0, 20 , 14 ,6.0,0.0, 1.000 , 4.62 ,-0.51,0.0, 0.00 , 0.00 ,0.13,-0.37, -11.50 , 0.04 ,-0.33,-0.04
280,김강민,23SCF, -0.036 , 7 ,5.0,45.0, 10 , 10 ,0.0,0.0, 1.000 , 2.00 ,-0.74,0.29, 0.00 , 0.00 ,0.03,-0.43, -11.32 , 0.07 ,-0.35,-0.044
281,류현인,23K3B, -0.037 , 10 ,4.0,45.0, 20 , 7 ,12.0,1.0, .950 , 3.80 ,-0.38,0.0, 0.00 , 0.00 ,-0.05,-0.43, -11.36 , 0.08 ,-0.35,-0.045
282,김성욱,23NLF, -0.037 , 13 ,13.0,111.2, 17 , 17 ,0.0,0.0, 1.000 , 1.37 ,0.5,-0.34, 0.00 , 0.00 ,0.04,0.2, 2.09 , -0.55 ,-0.36,0.02
283,김명신,23두P, -0.040 , 10 ,0.0,10.0, 3 , 0 ,2.0,1.0, .667 , 1.80 ,-0.21,0.0, 0.00 , 0.00 ,-0.18,-0.38, -45.31 , 0.00 ,-0.38,-0.04
284,박종훈,23SP, -0.040 , 4 ,4.0,21.0, 6 , 2 ,4.0,0.0, 1.000 , 2.57 ,-0.44,0.0, 0.00 , 0.01 ,0.05,-0.39, -22.03 , 0.00 ,-0.39,-0.04
285,노수광,23한LF, -0.042 , 20 ,15.0,142.1, 33 , 33 ,0.0,0.0, 1.000 , 2.09 ,0.59,-0.56, 0.00 , 0.00 ,0.04,0.06, 0.53 , -0.46 ,-0.39,0.007
286,김재환,23두LF, -0.042 , 6 ,6.0,51.1, 15 , 15 ,0.0,0.0, 1.000 , 2.63 ,0.35,-0.5, 0.00 , 0.00 ,0.01,-0.15, -3.41 , -0.25 ,-0.4,-0.015
287,손동현,23KP, -0.042 , 10 ,0.0,12.1, 1 , 0 ,1.0,0.0, 1.000 , 0.73 ,-0.43,0.0, 0.00 , 0.01 ,0.03,-0.4, -38.65 , 0.00 ,-0.4,-0.042
288,김민혁,23KCF, -0.042 , 20 ,20.0,141.0, 34 , 34 ,0.0,0.0, 1.000 , 2.17 ,-0.47,-0.05, 0.00 , 0.00 ,0.07,-0.44, -3.76 , 0.04 ,-0.4,-0.046
289,신민재,23LLF, -0.042 , 9 ,0.0,12.0, 1 , 1 ,0.0,0.0, 1.000 , 0.75 ,-0.39,0.01, 0.00 , 0.00 ,0.01,-0.38, -37.46 , -0.03 ,-0.4,-0.039
290,김재호,23두SS, -0.043 , 9 ,2.0,31.1, 15 , 5 ,8.0,2.0, .867 , 3.73 ,-0.27,0.0, 0.00 , 0.00 ,-0.29,-0.56, -21.24 , 0.15 ,-0.41,-0.059
291,오승환,23삼P, -0.043 , 10 ,0.0,10.0, 2 , 2 ,0.0,0.0, 1.000 , 1.80 ,-0.44,0.0, 0.00 , 0.00 ,0.02,-0.41, -49.43 , 0.00 ,-0.41,-0.043
292,이용준,23NP, -0.044 , 5 ,4.0,23.2, 5 , 2 ,3.0,0.0, 1.000 , 1.90 ,-0.49,0.0, 0.00 , 0.01 ,0.05,-0.42, -21.34 , 0.00 ,-0.42,-0.044
293,윤산흠,23한P, -0.045 , 5 ,0.0,3.0, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.43,0.0, 0.00 , 0.00 ,0.01,-0.43, -170.23 , 0.00 ,-0.43,-0.045
294,반즈,23롯P, -0.045 , 4 ,4.0,19.0, 4 , 0 ,4.0,0.0, 1.000 , 1.90 ,-0.48,0.0, 0.00 , 0.01 ,0.04,-0.43, -27.03 , 0.00 ,-0.43,-0.045
295,마틴,23NCF, -0.045 , 4 ,4.0,18.0, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.4,-0.07, 0.00 , 0.00 ,0.01,-0.47, -30.97 , 0.03 ,-0.44,-0.048
296,김건희,23키1B, -0.045 , 2 ,1.0,9.0, 9 , 7 ,1.0,1.0, .889 , 8.00 ,-0.18,0.0, 0.00 , 0.00 ,-0.17,-0.36, -47.45 , -0.07 ,-0.43,-0.037
297,에레디아,23SLF, -0.047 , 24 ,24.0,209.1, 56 , 54 ,2.0,0.0, 1.000 , 2.41 ,0.63,-0.09, 0.00 , 0.00 ,0.04,0.58, 3.32 , -1.04 ,-0.46,0.06
298,오원석,23SP, -0.048 , 5 ,5.0,27.0, 4 , 0 ,4.0,0.0, 1.000 , 1.33 ,-0.53,0.0, 0.00 , 0.01 ,0.06,-0.45, -20.14 , 0.00 ,-0.45,-0.048
299,박명근,23LP, -0.049 , 11 ,1.0,9.2, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.37,0.0, -0.12 , 0.00 ,0.02,-0.46, -57.39 , 0.00 ,-0.46,-0.049
300,최지민,23KP, -0.049 , 10 ,0.0,12.1, 3 , 2 ,1.0,0.0, 1.000 , 2.19 ,-0.5,0.0, 0.00 , 0.01 ,0.03,-0.47, -45.24 , 0.00 ,-0.47,-0.049
301,김현수,23LLF, -0.049 , 5 ,5.0,45.0, 10 , 10 ,0.0,0.0, 1.000 , 2.00 ,-0.54,0.28, 0.00 , 0.00 ,0.01,-0.26, -6.80 , -0.23 ,-0.48,-0.026
302,송재선,23키RF, -0.050 , 1 ,1.0,9.0, 0 , 0 ,0.0,0.0,  , 0.00 ,-0.38,-0.05, 0.00 , 0.00 ,0.01,-0.42, -56.24 , -0.04 ,-0.47,-0.045
303,이원석,23삼키3B, -0.050 , 7 ,7.0,52.0, 54 , 47 ,6.0,1.0, .982 , 9.17 ,-0.01,0.0, 0.00 , 0.00 ,-0.05,-0.05, -1.26 , -0.44 ,-0.49,-0.006
304,안우진,23키P, -0.050 , 6 ,6.0,37.0, 6 , 1 ,5.0,0.0, 1.000 , 1.46 ,-0.58,0.0, 0.00 , 0.02 ,0.08,-0.48, -15.59 , 0.00 ,-0.48,-0.05
305,김영웅,23삼3B, -0.051 , 5 ,3.0,34.0, 7 , 1 ,5.0,1.0, .857 , 1.59 ,-0.44,0.0, 0.00 , 0.00 ,-0.09,-0.54, -18.87 , 0.05 ,-0.48,-0.057
306,이의리,23KP, -0.051 , 6 ,6.0,27.1, 1 , 0 ,0.0,1.0, .000 , 0.00 ,-0.36,0.0, 0.00 , 0.01 ,-0.14,-0.49, -21.43 , 0.00 ,-0.49,-0.051
307,김태진,23키3B, -0.052 , 16 ,12.0,113.0, 36 , 17 ,16.0,3.0, .917 , 2.63 ,-0.34,-0.01, 0.00 , 0.00 ,-0.26,-0.6, -6.40 , 0.11 ,-0.49,-0.064
308,장진혁,23한RF, -0.052 , 2 ,2.0,18.0, 4 , 4 ,0.0,0.0, 1.000 , 2.00 ,-0.3,-0.12, 0.00 , 0.00 ,0.02,-0.4, -26.49 , -0.09 ,-0.48,-0.043
309,박민호,23SP, -0.053 , 6 ,0.0,6.1, 2 , 0 ,1.0,1.0, .500 , 1.42 ,-0.32,0.0, 0.00 , 0.00 ,-0.19,-0.51, -95.66 , 0.00 ,-0.51,-0.053
310,한현희,23롯P, -0.054 , 5 ,4.0,21.1, 2 , 1 ,1.0,0.0, 1.000 , 0.84 ,-0.58,0.0, 0.00 , 0.01 ,0.05,-0.52, -29.23 , 0.00 ,-0.52,-0.054
311,임병욱,23키LF, -0.055 , 14 ,10.0,96.0, 25 , 25 ,0.0,0.0, 1.000 , 2.34 ,0.36,-0.64, 0.00 , 0.00 ,0.05,-0.24, -2.95 , -0.29 ,-0.52,-0.025
312,오태양,23NCF, -0.056 , 6 ,1.0,9.0, 3 , 1 ,1.0,1.0, .667 , 2.00 ,-0.33,-0.03, 0.00 , 0.00 ,-0.19,-0.54, -72.40 , 0.01 ,-0.53,-0.057
313,이준호,23NP, -0.057 , 3 ,1.0,5.1, 2 , 1 ,0.0,1.0, .500 , 1.69 ,-0.37,0.0, 0.00 , 0.00 ,-0.19,-0.55, -123.90 , 0.00 ,-0.55,-0.057
314,김진호,23NP, -0.058 , 14 ,0.0,13.0, 4 , 2 ,1.0,1.0, .750 , 2.08 ,-0.39,0.0, 0.00 , 0.01 ,-0.17,-0.56, -51.11 , 0.00 ,-0.56,-0.058
315,임지열,23키1B, -0.059 , 6 ,4.0,29.0, 22 , 21 ,1.0,0.0, 1.000 , 6.83 ,-0.39,-0.0, 0.00 , 0.00 ,0.08,-0.32, -13.14 , -0.22 ,-0.54,-0.035
316,김재윤,23KP, -0.064 , 9 ,0.0,11.1, 1 , 0 ,0.0,1.0, .000 , 0.00 ,-0.43,0.0, 0.00 , 0.01 ,-0.17,-0.6, -63.68 , 0.00 ,-0.6,-0.064
317,알칸타라,23두P, -0.064 , 5 ,5.0,28.0, 6 , 1 ,4.0,1.0, .833 , 1.61 ,-0.49,0.0, 0.00 , 0.01 ,-0.14,-0.61, -26.06 , 0.00 ,-0.61,-0.064
318,김준태,23KC, -0.065 , 6 ,3.0,35.0, 35 , 32 ,1.0,2.0, .943 , 8.49 ,-0.34,0.0, -0.24 , 0.02 ,-0.34,-0.9, -30.90 , 0.29 ,-0.62,-0.095
319,이지강,23LP, -0.065 , 2 ,0.0,2.1, 2 , 1 ,0.0,1.0, .500 , 3.86 ,-0.44,0.0, 0.00 , 0.00 ,-0.19,-0.63, -325.63 , 0.00 ,-0.63,-0.065
320,도태훈,23N3B, -0.066 , 20 ,10.0,117.1, 38 , 20 ,17.0,1.0, .974 , 2.84 ,-0.91,0.0, 0.00 , 0.00 ,0.17,-0.73, -7.48 , 0.10 ,-0.64,-0.076
321,김주성,23LSS, -0.066 , 2 ,0.0,5.0, 2 , 0 ,1.0,1.0, .500 , 1.80 ,-0.47,0.0, 0.00 , 0.00 ,-0.18,-0.65, -156.02 , 0.02 ,-0.63,-0.069
322,손아섭,23NLF, -0.070 , 12 ,11.0,92.2, 15 , 15 ,0.0,0.0, 1.000 , 1.46 ,0.05,-0.32, 0.00 , 0.00 ,0.06,-0.22, -2.78 , -0.45 ,-0.67,-0.023
323,최승용,23두P, -0.071 , 5 ,5.0,23.1, 5 , 0 ,4.0,1.0, .800 , 1.54 ,-0.54,0.0, 0.00 , 0.01 ,-0.15,-0.68, -34.74 , 0.00 ,-0.68,-0.071
324,김주원,23NSS, -0.071 , 26 ,24.0,215.0, 109 , 40 ,62.0,7.0, .936 , 4.27 ,-1.12,0.0, 0.00 , 0.00 ,-0.62,-1.74, -9.67 , 1.05 ,-0.68,-0.181
325,오재일,23삼1B, -0.071 , 22 ,20.0,181.1, 177 , 162 ,13.0,2.0, .989 , 8.69 ,0.67,0.0, 0.00 , 0.00 ,0.12,0.79, 5.22 , -1.46 ,-0.67,0.084
326,박건우,23NRF, -0.071 , 19 ,19.0,154.0, 21 , 21 ,0.0,0.0, 1.000 , 1.23 ,-0.45,0.35, 0.00 , 0.00 ,0.17,0.07, 0.56 , -0.75 ,-0.68,0.008
327,정훈,23롯1B, -0.072 , 12 ,2.0,29.1, 19 , 18 ,1.0,0.0, 1.000 , 5.83 ,-0.52,0.0, 0.00 , 0.00 ,0.08,-0.44, -17.80 , -0.24 ,-0.67,-0.046
328,신준우,23키SS, -0.073 , 8 ,0.0,11.0, 6 , 1 ,4.0,1.0, .833 , 4.09 ,-0.57,0.0, 0.00 , 0.00 ,-0.16,-0.73, -79.75 , 0.04 ,-0.69,-0.077
329,류지혁,23K3B, -0.073 , 21 ,17.0,155.1, 48 , 21 ,25.0,2.0, .958 , 2.67 ,-0.97,0.0, 0.00 , 0.00 ,0.09,-0.88, -6.74 , 0.18 ,-0.7,-0.091
330,조민성,23삼RF, -0.075 , 1 ,0.0,3.0, 1 , 1 ,0.0,0.0, 1.000 , 3.00 ,-0.55,-0.15, 0.00 , 0.00 ,0.0,-0.69, -276.11 , -0.01 ,-0.71,-0.073
331,유영찬,23LP, -0.082 , 12 ,0.0,15.1, 3 , 2 ,0.0,1.0, .667 , 1.17 ,-0.37,0.0, -0.12 , -0.13 ,-0.17,-0.78, -61.00 , 0.00 ,-0.78,-0.082
332,최형우,23KLF, -0.082 , 3 ,3.0,24.0, 2 , 2 ,0.0,0.0, 1.000 , 0.75 ,-0.6,-0.09, 0.00 , 0.00 ,0.0,-0.68, -33.91 , -0.12 ,-0.8,-0.07
333,김인환,23한1B, -0.082 , 6 ,4.0,35.1, 36 , 32 ,2.0,2.0, .944 , 8.66 ,-0.19,0.0, 0.00 , 0.00 ,-0.3,-0.49, -16.67 , -0.29 ,-0.78,-0.052
334,이학주,23롯3B, -0.085 , 15 ,5.0,54.0, 16 , 11 ,4.0,1.0, .938 , 2.50 ,-0.92,0.0, 0.00 , 0.00 ,-0.02,-0.94, -20.81 , 0.13 ,-0.81,-0.099
335,페냐,23한P, -0.086 , 5 ,5.0,23.0, 3 , 1 ,1.0,1.0, .667 , 0.78 ,-0.69,0.0, 0.00 , 0.01 ,-0.15,-0.83, -42.99 , 0.00 ,-0.83,-0.086
336,김재상,23삼2B, -0.087 , 1 ,1.0,10.0, 9 , 5 ,3.0,1.0, .889 , 7.20 ,-0.7,0.0, 0.00 , 0.00 ,-0.16,-0.87, -103.68 , 0.02 ,-0.85,-0.089
337,송성문,23키3B, -0.088 , 2 ,2.0,19.0, 11 , 3 ,6.0,2.0, .818 , 4.26 ,-0.52,0.0, 0.00 , 0.00 ,-0.34,-0.86, -54.23 , 0.02 ,-0.84,-0.09
338,전의산,23S1B, -0.088 , 16 ,15.0,122.0, 125 , 117 ,5.0,3.0, .976 , 9.00 ,0.4,0.0, 0.00 , 0.00 ,-0.25,0.15, 1.49 , -0.98 ,-0.83,0.016
339,알포드,23KLF, -0.090 , 21 ,20.0,163.0, 38 , 37 ,1.0,0.0, 1.000 , 2.10 ,-0.58,0.49, 0.00 , 0.00 ,0.03,-0.06, -0.45 , -0.82 ,-0.89,-0.006
340,공민규,23삼3B, -0.092 , 6 ,3.0,34.0, 11 , 9 ,2.0,0.0, 1.000 , 2.91 ,-0.97,0.0, 0.00 , 0.00 ,0.11,-0.86, -30.42 , -0.00 ,-0.87,-0.092
341,러셀,23키SS, -0.095 , 20 ,20.0,160.0, 64 , 25 ,38.0,1.0, .984 , 3.54 ,-2.12,0.0, 0.00 , 0.00 ,0.38,-1.74, -12.98 , 0.81 ,-0.93,-0.177
342,윤형준,23N1B, -0.095 , 4 ,2.0,18.0, 17 , 15 ,2.0,0.0, 1.000 , 8.50 ,-0.83,0.0, 0.00 , 0.00 ,0.05,-0.78, -51.61 , -0.15 ,-0.93,-0.08
343,오스틴,23L1B, -0.110 , 24 ,23.0,201.0, 181 , 164 ,15.0,2.0, .989 , 8.02 ,0.51,-0.1, 0.00 , 0.00 ,0.17,0.57, 3.42 , -1.64 ,-1.07,0.059
344,구자욱,23삼RF, -0.112 , 23 ,23.0,203.1, 39 , 39 ,0.0,0.0, 1.000 , 1.73 ,0.35,-0.65, 0.00 , 0.00 ,0.23,-0.07, -0.43 , -1.01 ,-1.09,-0.008
345,황대인,23K1B, -0.124 , 18 ,17.0,147.1, 133 , 121 ,12.0,0.0, 1.000 , 8.12 ,-0.4,0.0, 0.00 , 0.00 ,0.43,0.02, 0.19 , -1.19 ,-1.17,0.003
346,채은성,23한RF, -0.128 , 20 ,20.0,181.2, 95 , 84 ,10.0,1.0, .990 , 4.66 ,-0.78,0.57, 0.00 , 0.00 ,0.15,-0.06, -0.41 , -1.18 ,-1.24,-0.006
347,문성주,23LRF, -0.130 , 24 ,23.0,208.0, 55 , 51 ,2.0,2.0, .964 , 2.29 ,-0.49,0.43, 0.00 , 0.00 ,-0.17,-0.22, -1.29 , -1.03 ,-1.26,-0.023
348,이형종,23키RF, -0.132 , 19 ,18.0,161.0, 26 , 25 ,1.0,0.0, 1.000 , 1.45 ,-1.4,0.75, 0.00 , 0.00 ,0.18,-0.47, -3.50 , -0.79 ,-1.26,-0.049
349,홍창기,23LLF, -0.132 , 24 ,24.0,213.0, 59 , 59 ,0.0,0.0, 1.000 , 2.49 ,0.79,-1.16, 0.00 , 0.00 ,0.06,-0.31, -1.72 , -0.96 ,-1.26,-0.032
350,피렐라,23삼LF, -0.143 , 21 ,21.0,185.1, 43 , 41 ,2.0,0.0, 1.000 , 2.09 ,-0.87,0.38, 0.00 , 0.00 ,0.03,-0.46, -2.95 , -0.91 ,-1.36,-0.048
351,안치홍,23롯2B, -0.156 , 19 ,17.0,151.1, 86 , 46 ,39.0,1.0, .988 , 5.06 ,-1.99,0.0, 0.00 , 0.00 ,0.34,-1.64, -13.01 , 0.16 ,-1.49,-0.173
352,조용호,23KRF, -0.156 , 13 ,12.0,106.0, 18 , 17 ,0.0,1.0, .944 , 1.44 ,0.21,-1.09, 0.00 , 0.00 ,-0.08,-0.97, -10.90 , -0.50 ,-1.46,-0.103
353,강백호,23KRF, -0.174 , 14 ,13.0,101.0, 35 , 32 ,2.0,1.0, .971 , 3.03 ,-0.26,-0.8, 0.00 , 0.00 ,-0.06,-1.13, -13.35 , -0.55 ,-1.67,-0.117
354,박병호,23K1B, -0.181 , 20 ,20.0,156.1, 164 , 154 ,9.0,1.0, .994 , 9.38 ,-0.7,0.0, 0.00 , 0.00 ,0.25,-0.45, -3.43 , -1.27 ,-1.72,-0.047
355,김상수,23KSS, -0.191 , 23 ,22.0,182.2, 85 , 34 ,49.0,2.0, .977 , 4.09 ,-2.97,0.0, 0.00 , 0.00 ,0.26,-2.7, -17.72 , 0.89 ,-1.81,-0.285
356,김선빈,23K2B, -0.194 , 17 ,16.0,127.0, 59 , 22 ,34.0,3.0, .949 , 3.97 ,-1.95,0.0, 0.00 , 0.00 ,-0.14,-2.08, -19.64 , 0.21 ,-1.87,-0.216
357,이원석,23한CF, -0.199 , 18 ,13.0,128.2, 42 , 40 ,1.0,1.0, .976 , 2.87 ,-2.56,0.61, 0.00 , 0.00 ,-0.12,-2.07, -19.28 , 0.14 ,-1.93,-0.214
358,이용규,23키LF, -0.205 , 18 ,16.0,135.0, 28 , 28 ,0.0,0.0, 1.000 , 1.87 ,-1.02,-0.29, 0.00 , 0.00 ,0.03,-1.29, -11.40 , -0.66 ,-1.94,-0.136
359,김민석,23롯CF, -0.209 , 18 ,14.0,130.1, 40 , 40 ,0.0,0.0, 1.000 , 2.76 ,-1.44,-0.81, 0.00 , 0.00 ,0.07,-2.18, -19.99 , 0.21 ,-1.97,-0.231
360,강승호,23두2B, -0.255 , 23 ,22.0,189.1, 97 , 44 ,48.0,5.0, .949 , 4.37 ,-2.39,0.0, 0.00 , 0.00 ,-0.31,-2.71, -17.11 , 0.27 ,-2.44,-0.283
361,서건창,23L2B, -0.260 , 24 ,22.0,201.0, 105 , 45 ,53.0,7.0, .933 , 4.39 ,-2.11,0.0, 0.00 , 0.00 ,-0.67,-2.78, -16.53 , 0.32 ,-2.45,-0.294
362,오영수,23N1B, -0.282 , 25 ,24.0,201.1, 201 , 181 ,13.0,7.0, .965 , 8.67 ,-0.21,0.0, 0.00 , 0.00 ,-0.82,-1.03, -6.13 , -1.62 ,-2.65,-0.11
363,로하스,23두RF, -0.330 , 16 ,15.0,114.2, 18 , 17 ,0.0,1.0, .944 , 1.33 ,-2.35,-0.12, 0.00 , 0.00 ,-0.12,-2.58, -26.92 , -0.56 ,-3.14,-0.271
364,고승민,23롯1B, -0.332 , 19 ,19.0,163.0, 139 , 132 ,7.0,0.0, 1.000 , 7.68 ,-2.33,-0.01, 0.00 , 0.00 ,0.46,-1.88, -13.80 , -1.33 ,-3.21,-0.194
365,안권수,23롯LF, -0.390 , 22 ,21.0,181.1, 62 , 57 ,4.0,1.0, .984 , 3.03 ,-4.58,1.36, 0.00 , 0.00 ,-0.11,-3.33, -21.95 , -0.47 ,-3.8,-0.342
366,렉스,23롯RF, -0.396 , 17 ,17.0,140.1, 21 , 19 ,0.0,2.0, .905 , 1.22 ,-1.87,-1.05, 0.00 , 0.00 ,-0.24,-3.15, -26.91 , -0.70 ,-3.86,-0.324
367,양석환,23두1B, -0.408 , 22 ,22.0,186.0, 166 , 151 ,10.0,5.0, .970 , 7.79 ,-1.98,0.0, 0.00 , 0.00 ,-0.46,-2.44, -15.70 , -1.57 ,-4.01,-0.248
