순위,이름,팀,WAR,타격,도루,주루,수비,Rep.Wins,Pos.Wins,WAA_투수_선발,WAA_투수_구원,Rep.wins_선발,Rep.wins_구원,WAR_투수_선발,WAR_투수_구원
217,김호재,23삼3B,0.01,-0.08,-0.00,0.00,0.01,0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00
,허윤동,23삼P,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.04,0.00,0.01
,김수윤,23N3B,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,윤동희,23롯RF,0.01,0.03,-0.00,-0.00,-0.02,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
,이채호,23KP,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.06,0.00,0.01
222,김시앙,23키DH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,문경찬,23롯P,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,김한별,23NSS,0.00,-0.06,-0.04,0.00,0.06,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00
,조이현,23KP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,-0.05,0.09,0.06,-0.01,0.01
,김창훈,23롯P,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,-0.00
,장두성,23롯DH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,김정민,23SRF,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00
,김민수,23삼C,-0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230,고봉재,23두P,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,0.00,0.10,0.00,-0.01
,황대인,23K1B,-0.01,-0.21,-0.00,0.03,0.00,0.35,-0.16,0.00,0.00,0.00,0.00,0.00,0.00
,손민석,23KDH,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
233,이용규,23키LF,-0.02,-0.10,-0.05,0.01,-0.14,0.35,-0.10,0.00,0.00,0.00,0.00,0.00,0.00
,김민혁,23두1B,-0.02,-0.02,-0.00,0.00,-0.01,0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00
,강진성,23두1B,-0.02,-0.03,0.00,0.00,0.01,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00
,최경모,23S3B,-0.02,-0.06,0.02,0.01,-0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,한두솔,23SP,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.01,0.00,-0.02
238,전의산,23S1B,-0.03,-0.17,-0.05,0.03,0.02,0.25,-0.10,0.00,0.00,0.00,0.00,0.00,0.00
,오장한,23NRF,-0.03,-0.08,-0.00,0.01,0.01,0.03,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
,한동희,23롯3B,-0.03,-0.52,-0.00,0.03,0.10,0.33,0.03,0.00,0.00,0.00,0.00,0.00,0.00
,김민,23KP,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,0.00,0.08,0.00,-0.03
,진해수,23LP,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,0.00,0.06,0.00,-0.03
,황재균,23K3B,-0.03,-0.27,-0.05,-0.03,0.12,0.17,0.01,0.00,0.00,0.00,0.00,0.00,0.00
244,조형우,23SC,-0.04,-0.10,-0.00,0.02,-0.04,0.06,0.02,0.00,0.00,0.00,0.00,0.00,0.00
,허관회,23한C,-0.04,-0.06,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,오윤석,23K2B,-0.04,-0.17,-0.00,-0.01,0.05,0.10,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
,송준석,23삼RF,-0.04,-0.06,-0.00,0.00,-0.00,0.03,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
248,김건희,23키1B,-0.05,-0.02,-0.00,0.00,-0.04,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
,스미스,23한P,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.04,0.00,-0.05,0.00
,김영준,23LP,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.00,0.00,0.00,-0.05
,김재영,23한P,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.03,0.00,-0.05
252,이진영,23한LF,-0.06,-0.07,-0.00,-0.01,-0.00,0.03,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
,김성현,23S2B,-0.06,-0.19,-0.00,0.01,-0.02,0.12,0.02,0.00,0.00,0.00,0.00,0.00,0.00
,안재석,23두SS,-0.06,-0.28,0.04,-0.00,-0.06,0.20,0.04,0.00,0.00,0.00,0.00,0.00,0.00
,김영현,23KP,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.20,0.00,0.14,0.00,-0.06
256,김성윤,23삼CF,-0.07,-0.40,0.02,0.03,0.13,0.15,0.01,0.00,0.00,0.00,0.00,0.00,0.00
,유로결,23한RF,-0.07,-0.14,-0.00,-0.00,0.04,0.06,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
,이명기,23한LF,-0.07,-0.08,0.02,-0.02,-0.02,0.05,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
259,김태오,23KP,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.18,0.00,0.10,0.00,-0.08
,강현우,23KC,-0.08,-0.16,-0.00,0.00,-0.02,0.08,0.02,0.00,0.00,0.00,0.00,0.00,0.00
,윤산흠,23한P,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,0.00,0.04,0.00,-0.08
,박정수,23두P,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,0.00,0.04,0.00,-0.08
,신성현,23두1B,-0.08,-0.15,-0.04,0.01,0.06,0.06,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
,문상철,23KDH,-0.08,-0.07,-0.00,-0.06,-0.01,0.13,-0.07,0.00,0.00,0.00,0.00,0.00,0.00
,김재상,23삼2B,-0.08,-0.03,-0.00,0.02,-0.09,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,신준우,23키2B,-0.08,-0.03,0.00,0.02,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,이지강,23LP,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,0.00,0.03,0.00,-0.08
,이성곤,23한DH,-0.08,-0.08,-0.00,-0.02,0.00,0.05,-0.03,0.00,0.00,0.00,0.00,0.00,0.00
,김기연,23LC,-0.08,-0.09,0.02,-0.06,-0.06,0.08,0.03,0.00,0.00,0.00,0.00,0.00,0.00
270,최이준,23롯P,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,0.00,0.03,0.00,-0.09
,김재호,23두SS,-0.09,-0.10,-0.00,0.00,-0.06,0.06,0.02,0.00,0.00,0.00,0.00,0.00,0.00
,유상빈,23한DH,-0.09,-0.10,-0.00,0.00,-0.01,0.03,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
,김태현,23NP,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,0.00,0.04,0.00,-0.09
,김서현,23한P,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.00,0.08,0.00,-0.09
,신윤후,23롯LF,-0.09,-0.16,0.00,0.02,0.03,0.03,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
276,곽도규,23KP,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,0.00,0.02,0.00,-0.10
,최영환,23롯P,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.15,0.00,0.05,0.00,-0.10
,문현빈,23한CF,-0.10,-0.39,-0.00,-0.06,0.09,0.24,0.01,0.00,0.00,0.00,0.00,0.00,0.00
,안중열,23NC,-0.10,-0.23,-0.00,-0.04,-0.05,0.16,0.07,0.00,0.00,0.00,0.00,0.00,0.00
,송재선,23키RF,-0.10,-0.05,0.00,0.00,-0.04,0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00
,이학주,23롯3B,-0.10,-0.09,-0.00,0.00,-0.10,0.07,0.01,0.00,0.00,0.00,0.00,0.00,0.00
,김영웅,23삼3B,-0.10,-0.11,-0.00,0.00,-0.06,0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00
,이태연,23롯P,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,0.00,0.04,0.00,-0.10
284,이병규,23키DH,-0.11,-0.14,0.00,0.01,0.00,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
,정준영,23KCF,-0.11,-0.14,-0.00,0.01,-0.04,0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00
286,이진하,23롯P,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,0.00,0.02,0.00,-0.12
,송성문,23키3B,-0.12,-0.06,-0.00,-0.01,-0.09,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,류현인,23K3B,-0.12,-0.19,-0.00,0.04,-0.05,0.08,0.01,0.00,0.00,0.00,0.00,0.00,0.00
,한석현,23NLF,-0.12,-0.39,-0.00,-0.05,0.10,0.25,-0.03,0.00,0.00,0.00,0.00,0.00,0.00
,장진혁,23한RF,-0.12,-0.05,-0.04,0.00,-0.04,0.03,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
,김인환,23한DH,-0.12,-0.20,0.02,0.02,-0.05,0.18,-0.09,0.00,0.00,0.00,0.00,0.00,0.00
292,김수환,23키1B,-0.13,-0.21,-0.00,0.01,0.06,0.04,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
,오태양,23NCF,-0.13,0.00,-0.04,-0.04,-0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,박신지,23두P,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.15,0.00,0.02,0.00,-0.13
,벤자민,23KP,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,0.00,0.36,0.00,-0.13,0.00
,고우석,23LP,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.20,0.00,0.08,0.00,-0.13
,송찬의,23L1B,-0.13,-0.14,0.02,-0.06,0.02,0.07,-0.03,0.00,0.00,0.00,0.00,0.00,0.00
,이병헌,23삼C,-0.13,-0.17,-0.00,0.00,-0.02,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.00
,페냐,23한P,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,-0.44,0.00,0.31,0.00,-0.13,0.00
,김태훈,23삼LF,-0.13,-0.14,0.00,0.00,-0.01,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
301,한승혁,23한P,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.13,0.00,-0.14
,이재익,23삼P,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.00,0.02,0.00,-0.14
,한승택,23KC,-0.14,-0.50,-0.00,0.01,0.03,0.22,0.11,0.00,0.00,0.00,0.00,0.00,0.00
,김주성,23LSS,-0.14,-0.02,-0.00,-0.07,-0.07,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,김상수,23KSS,-0.14,-0.30,-0.00,0.01,-0.29,0.35,0.09,0.00,0.00,0.00,0.00,0.00,0.00
,이승호,23키P,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.00,0.04,0.00,-0.14,0.00
307,박세진,23KP,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.00,0.03,0.00,-0.15
,신민혁,23NP,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,-0.48,0.00,0.33,0.00,-0.15,0.00
,박상언,23한C,-0.15,-0.34,-0.00,0.03,-0.00,0.13,0.04,0.00,0.00,0.00,0.00,0.00,0.00
,이승진,23두P,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.16,0.00,0.01,0.00,-0.15
,윤정빈,23삼LF,-0.15,-0.17,0.00,0.00,0.01,0.03,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
,조민석,23NP,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.00,0.02,0.00,-0.15
,조민성,23삼DH,-0.15,-0.08,0.00,0.00,-0.07,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
,장지수,23한P,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.00,0.03,0.00,-0.15
,홍정우,23삼P,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.23,0.00,0.08,0.00,-0.15
316,박종훈,23SP,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,-0.44,0.00,0.28,0.00,-0.16,0.00
,정은원,23한2B,-0.16,-0.66,-0.03,0.01,0.10,0.41,0.01,0.00,0.00,0.00,0.00,0.00,0.00
318,이상호,23K2B,-0.17,-0.47,-0.00,0.02,0.13,0.15,0.01,0.00,0.00,0.00,0.00,0.00,0.00
,메디나,23KP,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.48,0.00,0.31,0.00,-0.17,0.00
320,배제성,23KP,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,-0.34,-0.13,0.21,0.08,-0.13,-0.05
,우규민,23삼P,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.28,0.00,0.10,0.00,-0.18
,박명근,23LP,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,-0.24,0.04,0.09,-0.03,-0.15
323,박정현,23한SS,-0.19,-0.41,-0.00,0.02,-0.02,0.17,0.06,0.00,0.00,0.00,0.00,0.00,0.00
,이유찬,23두SS,-0.19,-0.44,-0.05,0.04,-0.05,0.24,0.06,0.00,0.00,0.00,0.00,0.00,0.00
325,박찬호,23KSS,-0.20,-0.84,0.11,0.05,0.06,0.33,0.09,0.00,0.00,0.00,0.00,0.00,0.00
,이정용,23LP,-0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,0.00,0.18,0.00,-0.20
327,박세웅,23롯P,-0.21,0.00,0.00,0.00,0.00,0.00,0.00,-0.46,0.00,0.26,0.00,-0.21,0.00
,공민규,23삼3B,-0.21,-0.13,-0.00,-0.06,-0.09,0.07,-0.00,0.00,0.00,0.00,0.00,0.00,0.00
,최충연,23삼P,-0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.05,0.00,-0.21
330,정주현,23LSS,-0.22,-0.22,-0.02,0.00,-0.04,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,이용찬,23NP,-0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.00,0.15,0.00,-0.22
,한유섬,23SRF,-0.22,-0.47,-0.00,-0.02,0.06,0.30,-0.08,0.00,0.00,0.00,0.00,0.00,0.00
333,로하스,23두RF,-0.23,-0.21,-0.00,0.03,-0.27,0.35,-0.12,0.00,0.00,0.00,0.00,0.00,0.00
334,이준호,23NP,-0.24,0.00,0.00,0.00,0.00,0.00,0.00,-0.36,0.05,0.04,0.03,-0.31,0.08
,김명신,23두P,-0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.00,0.13,0.00,-0.24
,오선진,23한SS,-0.24,-0.61,-0.00,0.02,0.11,0.20,0.04,0.00,0.00,0.00,0.00,0.00,0.00
337,심재민,23KP,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.28,0.00,0.03,0.00,-0.25
338,정훈,23롯1B,-0.26,-0.19,-0.00,-0.06,-0.05,0.06,-0.03,0.00,0.00,0.00,0.00,0.00,0.00
,강효종,23LP,-0.26,0.00,0.00,0.00,0.00,0.00,0.00,-0.48,0.00,0.22,0.00,-0.26,0.00
340,장필준,23삼P,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,-0.34,0.00,0.07,0.00,-0.27,0.00
,김웅빈,23키1B,-0.27,-0.23,-0.00,-0.12,0.01,0.10,-0.04,0.00,0.00,0.00,0.00,0.00,0.00
,이성규,23삼CF,-0.27,-0.67,-0.02,0.02,0.12,0.26,0.02,0.00,0.00,0.00,0.00,0.00,0.00
343,임지열,23키1B,-0.28,-0.28,-0.00,0.00,-0.03,0.05,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
344,송승환,23두LF,-0.29,-0.42,-0.00,-0.07,0.07,0.17,-0.04,0.00,0.00,0.00,0.00,0.00,0.00
,조용호,23KRF,-0.29,-0.41,0.04,0.02,-0.10,0.21,-0.05,0.00,0.00,0.00,0.00,0.00,0.00
,한현희,23롯P,-0.29,0.00,0.00,0.00,0.00,0.00,0.00,-0.73,0.15,0.25,0.03,-0.48,0.19
,스트레일리,23롯P,-0.29,0.00,0.00,0.00,0.00,0.00,0.00,-0.58,0.00,0.29,0.00,-0.29,0.00
348,이형범,23두P,-0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.34,0.00,0.05,0.00,-0.30
349,양창섭,23삼P,-0.32,0.00,0.00,0.00,0.00,0.00,0.00,-0.39,-0.04,0.10,0.01,-0.29,-0.03
,장시환,23한P,-0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,0.00,0.03,0.00,-0.32
,김도규,23롯P,-0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,0.00,0.06,0.00,-0.32
,이상민,23삼P,-0.32,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.00,0.12,0.00,-0.29
,주효상,23KC,-0.32,-0.54,-0.00,-0.00,0.04,0.12,0.07,0.00,0.00,0.00,0.00,0.00,0.00
354,최승용,23두P,-0.33,0.00,0.00,0.00,0.00,0.00,0.00,-0.64,0.00,0.31,0.00,-0.33,0.00
,오영수,23N1B,-0.33,-0.38,-0.00,-0.06,-0.11,0.40,-0.17,0.00,0.00,0.00,0.00,0.00,0.00
356,강한울,23삼3B,-0.34,-0.41,-0.00,0.00,-0.04,0.10,0.01,0.00,0.00,0.00,0.00,0.00,0.00
357,서건창,23L2B,-0.35,-0.34,-0.07,-0.09,-0.29,0.40,0.03,0.00,0.00,0.00,0.00,0.00,0.00
358,김민우,23한P,-0.39,0.00,0.00,0.00,0.00,0.00,0.00,-0.72,0.00,0.33,0.00,-0.39,0.00
,김민석,23롯CF,-0.39,-0.47,0.04,-0.00,-0.23,0.25,0.02,0.00,0.00,0.00,0.00,0.00,0.00
360,남지민,23한P,-0.43,0.00,0.00,0.00,0.00,0.00,0.00,-0.39,-0.26,0.20,0.01,-0.18,-0.25
361,이영준,23키P,-0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.46,0.00,0.02,0.00,-0.44
,이재원,23SC,-0.44,-0.59,-0.00,-0.02,0.02,0.10,0.05,0.00,0.00,0.00,0.00,0.00,0.00
,장재영,23키P,-0.44,0.00,0.00,0.00,0.00,0.00,0.00,-0.53,0.00,0.08,0.00,-0.44,0.00
364,반즈,23롯P,-0.47,0.00,0.00,0.00,0.00,0.00,0.00,-0.73,0.00,0.25,0.00,-0.47,0.00
365,소형준,23KP,-0.49,0.00,0.00,0.00,0.00,0.00,0.00,-0.52,0.00,0.03,0.00,-0.49,0.00
366,원종현,23키P,-0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.56,0.00,0.02,0.00,-0.54
367,김대유,23KP,-0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.64,0.00,0.08,0.00,-0.55
368,변시원,23키P,-0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.58,0.00,0.03,0.00,-0.56
369,오그레디,23한LF,-0.60,-0.93,0.02,0.04,0.10,0.28,-0.11,0.00,0.00,0.00,0.00,0.00,0.00
370,켈리,23LP,-0.70,0.00,0.00,0.00,0.00,0.00,0.00,-1.17,0.00,0.47,0.00,-0.70,0.00
371,정우영,23LP,-0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.13,0.00,0.14,0.00,-0.99
