순위,이름,팀,WAR,타격,도루,주루,수비,Rep.Wins,Pos.Wins,WAA_투수_선발,WAA_투수_구원,Rep.wins_선발,Rep.wins_구원,WAR_투수_선발,WAR_투수_구원
,최영진,22삼3B,-0.16,-0.40,-0.05,-0.05,0.02,0.38,-0.05,0.00,0.00,0.00,0.00,0.00,0.00
,윤정빈,22삼DH,-0.16,-0.28,0.00,0.00,0.08,0.04,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
,양승혁,22K2B,-0.16,-0.14,-0.02,0.01,-0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
428,허인서,22한C,-0.17,-0.22,-0.00,-0.00,-0.05,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00
,박석민,22N3B,-0.17,-0.37,-0.00,0.00,0.03,0.24,-0.07,0.00,0.00,0.00,0.00,0.00,0.00
,박계범,22두3B,-0.17,-0.70,-0.03,-0.06,-0.19,0.70,0.10,0.00,0.00,0.00,0.00,0.00,0.00
,장승현,22두C,-0.17,-0.75,-0.00,-0.04,-0.06,0.45,0.22,0.00,0.00,0.00,0.00,0.00,0.00
,김민기,22롯P,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.18,0.00,0.01,0.00,-0.17
,김재현,22키C,-0.17,-0.65,-0.00,-0.04,-0.04,0.37,0.19,0.00,0.00,0.00,0.00,0.00,0.00
,신재영,22SP,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.22,0.00,0.06,0.00,-0.17
,이충호,22한P,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.23,0.00,0.06,0.00,-0.17
,장재영,22키P,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,0.00,0.19,0.00,-0.17
437,이학주,22롯SS,-0.18,-1.63,-0.14,-0.02,0.22,1.08,0.32,0.00,0.00,0.00,0.00,0.00,0.00
,김동주,22두P,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.40,0.00,0.22,0.00,-0.18
,김유신,22KP,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,0.00,0.20,0.00,-0.18
,이현석,22SC,-0.18,-0.26,-0.00,0.00,-0.02,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00
,강동연,22NP,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.30,0.00,0.12,0.00,-0.18
,이유찬,22두SS,-0.18,-0.18,-0.02,0.02,-0.14,0.13,0.02,0.00,0.00,0.00,0.00,0.00,0.00
443,크론,22S1B,-0.20,-0.69,-0.01,-0.12,-0.01,1.08,-0.46,0.00,0.00,0.00,0.00,0.00,0.00
,윤동희,22롯1B,-0.20,-0.17,-0.00,-0.00,-0.06,0.05,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
,장두성,22롯CF,-0.20,-0.16,0.04,-0.13,-0.08,0.12,0.01,0.00,0.00,0.00,0.00,0.00,0.00
,김선기,22키P,-0.20,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,-0.50,0.09,0.40,-0.10,-0.10
,최상민,22SLF,-0.20,-0.23,0.02,0.02,-0.06,0.08,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
,김시앙,22키C,-0.20,-0.24,-0.00,-0.00,-0.04,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00
449,윤형준,22N1B,-0.21,-0.53,0.02,-0.03,0.17,0.29,-0.13,0.00,0.00,0.00,0.00,0.00,0.00
,김기중,22한P,-0.21,0.00,0.00,0.00,0.00,0.00,0.00,-0.49,0.11,0.12,0.04,-0.37,0.15
,미란다,22두P,-0.21,0.00,0.00,0.00,0.00,0.00,0.00,-0.32,0.00,0.10,0.00,-0.21,0.00
,이흥련,22SC,-0.21,-0.56,-0.00,0.02,-0.02,0.23,0.12,0.00,0.00,0.00,0.00,0.00,0.00
,류희운,22KP,-0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.00,0.16,0.00,-0.21
,송후섭,22KP,-0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.21,0.00,0.00,0.00,-0.21
,박준태,22키RF,-0.21,-0.40,-0.00,-0.09,0.00,0.35,-0.08,0.00,0.00,0.00,0.00,0.00,0.00
456,진승현,22롯P,-0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.34,0.00,0.12,0.00,-0.22
,이시원,22KRF,-0.22,-0.22,0.04,0.04,-0.13,0.07,-0.03,0.00,0.00,0.00,0.00,0.00,0.00
,김태훈,22K1B,-0.22,-0.28,0.00,0.00,0.04,0.04,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
,이우석,22NP,-0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.25,0.00,0.02,0.00,-0.22
,강진성,22두1B,-0.22,-0.62,0.08,0.03,0.04,0.39,-0.14,0.00,0.00,0.00,0.00,0.00,0.00
,이성규,22삼DH,-0.22,-0.35,-0.00,0.03,0.04,0.14,-0.08,0.00,0.00,0.00,0.00,0.00,0.00
462,김진호,22NP,-0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.80,0.00,0.57,0.00,-0.23
,임대한,22삼P,-0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.00,0.18,0.00,-0.23
,송명기,22NP,-0.23,0.00,0.00,0.00,0.00,0.00,0.00,-1.47,-0.20,1.40,0.04,-0.07,-0.16
,김사윤,22KP,-0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.59,0.00,0.36,0.00,-0.23
466,스파크맨,22롯P,-0.24,0.00,0.00,0.00,0.00,0.00,0.00,-1.37,0.00,1.13,0.00,-0.24,0.00
,안재석,22두SS,-0.24,-1.25,0.07,-0.15,-0.26,1.10,0.25,0.00,0.00,0.00,0.00,0.00,0.00
,정찬헌,22키P,-0.24,0.00,0.00,0.00,0.00,0.00,0.00,-1.40,0.00,1.16,0.00,-0.24,0.00
469,루이즈,22L3B,-0.25,-0.71,0.02,0.02,-0.01,0.39,0.02,0.00,0.00,0.00,0.00,0.00,0.00
,권동진,22K2B,-0.25,-0.55,0.08,-0.02,0.04,0.17,0.03,0.00,0.00,0.00,0.00,0.00,0.00
471,오재원,22두2B,-0.26,-0.33,-0.07,0.02,0.02,0.13,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
,김태훈,22SP,-0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.34,0.00,0.07,0.00,-0.26
,이재익,22삼P,-0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.70,0.00,0.44,0.00,-0.26
,김호재,22삼2B,-0.26,-0.39,-0.00,-0.01,0.02,0.12,-0.00,0.00,0.00,0.00,0.00,0.00,0.00
,이해창,22한C,-0.26,-0.32,0.00,0.00,-0.02,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00
476,김현준,22KP,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.47,0.00,0.20,0.00,-0.27
,박찬혁,22키DH,-0.27,-0.40,-0.05,0.11,-0.29,0.73,-0.37,0.00,0.00,0.00,0.00,0.00,0.00
,홍성호,22두RF,-0.27,-0.23,-0.00,-0.04,-0.07,0.08,-0.01,0.00,0.00,0.00,0.00,0.00,0.00
,최지민,22KP,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,0.00,0.08,0.00,-0.27
,김재현,22S3B,-0.27,-0.20,-0.00,-0.00,-0.17,0.08,0.01,0.00,0.00,0.00,0.00,0.00,0.00
,송승환,22두LF,-0.27,-0.06,-0.00,0.02,-0.31,0.12,-0.03,0.00,0.00,0.00,0.00,0.00,0.00
,이병규,22키1B,-0.27,-0.33,0.02,-0.11,0.04,0.17,-0.05,0.00,0.00,0.00,0.00,0.00,0.00
483,이주형,22키DH,-0.28,-0.47,-0.00,0.00,0.02,0.35,-0.18,0.00,0.00,0.00,0.00,0.00,0.00
,신본기,22KSS,-0.28,-1.15,-0.05,0.05,0.19,0.57,0.11,0.00,0.00,0.00,0.00,0.00,0.00
,이강준,22롯P,-0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.00,0.13,0.00,-0.28
,김상수,22삼SS,-0.28,-0.80,-0.01,0.08,-0.84,1.08,0.20,0.00,0.00,0.00,0.00,0.00,0.00
,남하준,22KP,-0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.42,0.00,0.14,0.00,-0.28
488,이승헌,22롯P,-0.29,0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.00,0.01,0.00,-0.29,0.00
,추재현,22롯RF,-0.29,-0.20,0.02,-0.16,-0.14,0.28,-0.08,0.00,0.00,0.00,0.00,0.00,0.00
,이호연,22롯3B,-0.29,-0.89,0.01,-0.15,-0.13,0.93,-0.06,0.00,0.00,0.00,0.00,0.00,0.00
491,최정용,22K2B,-0.30,-0.47,-0.00,0.01,0.07,0.10,0.01,0.00,0.00,0.00,0.00,0.00,0.00
492,전병우,22키1B,-0.31,-0.91,-0.01,0.08,0.00,0.96,-0.44,0.00,0.00,0.00,0.00,0.00,0.00
,김한별,22NSS,-0.31,-0.47,-0.04,0.00,0.07,0.10,0.04,0.00,0.00,0.00,0.00,0.00,0.00
,임준형,22LP,-0.31,0.00,0.00,0.00,0.00,0.00,0.00,-1.10,0.38,0.24,0.16,-0.86,0.55
495,최영환,22롯P,-0.32,0.00,0.00,0.00,0.00,0.00,0.00,-0.36,0.00,0.04,0.00,-0.32,0.00
,이창재,22KP,-0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,0.00,0.02,0.00,-0.32
,이도윤,22한SS,-0.32,-1.24,-0.03,-0.04,0.46,0.52,0.09,0.00,-0.11,0.00,0.02,0.00,-0.10
,최항,22SDH,-0.32,-0.32,-0.00,-0.06,-0.00,0.10,-0.03,0.00,0.00,0.00,0.00,0.00,0.00
,하준호,22KP,-0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.54,0.00,0.22,0.00,-0.32
500,김성현,22S2B,-0.33,-2.05,-0.08,-0.12,0.25,1.50,0.18,0.00,0.00,0.00,0.00,0.00,0.00
,이민우,22KP,-0.33,0.00,0.00,0.00,0.00,0.00,0.00,-0.72,-0.20,0.25,0.35,-0.48,0.15
,김성표,22삼CF,-0.33,-0.27,0.04,-0.07,-0.11,0.08,0.01,0.00,0.00,0.00,0.00,0.00,0.00
,이재현,22삼SS,-0.33,-1.21,-0.01,-0.05,-0.28,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00
504,김건태,22NP,-0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.58,0.00,0.24,0.00,-0.34
,노운현,22키P,-0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.39,0.00,0.05,0.00,-0.34
,김규성,22K2B,-0.34,-0.49,-0.00,0.03,-0.09,0.22,-0.00,0.00,0.00,0.00,0.00,0.00,0.00
507,이성곤,22한1B,-0.35,-0.52,-0.03,-0.01,-0.05,0.49,-0.23,0.00,0.00,0.00,0.00,0.00,0.00
,정민규,22한1B,-0.35,-0.36,-0.00,0.00,-0.04,0.10,-0.05,0.00,0.00,0.00,0.00,0.00,0.00
,이재민,22한P,-0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.00,0.03,0.00,-0.35
510,원혁재,22한LF,-0.36,-0.32,-0.00,0.01,-0.11,0.10,-0.03,0.00,0.00,0.00,0.00,0.00,0.00
511,김재영,22한P,-0.37,0.00,0.00,0.00,0.00,0.00,0.00,-0.32,-0.45,0.03,0.37,-0.30,-0.07
,서예일,22두2B,-0.37,-0.33,-0.00,-0.04,-0.13,0.11,0.02,0.00,0.00,0.00,0.00,0.00,0.00
,이민석,22롯P,-0.37,0.00,0.00,0.00,0.00,0.00,0.00,-0.21,-0.61,0.04,0.40,-0.16,-0.20
514,김재열,22KP,-0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.95,0.00,0.57,0.00,-0.38
,한태양,22롯SS,-0.38,-0.83,0.02,-0.07,0.11,0.30,0.09,0.00,0.00,0.00,0.00,0.00,0.00
516,최건,22롯P,-0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.42,0.00,0.03,0.00,-0.39
,이명기,22NLF,-0.39,-0.68,-0.09,-0.14,-0.50,1.42,-0.41,0.00,0.00,0.00,0.00,0.00,0.00
518,김석환,22KLF,-0.40,-0.70,-0.00,-0.01,-0.02,0.45,-0.12,0.00,0.00,0.00,0.00,0.00,0.00
,김응민,22NC,-0.40,-0.92,-0.00,-0.02,0.08,0.31,0.15,0.00,0.00,0.00,0.00,0.00,0.00
520,송민섭,22KRF,-0.41,-0.73,-0.09,0.09,0.13,0.30,-0.10,0.00,0.00,0.00,0.00,0.00,0.00
,천재환,22NCF,-0.41,-0.40,0.02,0.02,-0.18,0.15,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
,배성근,22롯2B,-0.41,-0.59,-0.00,0.03,-0.04,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00
523,윤정현,22키P,-0.42,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,-0.66,0.10,0.20,0.04,-0.46
,조요한,22SP,-0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.68,0.00,0.26,0.00,-0.42
525,김승현,22삼P,-0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.48,0.00,0.05,0.00,-0.43
,김병희,22K1B,-0.43,-0.39,-0.13,-0.03,-0.11,0.35,-0.12,0.00,0.00,0.00,0.00,0.00,0.00
527,김진욱,22롯P,-0.44,0.00,0.00,0.00,0.00,0.00,0.00,-1.04,-0.02,0.61,0.01,-0.43,-0.01
,이승진,22두P,-0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.85,0.00,0.42,0.00,-0.44
529,박준영,22한P,-0.46,0.00,0.00,0.00,0.00,0.00,0.00,-0.55,-0.06,0.09,0.05,-0.46,-0.00
,한두솔,22SP,-0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.53,0.00,0.07,0.00,-0.46
531,이진영,22한RF,-0.47,-0.86,-0.05,-0.02,-0.29,1.00,-0.25,0.00,0.00,0.00,0.00,0.00,0.00
,주현상,22한P,-0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.21,0.00,0.74,0.00,-0.47
,이원석,22한CF,-0.47,-0.48,-0.00,0.03,-0.18,0.16,-0.00,0.00,0.00,0.00,0.00,0.00,0.00
,김동엽,22삼DH,-0.47,-0.52,-0.13,0.01,0.01,0.42,-0.25,0.00,0.00,0.00,0.00,0.00,0.00
535,이용준,22NP,-0.49,0.00,0.00,0.00,0.00,0.00,0.00,-0.41,-0.37,0.08,0.21,-0.33,-0.16
536,강태율,22롯C,-0.51,-0.61,-0.00,-0.14,0.01,0.16,0.07,0.00,0.00,0.00,0.00,0.00,0.00
537,심창민,22NP,-0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.61,0.00,0.08,0.00,-0.53
538,송준석,22삼RF,-0.54,-0.44,-0.00,-0.02,-0.18,0.13,-0.04,0.00,0.00,0.00,0.00,0.00,0.00
539,박종훈,22SP,-0.56,0.00,0.00,0.00,0.00,0.00,0.00,-1.20,0.00,0.64,0.00,-0.56,0.00
,백승현,22LP,-0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.69,0.00,0.13,0.00,-0.56
541,양창섭,22삼P,-0.60,0.00,0.00,0.00,0.00,0.00,0.00,-0.87,0.00,0.27,0.00,-0.60,0.00
542,이용규,22키LF,-0.62,-1.31,0.15,-0.20,-0.21,1.36,-0.41,0.00,0.00,0.00,0.00,0.00,0.00
543,한승혁,22KP,-0.64,0.00,0.00,0.00,0.00,0.00,0.00,-1.36,-0.34,0.96,0.12,-0.41,-0.23
,김윤수,22삼P,-0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.25,-1.35,0.06,0.41,0.31,-0.95
545,유승철,22KP,-0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.95,0.00,0.25,0.00,-0.69
546,이영하,22두P,-0.70,0.00,0.00,0.00,0.00,0.00,0.00,-1.91,-0.10,1.31,0.01,-0.60,-0.10
547,윤명준,22두P,-0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.01,0.00,0.30,0.00,-0.71
548,이민호,22LP,-0.73,0.00,0.00,0.00,0.00,0.00,0.00,-2.32,0.00,1.59,0.00,-0.73,0.00
549,전창민,22두P,-0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.86,0.00,0.12,0.00,-0.74
550,조세진,22롯RF,-0.75,-1.03,-0.05,0.04,0.01,0.37,-0.10,0.00,0.00,0.00,0.00,0.00,0.00
551,이해승,22삼SS,-0.77,-0.93,-0.00,-0.01,-0.38,0.44,0.12,0.00,0.00,0.00,0.00,0.00,0.00
552,로니,22KP,-0.78,0.00,0.00,0.00,0.00,0.00,0.00,-1.32,-0.06,0.56,0.03,-0.75,-0.03
,박경수,22K2B,-0.78,-1.87,-0.01,0.01,0.23,0.81,0.05,0.00,0.00,0.00,0.00,0.00,0.00
554,허윤동,22삼P,-0.81,0.00,0.00,0.00,0.00,0.00,0.00,-1.55,0.00,0.73,0.00,-0.81,0.00
555,박대온,22NC,-0.83,-1.47,-0.00,-0.12,-0.08,0.55,0.29,0.00,0.00,0.00,0.00,0.00,0.00
556,노바,22SP,-0.85,0.00,0.00,0.00,0.00,0.00,0.00,-1.70,0.00,0.85,0.00,-0.85,0.00
557,김성진,22키P,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.29,0.00,0.29,0.00,-1.00
,박신지,22두P,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.48,-0.35,0.43,0.40,-1.05,0.05
559,유로결,22한LF,-1.04,-0.94,-0.00,-0.09,-0.22,0.28,-0.07,0.00,0.00,0.00,0.00,0.00,0.00
560,정보근,22롯C,-1.11,-2.12,0.01,-0.24,-0.20,0.94,0.50,0.00,0.00,0.00,0.00,0.00,0.00
561,남지민,22한P,-1.22,0.00,0.00,0.00,0.00,0.00,0.00,-2.52,0.11,1.12,0.07,-1.40,0.18
562,황동재,22삼P,-1.29,0.00,0.00,0.00,0.00,0.00,0.00,-1.73,-0.44,0.84,0.04,-0.88,-0.40
563,윤대경,22한P,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,-2.36,-0.02,0.85,0.15,-1.50,0.13
564,김헌곤,22삼CF,-2.14,-2.23,0.01,-0.23,-0.56,1.00,-0.13,0.00,0.00,0.00,0.00,0.00,0.00
